%,time(s),cellId,bwpId,IMSI,RNTI,frame,sframe,slot,symStart,numSym,harqId,ndi,rv,mcs,tbSize
1.182,7,0,3,7,118,4,0,1,3,15,1,0,10,5209,
1.182,7,0,4,6,118,4,0,4,3,14,1,0,28,23952,
1.182,7,0,6,5,118,4,0,7,3,12,1,0,26,22131,
1.182,7,0,9,4,118,4,0,10,3,14,1,0,22,16922,
1.183,5,0,1,5,118,5,0,1,3,11,1,0,20,14320,
1.183,5,0,8,3,118,5,0,4,3,15,1,0,18,11716,
1.183,5,0,12,2,118,5,0,7,2,11,1,0,20,9547,
1.183,5,0,15,1,118,5,0,9,4,13,1,0,20,19094,
1.184,5,0,1,5,118,6,0,1,4,15,1,0,20,19094,
1.184,5,0,8,3,118,6,0,5,4,11,1,0,18,15621,
1.184,5,0,15,1,118,6,0,9,4,15,1,0,20,19094,
1.184,7,0,3,7,118,6,0,1,3,14,1,0,14,8333,
1.184,7,0,4,6,118,6,0,4,3,15,1,0,28,23952,
1.184,7,0,6,5,118,6,0,7,3,14,1,0,22,16922,
1.184,7,0,9,4,118,6,0,10,3,15,1,0,22,16922,
1.185,7,0,3,7,118,7,0,1,3,13,1,0,14,8333,
1.185,7,0,4,6,118,7,0,4,3,13,1,0,28,23952,
1.185,7,0,6,5,118,7,0,7,3,11,1,0,22,16922,
1.185,7,0,9,4,118,7,0,10,3,13,1,0,22,16922,
1.186,7,0,3,7,118,8,0,1,3,12,1,0,22,16922,
1.186,7,0,4,6,118,8,0,4,3,12,1,0,28,23952,
1.186,7,0,6,5,118,8,0,7,3,13,1,0,22,16922,
1.186,7,0,9,4,118,8,0,10,3,12,1,0,22,16922,
1.187,5,0,1,5,118,9,0,1,4,14,1,0,20,19094,
1.187,5,0,8,3,118,9,0,5,4,14,1,0,18,15621,
1.187,5,0,15,1,118,9,0,9,4,14,1,0,20,19094,
1.188,7,0,3,7,119,0,0,1,3,15,1,0,14,8333,
1.188,7,0,4,6,119,0,0,4,3,14,1,0,28,23952,
1.188,7,0,6,5,119,0,0,7,3,15,1,0,22,16922,
1.188,7,0,9,4,119,0,0,10,3,14,1,0,22,16922,
1.189,7,0,3,7,119,1,0,1,3,14,1,0,14,8333,
1.189,7,0,4,6,119,1,0,4,3,15,1,0,28,23952,
1.189,7,0,6,5,119,1,0,7,3,14,1,0,28,23952,
1.189,7,0,9,4,119,1,0,10,3,15,1,0,22,16922,
1.19,5,0,1,5,119,2,0,1,4,15,1,0,26,29506,
1.19,5,0,8,3,119,2,0,5,4,13,1,0,16,13885,
1.19,5,0,15,1,119,2,0,9,4,15,1,0,20,19094,
1.19,7,0,3,7,119,2,0,1,3,13,1,0,14,8333,
1.19,7,0,4,6,119,2,0,4,3,13,1,0,28,23952,
1.19,7,0,6,5,119,2,0,7,3,11,1,0,28,23952,
1.19,7,0,9,4,119,2,0,10,3,13,1,0,22,16922,
1.191,5,0,1,5,119,3,0,1,1,13,1,0,26,7378,
1.191,5,0,8,3,119,3,0,2,5,12,1,0,24,32544,
1.191,5,0,15,1,119,3,0,7,6,13,1,0,20,28638,
1.191,7,0,3,7,119,3,0,1,3,12,1,0,22,16922,
1.191,7,0,4,6,119,3,0,4,3,12,1,0,28,23952,
1.191,7,0,6,5,119,3,0,7,3,13,1,0,28,23952,
1.191,7,0,9,4,119,3,0,10,3,12,1,0,22,16922,
1.192,7,0,3,7,119,4,0,1,3,11,1,0,24,19527,
1.192,7,0,4,6,119,4,0,4,3,11,1,0,28,23952,
1.192,7,0,6,5,119,4,0,7,3,12,1,0,26,22131,
1.192,7,0,9,4,119,4,0,10,3,11,1,0,24,19527,
1.193,5,0,8,3,119,5,0,1,7,15,1,0,14,19439,
1.193,5,0,15,1,119,5,0,8,5,14,1,0,24,32544,
1.193,7,0,3,7,119,5,0,1,3,15,1,0,24,19527,
1.193,7,0,4,6,119,5,0,4,3,14,1,0,28,23952,
1.193,7,0,6,5,119,5,0,7,3,15,1,0,28,23952,
1.193,7,0,9,4,119,5,0,10,3,14,1,0,24,19527,
1.194,5,0,8,3,119,6,0,1,12,11,1,0,24,78102,
1.195,5,0,8,3,119,7,0,1,12,13,1,0,22,67689,
1.195,7,0,3,7,119,7,0,1,3,14,1,0,22,16922,
1.195,7,0,4,6,119,7,0,4,3,15,1,0,28,23952,
1.195,7,0,6,5,119,7,0,7,3,11,1,0,28,23952,
1.195,7,0,9,4,119,7,0,10,3,15,1,0,22,16922,
1.197,5,0,8,3,119,9,0,1,12,14,1,0,16,41655,
1.199,7,0,3,7,120,1,0,1,3,13,1,0,14,8333,
1.199,7,0,4,6,120,1,0,4,3,14,1,0,28,23952,
1.199,7,0,6,5,120,1,0,7,3,15,1,0,28,23952,
1.199,7,0,9,4,120,1,0,10,3,13,1,0,22,16922,
1.201,5,0,8,3,120,3,0,1,12,15,1,0,14,33325,
1.201,7,0,3,7,120,3,0,1,3,12,1,0,14,8333,
1.201,7,0,4,6,120,3,0,4,3,15,1,0,28,23952,
1.201,7,0,6,5,120,3,0,7,3,14,1,0,28,23952,
1.201,7,0,9,4,120,3,0,10,3,12,1,0,18,11716,
1.202,7,0,3,7,120,4,0,1,3,11,1,0,16,10415,
1.202,7,0,4,6,120,4,0,4,3,13,1,0,28,23952,
1.202,7,0,6,5,120,4,0,7,3,13,1,0,28,23952,
1.202,7,0,9,4,120,4,0,10,3,11,1,0,18,11716,
1.203,5,0,8,3,120,5,0,1,12,12,1,0,12,25688,
1.204,5,0,8,3,120,6,0,1,12,11,1,0,12,25688,
1.205,5,0,8,3,120,7,0,1,12,13,1,0,14,33325,
1.205,7,0,3,7,120,7,0,1,3,14,1,0,14,8333,
1.205,7,0,4,6,120,7,0,4,3,14,1,0,28,23952,
1.205,7,0,6,5,120,7,0,7,3,15,1,0,28,23952,
1.205,7,0,9,4,120,7,0,10,3,15,1,0,18,11716,
1.206,5,0,8,3,120,8,0,1,12,15,1,0,12,25688,
1.206,7,0,3,7,120,8,0,1,3,13,1,0,16,10415,
1.206,7,0,4,6,120,8,0,4,3,15,1,0,28,23952,
1.206,7,0,6,5,120,8,0,7,3,14,1,0,28,23952,
1.206,7,0,9,4,120,8,0,10,3,14,1,0,10,5209,
1.207,5,0,8,3,120,9,0,1,12,14,1,0,14,33325,
1.208,5,0,8,3,121,0,0,1,12,12,1,0,14,33325,
1.208,7,0,3,7,121,0,0,1,3,15,1,0,14,8333,
1.208,7,0,4,6,121,0,0,4,3,13,1,0,28,23952,
1.208,7,0,6,5,121,0,0,7,3,13,1,0,28,23952,
1.208,7,0,9,4,121,0,0,10,2,12,1,0,18,7810,
1.209,5,0,8,3,121,1,0,1,12,11,1,0,14,33325,
1.209,7,0,3,7,121,1,0,1,3,12,1,0,22,16922,
1.209,7,0,4,6,121,1,0,4,3,12,1,0,28,23952,
1.209,7,0,6,5,121,1,0,7,3,12,1,0,28,23952,
1.209,7,0,9,4,121,1,0,10,3,13,1,0,18,11716,
1.21,5,0,8,3,121,2,0,1,12,13,1,0,14,33325,
1.21,7,0,3,7,121,2,0,1,3,14,1,0,22,16922,
1.21,7,0,4,6,121,2,0,4,3,14,1,0,28,23952,
1.21,7,0,6,5,121,2,0,7,3,15,1,0,28,23952,
1.21,7,0,9,4,121,2,0,10,3,15,1,0,28,23952,
1.211,5,0,8,3,121,3,0,1,12,15,1,0,14,33325,
1.212,5,0,8,3,121,4,0,1,12,14,1,0,14,33325,
1.212,7,0,3,7,121,4,0,1,3,11,1,0,14,8333,
1.212,7,0,4,6,121,4,0,4,3,15,1,0,28,23952,
1.212,7,0,6,5,121,4,0,7,3,14,1,0,28,23952,
1.212,7,0,9,4,121,4,0,10,3,14,1,0,18,11716,
1.213,5,0,8,3,121,5,0,1,12,12,1,0,14,33325,
1.213,7,0,3,7,121,5,0,1,3,15,1,0,22,16922,
1.213,7,0,4,6,121,5,0,4,3,13,1,0,28,23952,
1.213,7,0,6,5,121,5,0,7,3,13,1,0,28,23952,
1.213,7,0,9,4,121,5,0,10,3,12,1,0,18,11716,
1.214,5,0,8,3,121,6,0,1,12,11,1,0,14,33325,
1.215,5,0,8,3,121,7,0,1,12,13,1,0,14,33325,
1.216,5,0,8,3,121,8,0,1,12,15,1,0,14,33325,
1.216,7,0,3,7,121,8,0,1,3,13,1,0,14,8333,
1.216,7,0,4,6,121,8,0,4,3,14,1,0,28,23952,
1.216,7,0,6,5,121,8,0,7,2,15,1,0,28,15970,
1.216,7,0,9,4,121,8,0,9,4,13,1,0,18,15621,
1.217,5,0,8,3,121,9,0,1,12,14,1,0,14,33325,
1.217,7,0,3,7,121,9,0,1,4,11,1,0,22,22564,
1.217,7,0,4,6,121,9,0,5,4,15,1,0,28,31937,
1.217,7,0,9,4,121,9,0,9,4,14,1,0,18,15621,
1.218,5,0,8,3,122,0,0,1,12,12,1,0,14,33325,
1.219,5,0,8,3,122,1,0,1,11,11,1,0,14,30549,
1.219,7,0,3,7,122,1,0,1,5,12,1,0,14,13885,
1.219,7,0,4,6,122,1,0,6,1,13,1,0,28,7985,
1.219,7,0,9,4,122,1,0,7,6,12,1,0,18,23432,
1.22,5,0,8,3,122,2,0,1,12,13,1,0,14,33325,
1.221,5,0,8,3,122,3,0,1,7,15,1,0,14,19439,
1.221,7,0,3,7,122,3,0,1,6,13,1,0,0,1390,
1.221,7,0,9,4,122,3,0,7,6,15,1,0,22,33844,
1.223,7,0,3,7,122,5,0,1,6,15,1,0,14,16664,
1.223,7,0,9,4,122,5,0,7,6,14,1,0,18,23432,
1.224,7,0,3,7,122,6,0,1,6,12,1,0,22,33844,
1.224,7,0,9,4,122,6,0,7,6,13,1,0,18,23432,
1.225,7,0,3,7,122,7,0,1,6,14,1,0,14,16664,
1.225,7,0,9,4,122,7,0,7,6,12,1,0,20,28638,
1.226,7,0,3,7,122,8,0,1,6,13,1,0,22,33844,
1.226,7,0,9,4,122,8,0,7,6,15,1,0,20,28638,
1.227,7,0,3,7,122,9,0,1,6,11,1,0,14,16664,
1.227,7,0,9,4,122,9,0,7,6,11,1,0,26,44260,
1.228,7,0,3,7,123,0,0,1,10,15,1,0,28,79838,
1.228,7,0,9,4,123,0,0,11,1,14,1,0,26,7378,
1.23,7,0,3,7,123,2,0,1,12,14,1,0,14,33325,
1.232,7,0,3,7,123,4,0,1,12,11,1,0,18,46861,
1.233,7,0,3,7,123,5,0,1,12,15,1,0,28,95805,
1.234,7,0,3,7,123,6,0,1,12,12,1,0,28,95805,
1.235,7,0,3,7,123,7,0,1,12,14,1,0,28,95805,
1.236,7,0,3,7,123,8,0,1,12,13,1,0,28,95805,
1.237,7,0,3,7,123,9,0,1,11,11,1,0,28,87823,
1.238,7,0,3,7,124,0,0,1,12,15,1,0,28,95805,
1.239,7,0,3,7,124,1,0,1,1,12,1,0,28,7985,
