Time,Entity,Frame,SF,Slot,nodeId,RNTI,bwpId,MsgType
1.086,ENB,PHY,Rxed,108,5,0,4,3
1.086,ENB,PHY,Rxed,108,5,0,4,2
1.086,ENB,PHY,Rxed,108,5,0,4,2
1.086,ENB,PHY,Rxed,108,5,0,4,1
1.086,ENB,PHY,Rxed,108,5,0,4,1
1.086,ENB,PHY,Rxed,108,5,0,8,7
1.086,ENB,PHY,Rxed,108,5,0,8,7
1.086,ENB,PHY,Rxed,108,5,0,8,6
1.086,ENB,PHY,Rxed,108,5,0,8,5
1.086,ENB,PHY,Rxed,108,5,0,8,4
1.086,ENB,PHY,Rxed,108,5,0,8,3
1.086,ENB,PHY,Rxed,108,5,0,8,2
1.086,ENB,PHY,Rxed,108,5,0,8,1
1.086,ENB,PHY,Rxed,108,5,0,6,5
1.086,ENB,PHY,Rxed,108,5,0,6,4
1.086,ENB,PHY,Rxed,108,5,0,6,3
1.086,ENB,PHY,Rxed,108,5,0,6,2
1.086,ENB,PHY,Rxed,108,5,0,6,1
1.086,ENB,PHY,Rxed,108,5,0,6,1
1.086,ENB,PHY,Rxed,108,5,0,2,5
1.086,ENB,PHY,Rxed,108,5,0,2,5
1.086,ENB,PHY,Rxed,108,5,0,2,4
1.086,ENB,PHY,Rxed,108,5,0,2,4
1.086,ENB,PHY,Rxed,108,5,0,2,3
1.086,ENB,PHY,Rxed,108,5,0,2,3
1.086,ENB,PHY,Rxed,108,5,0,2,2
1.086,ENB,PHY,Rxed,108,5,0,2,2
1.086,ENB,PHY,Rxed,108,5,0,2,1
1.086,ENB,PHY,Rxed,108,5,0,2,1
1.087,ENB,PHY,Rxed,108,6,0,4,3
1.087,ENB,PHY,Rxed,108,6,0,4,3
1.087,ENB,PHY,Rxed,108,6,0,4,2
1.087,ENB,PHY,Rxed,108,6,0,4,2
1.087,ENB,PHY,Rxed,108,6,0,4,1
1.087,ENB,PHY,Rxed,108,6,0,4,1
1.087,ENB,PHY,Rxed,108,6,0,8,7
1.087,ENB,PHY,Rxed,108,6,0,8,7
1.087,ENB,PHY,Rxed,108,6,0,8,6
1.087,ENB,PHY,Rxed,108,6,0,8,6
1.087,ENB,PHY,Rxed,108,6,0,8,5
1.087,ENB,PHY,Rxed,108,6,0,8,5
1.087,ENB,PHY,Rxed,108,6,0,8,3
1.087,ENB,PHY,Rxed,108,6,0,8,3
1.087,ENB,PHY,Rxed,108,6,0,8,2
1.087,ENB,PHY,Rxed,108,6,0,8,2
1.087,ENB,PHY,Rxed,108,6,0,8,1
1.087,ENB,PHY,Rxed,108,6,0,8,1
1.087,ENB,PHY,Rxed,108,6,0,8,4
1.087,ENB,PHY,Rxed,108,6,0,8,4
1.087,ENB,PHY,Rxed,108,6,0,2,4
1.087,ENB,PHY,Rxed,108,6,0,2,4
1.087,ENB,PHY,Rxed,108,6,0,2,3
1.087,ENB,PHY,Rxed,108,6,0,2,3
1.087,ENB,PHY,Rxed,108,6,0,2,2
1.087,ENB,PHY,Rxed,108,6,0,2,2
1.087,ENB,PHY,Rxed,108,6,0,2,1
1.087,ENB,PHY,Rxed,108,6,0,2,1
1.087,ENB,PHY,Rxed,108,6,0,2,5
1.087,ENB,PHY,Rxed,108,6,0,2,5
1.087,ENB,PHY,Rxed,108,6,0,6,5
1.087,ENB,PHY,Rxed,108,6,0,6,5
1.087,ENB,PHY,Rxed,108,6,0,6,4
1.087,ENB,PHY,Rxed,108,6,0,6,4
1.087,ENB,PHY,Rxed,108,6,0,6,3
1.087,ENB,PHY,Rxed,108,6,0,6,3
1.087,ENB,PHY,Rxed,108,6,0,6,2
1.087,ENB,PHY,Rxed,108,6,0,6,2
1.087,ENB,PHY,Rxed,108,6,0,6,1
1.087,ENB,PHY,Rxed,108,6,0,6,1
1.088,ENB,PHY,Rxed,108,7,0,4,3
1.088,ENB,PHY,Rxed,108,7,0,4,1
1.088,ENB,PHY,Rxed,108,7,0,4,1
1.088,ENB,PHY,Rxed,108,7,0,4,2
1.088,ENB,PHY,Rxed,108,7,0,4,2
1.088,ENB,PHY,Rxed,108,7,0,2,4
1.088,ENB,PHY,Rxed,108,7,0,2,4
1.088,ENB,PHY,Rxed,108,7,0,2,3
1.088,ENB,PHY,Rxed,108,7,0,2,3
1.088,ENB,PHY,Rxed,108,7,0,2,2
1.088,ENB,PHY,Rxed,108,7,0,2,2
1.088,ENB,PHY,Rxed,108,7,0,2,1
1.088,ENB,PHY,Rxed,108,7,0,2,1
1.088,ENB,PHY,Rxed,108,7,0,2,5
1.088,ENB,PHY,Rxed,108,7,0,2,5
1.088,ENB,PHY,Rxed,108,7,0,8,7
1.088,ENB,PHY,Rxed,108,7,0,8,7
1.088,ENB,PHY,Rxed,108,7,0,8,6
1.088,ENB,PHY,Rxed,108,7,0,8,6
1.088,ENB,PHY,Rxed,108,7,0,8,5
1.088,ENB,PHY,Rxed,108,7,0,8,5
1.088,ENB,PHY,Rxed,108,7,0,8,4
1.088,ENB,PHY,Rxed,108,7,0,8,4
1.088,ENB,PHY,Rxed,108,7,0,8,3
1.088,ENB,PHY,Rxed,108,7,0,8,3
1.088,ENB,PHY,Rxed,108,7,0,8,2
1.088,ENB,PHY,Rxed,108,7,0,8,2
1.088,ENB,PHY,Rxed,108,7,0,8,1
1.088,ENB,PHY,Rxed,108,7,0,8,1
1.088,ENB,PHY,Rxed,108,7,0,6,5
1.088,ENB,PHY,Rxed,108,7,0,6,5
1.088,ENB,PHY,Rxed,108,7,0,6,4
1.088,ENB,PHY,Rxed,108,7,0,6,4
1.088,ENB,PHY,Rxed,108,7,0,6,3
1.088,ENB,PHY,Rxed,108,7,0,6,3
1.088,ENB,PHY,Rxed,108,7,0,6,2
1.088,ENB,PHY,Rxed,108,7,0,6,2
1.088,ENB,PHY,Rxed,108,7,0,6,1
1.088,ENB,PHY,Rxed,108,7,0,6,1
1.089,ENB,PHY,Rxed,108,8,0,2,3
1.089,ENB,PHY,Rxed,108,8,0,2,2
1.089,ENB,PHY,Rxed,108,8,0,2,1
1.089,ENB,PHY,Rxed,108,8,0,2,5
1.089,ENB,PHY,Rxed,108,8,0,2,5
1.089,ENB,PHY,Rxed,108,8,0,2,4
1.089,ENB,PHY,Rxed,108,8,0,6,5
1.089,ENB,PHY,Rxed,108,8,0,6,5
1.089,ENB,PHY,Rxed,108,8,0,6,4
1.089,ENB,PHY,Rxed,108,8,0,6,4
1.089,ENB,PHY,Rxed,108,8,0,6,1
1.089,ENB,PHY,Rxed,108,8,0,6,1
1.089,ENB,PHY,Rxed,108,8,0,6,3
1.089,ENB,PHY,Rxed,108,8,0,6,3
1.089,ENB,PHY,Rxed,108,8,0,6,2
1.089,ENB,PHY,Rxed,108,8,0,6,2
1.089,ENB,PHY,Rxed,108,8,0,8,7
1.089,ENB,PHY,Rxed,108,8,0,8,6
1.089,ENB,PHY,Rxed,108,8,0,8,5
1.089,ENB,PHY,Rxed,108,8,0,8,4
1.089,ENB,PHY,Rxed,108,8,0,8,4
1.089,ENB,PHY,Rxed,108,8,0,8,3
1.089,ENB,PHY,Rxed,108,8,0,8,2
1.089,ENB,PHY,Rxed,108,8,0,8,1
1.089,ENB,PHY,Rxed,108,8,0,4,1
1.089,ENB,PHY,Rxed,108,8,0,4,1
1.089,ENB,PHY,Rxed,108,8,0,4,2
1.089,ENB,PHY,Rxed,108,8,0,4,2
1.09,ENB,PHY,Rxed,108,9,0,6,5
1.09,ENB,PHY,Rxed,108,9,0,6,5
1.09,ENB,PHY,Rxed,108,9,0,6,4
1.09,ENB,PHY,Rxed,108,9,0,6,4
1.09,ENB,PHY,Rxed,108,9,0,6,1
1.09,ENB,PHY,Rxed,108,9,0,6,1
1.09,ENB,PHY,Rxed,108,9,0,6,3
1.09,ENB,PHY,Rxed,108,9,0,6,3
1.09,ENB,PHY,Rxed,108,9,0,6,2
1.09,ENB,PHY,Rxed,108,9,0,6,2
1.09,ENB,PHY,Rxed,108,9,0,2,5
1.09,ENB,PHY,Rxed,108,9,0,2,5
1.09,ENB,PHY,Rxed,108,9,0,8,6
1.09,ENB,PHY,Rxed,108,9,0,8,4
1.09,ENB,PHY,Rxed,108,9,0,8,4
1.09,ENB,PHY,Rxed,108,9,0,8,3
1.09,ENB,PHY,Rxed,108,9,0,8,2
1.09,ENB,PHY,Rxed,108,9,0,8,1
1.09,ENB,PHY,Rxed,108,9,0,8,7
1.09,ENB,PHY,Rxed,108,9,0,8,5
1.09,ENB,PHY,Rxed,108,9,0,4,1
1.09,ENB,PHY,Rxed,108,9,0,4,2
1.09,ENB,PHY,Rxed,108,9,0,4,2
1.091,ENB,PHY,Rxed,109,0,0,6,4
1.091,ENB,PHY,Rxed,109,0,0,6,5
1.091,ENB,PHY,Rxed,109,0,0,6,1
1.091,ENB,PHY,Rxed,109,0,0,6,3
1.091,ENB,PHY,Rxed,109,0,0,6,3
1.091,ENB,PHY,Rxed,109,0,0,6,2
1.091,ENB,PHY,Rxed,109,0,0,6,2
1.091,ENB,PHY,Rxed,109,0,0,2,5
1.091,ENB,PHY,Rxed,109,0,0,2,4
1.091,ENB,PHY,Rxed,109,0,0,8,6
1.091,ENB,PHY,Rxed,109,0,0,8,6
1.091,ENB,PHY,Rxed,109,0,0,8,3
1.091,ENB,PHY,Rxed,109,0,0,8,3
1.091,ENB,PHY,Rxed,109,0,0,8,2
1.091,ENB,PHY,Rxed,109,0,0,8,2
1.091,ENB,PHY,Rxed,109,0,0,8,1
1.091,ENB,PHY,Rxed,109,0,0,8,1
1.091,ENB,PHY,Rxed,109,0,0,8,4
1.091,ENB,PHY,Rxed,109,0,0,8,4
1.091,ENB,PHY,Rxed,109,0,0,8,7
1.091,ENB,PHY,Rxed,109,0,0,8,7
1.091,ENB,PHY,Rxed,109,0,0,8,5
1.091,ENB,PHY,Rxed,109,0,0,8,5
1.091,ENB,PHY,Rxed,109,0,0,4,1
1.091,ENB,PHY,Rxed,109,0,0,4,2
1.091,ENB,PHY,Rxed,109,0,0,4,2
1.092,ENB,PHY,Rxed,109,1,0,4,2
1.092,ENB,PHY,Rxed,109,1,0,4,2
1.092,ENB,PHY,Rxed,109,1,0,4,1
1.092,ENB,PHY,Rxed,109,1,0,4,1
1.092,ENB,PHY,Rxed,109,1,0,8,7
1.092,ENB,PHY,Rxed,109,1,0,8,7
1.092,ENB,PHY,Rxed,109,1,0,8,6
1.092,ENB,PHY,Rxed,109,1,0,8,5
1.092,ENB,PHY,Rxed,109,1,0,8,5
1.092,ENB,PHY,Rxed,109,1,0,8,4
1.092,ENB,PHY,Rxed,109,1,0,8,3
1.092,ENB,PHY,Rxed,109,1,0,8,2
1.092,ENB,PHY,Rxed,109,1,0,8,1
1.092,ENB,PHY,Rxed,109,1,0,2,4
1.092,ENB,PHY,Rxed,109,1,0,2,4
1.092,ENB,PHY,Rxed,109,1,0,6,3
1.092,ENB,PHY,Rxed,109,1,0,6,3
1.092,ENB,PHY,Rxed,109,1,0,6,2
1.092,ENB,PHY,Rxed,109,1,0,6,2
1.09293,ENB,PHY,Rxed,109,2,0,8,0
1.093,ENB,PHY,Rxed,109,2,0,6,1
1.093,ENB,PHY,Rxed,109,2,0,6,5
1.093,ENB,PHY,Rxed,109,2,0,6,3
1.093,ENB,PHY,Rxed,109,2,0,6,3
1.093,ENB,PHY,Rxed,109,2,0,6,2
1.093,ENB,PHY,Rxed,109,2,0,6,2
1.093,ENB,PHY,Rxed,109,2,0,8,7
1.093,ENB,PHY,Rxed,109,2,0,8,7
1.093,ENB,PHY,Rxed,109,2,0,8,5
1.093,ENB,PHY,Rxed,109,2,0,8,5
1.093,ENB,PHY,Rxed,109,2,0,8,4
1.093,ENB,PHY,Rxed,109,2,0,4,2
1.093,ENB,PHY,Rxed,109,2,0,4,2
1.093,ENB,PHY,Rxed,109,2,0,4,1
1.093,ENB,PHY,Rxed,109,2,0,4,1
1.093,ENB,PHY,Rxed,109,2,0,2,4
1.093,ENB,PHY,Rxed,109,2,0,2,4
1.09393,ENB,PHY,Rxed,109,3,0,4,0
1.09393,ENB,PHY,Rxed,109,3,0,2,0
1.094,ENB,PHY,Rxed,109,3,0,8,7
1.094,ENB,PHY,Rxed,109,3,0,8,7
1.094,ENB,PHY,Rxed,109,3,0,8,6
1.094,ENB,PHY,Rxed,109,3,0,8,5
1.094,ENB,PHY,Rxed,109,3,0,8,5
1.094,ENB,PHY,Rxed,109,3,0,8,4
1.094,ENB,PHY,Rxed,109,3,0,8,4
1.094,ENB,PHY,Rxed,109,3,0,8,3
1.094,ENB,PHY,Rxed,109,3,0,8,2
1.094,ENB,PHY,Rxed,109,3,0,8,1
1.094,ENB,PHY,Rxed,109,3,0,6,5
1.094,ENB,PHY,Rxed,109,3,0,6,5
1.094,ENB,PHY,Rxed,109,3,0,6,3
1.094,ENB,PHY,Rxed,109,3,0,6,3
1.094,ENB,PHY,Rxed,109,3,0,6,2
1.094,ENB,PHY,Rxed,109,3,0,6,2
1.094,ENB,PHY,Rxed,109,3,0,6,1
1.094,ENB,PHY,Rxed,109,3,0,2,5
1.094,ENB,PHY,Rxed,109,3,0,2,3
1.094,ENB,PHY,Rxed,109,3,0,2,2
1.094,ENB,PHY,Rxed,109,3,0,2,1
1.094,ENB,PHY,Rxed,109,3,0,2,4
1.094,ENB,PHY,Rxed,109,3,0,2,4
1.094,ENB,PHY,Rxed,109,3,0,4,2
1.094,ENB,PHY,Rxed,109,3,0,4,1
1.094,ENB,PHY,Rxed,109,3,0,4,1
1.095,ENB,PHY,Rxed,109,4,0,8,7
1.095,ENB,PHY,Rxed,109,4,0,8,7
1.095,ENB,PHY,Rxed,109,4,0,8,6
1.095,ENB,PHY,Rxed,109,4,0,8,6
1.095,ENB,PHY,Rxed,109,4,0,8,5
1.095,ENB,PHY,Rxed,109,4,0,8,5
1.095,ENB,PHY,Rxed,109,4,0,8,4
1.095,ENB,PHY,Rxed,109,4,0,8,4
1.095,ENB,PHY,Rxed,109,4,0,8,3
1.095,ENB,PHY,Rxed,109,4,0,8,3
1.095,ENB,PHY,Rxed,109,4,0,8,2
1.095,ENB,PHY,Rxed,109,4,0,8,2
1.095,ENB,PHY,Rxed,109,4,0,8,1
1.095,ENB,PHY,Rxed,109,4,0,8,1
1.095,ENB,PHY,Rxed,109,4,0,6,5
1.095,ENB,PHY,Rxed,109,4,0,6,3
1.095,ENB,PHY,Rxed,109,4,0,6,2
1.095,ENB,PHY,Rxed,109,4,0,6,2
1.095,ENB,PHY,Rxed,109,4,0,2,5
1.095,ENB,PHY,Rxed,109,4,0,2,5
1.095,ENB,PHY,Rxed,109,4,0,2,4
1.095,ENB,PHY,Rxed,109,4,0,2,4
1.095,ENB,PHY,Rxed,109,4,0,2,3
1.095,ENB,PHY,Rxed,109,4,0,2,3
1.095,ENB,PHY,Rxed,109,4,0,2,2
1.095,ENB,PHY,Rxed,109,4,0,2,2
1.095,ENB,PHY,Rxed,109,4,0,2,1
1.095,ENB,PHY,Rxed,109,4,0,2,1
1.095,ENB,PHY,Rxed,109,4,0,4,2
1.095,ENB,PHY,Rxed,109,4,0,4,1
1.095,ENB,PHY,Rxed,109,4,0,4,1
1.096,ENB,PHY,Rxed,109,5,0,8,6
1.096,ENB,PHY,Rxed,109,5,0,8,6
1.096,ENB,PHY,Rxed,109,5,0,8,5
1.096,ENB,PHY,Rxed,109,5,0,8,5
1.096,ENB,PHY,Rxed,109,5,0,8,4
1.096,ENB,PHY,Rxed,109,5,0,8,4
1.096,ENB,PHY,Rxed,109,5,0,8,3
1.096,ENB,PHY,Rxed,109,5,0,8,3
1.096,ENB,PHY,Rxed,109,5,0,8,2
1.096,ENB,PHY,Rxed,109,5,0,8,2
1.096,ENB,PHY,Rxed,109,5,0,8,1
1.096,ENB,PHY,Rxed,109,5,0,8,1
1.096,ENB,PHY,Rxed,109,5,0,8,7
1.096,ENB,PHY,Rxed,109,5,0,8,7
1.096,ENB,PHY,Rxed,109,5,0,6,5
1.096,ENB,PHY,Rxed,109,5,0,6,4
1.096,ENB,PHY,Rxed,109,5,0,6,3
1.096,ENB,PHY,Rxed,109,5,0,6,2
1.096,ENB,PHY,Rxed,109,5,0,6,2
1.096,ENB,PHY,Rxed,109,5,0,6,1
1.096,ENB,PHY,Rxed,109,5,0,2,5
1.096,ENB,PHY,Rxed,109,5,0,2,5
1.096,ENB,PHY,Rxed,109,5,0,2,4
1.096,ENB,PHY,Rxed,109,5,0,2,4
1.096,ENB,PHY,Rxed,109,5,0,2,3
1.096,ENB,PHY,Rxed,109,5,0,2,3
1.096,ENB,PHY,Rxed,109,5,0,2,2
1.096,ENB,PHY,Rxed,109,5,0,2,2
1.096,ENB,PHY,Rxed,109,5,0,2,1
1.096,ENB,PHY,Rxed,109,5,0,2,1
1.096,ENB,PHY,Rxed,109,5,0,4,2
1.096,ENB,PHY,Rxed,109,5,0,4,2
1.096,ENB,PHY,Rxed,109,5,0,4,1
1.096,ENB,PHY,Rxed,109,5,0,4,1
1.097,ENB,PHY,Rxed,109,6,0,2,3
1.097,ENB,PHY,Rxed,109,6,0,2,3
1.097,ENB,PHY,Rxed,109,6,0,2,2
1.097,ENB,PHY,Rxed,109,6,0,2,2
1.097,ENB,PHY,Rxed,109,6,0,2,1
1.097,ENB,PHY,Rxed,109,6,0,2,1
1.097,ENB,PHY,Rxed,109,6,0,2,5
1.097,ENB,PHY,Rxed,109,6,0,2,5
1.097,ENB,PHY,Rxed,109,6,0,2,4
1.097,ENB,PHY,Rxed,109,6,0,2,4
1.097,ENB,PHY,Rxed,109,6,0,8,7
1.097,ENB,PHY,Rxed,109,6,0,8,7
1.097,ENB,PHY,Rxed,109,6,0,8,6
1.097,ENB,PHY,Rxed,109,6,0,8,6
1.097,ENB,PHY,Rxed,109,6,0,8,5
1.097,ENB,PHY,Rxed,109,6,0,8,5
1.097,ENB,PHY,Rxed,109,6,0,8,4
1.097,ENB,PHY,Rxed,109,6,0,8,4
1.097,ENB,PHY,Rxed,109,6,0,8,3
1.097,ENB,PHY,Rxed,109,6,0,8,3
1.097,ENB,PHY,Rxed,109,6,0,8,2
1.097,ENB,PHY,Rxed,109,6,0,8,2
1.097,ENB,PHY,Rxed,109,6,0,8,1
1.097,ENB,PHY,Rxed,109,6,0,8,1
1.097,ENB,PHY,Rxed,109,6,0,6,5
1.097,ENB,PHY,Rxed,109,6,0,6,5
1.097,ENB,PHY,Rxed,109,6,0,6,4
1.097,ENB,PHY,Rxed,109,6,0,6,4
1.097,ENB,PHY,Rxed,109,6,0,6,3
1.097,ENB,PHY,Rxed,109,6,0,6,3
1.097,ENB,PHY,Rxed,109,6,0,6,2
1.097,ENB,PHY,Rxed,109,6,0,6,2
1.097,ENB,PHY,Rxed,109,6,0,6,1
1.097,ENB,PHY,Rxed,109,6,0,6,1
1.097,ENB,PHY,Rxed,109,6,0,4,2
1.097,ENB,PHY,Rxed,109,6,0,4,2
1.097,ENB,PHY,Rxed,109,6,0,4,1
1.097,ENB,PHY,Rxed,109,6,0,4,1
1.098,ENB,PHY,Rxed,109,7,0,2,3
1.098,ENB,PHY,Rxed,109,7,0,2,3
1.098,ENB,PHY,Rxed,109,7,0,2,2
1.098,ENB,PHY,Rxed,109,7,0,2,2
1.098,ENB,PHY,Rxed,109,7,0,2,1
1.098,ENB,PHY,Rxed,109,7,0,2,1
1.098,ENB,PHY,Rxed,109,7,0,2,4
1.098,ENB,PHY,Rxed,109,7,0,2,4
1.098,ENB,PHY,Rxed,109,7,0,2,5
1.098,ENB,PHY,Rxed,109,7,0,2,5
1.098,ENB,PHY,Rxed,109,7,0,8,7
1.098,ENB,PHY,Rxed,109,7,0,8,7
1.098,ENB,PHY,Rxed,109,7,0,8,6
1.098,ENB,PHY,Rxed,109,7,0,8,3
1.098,ENB,PHY,Rxed,109,7,0,8,2
1.098,ENB,PHY,Rxed,109,7,0,8,1
1.098,ENB,PHY,Rxed,109,7,0,8,5
1.098,ENB,PHY,Rxed,109,7,0,8,4
1.098,ENB,PHY,Rxed,109,7,0,4,1
1.098,ENB,PHY,Rxed,109,7,0,4,1
1.098,ENB,PHY,Rxed,109,7,0,4,2
1.098,ENB,PHY,Rxed,109,7,0,4,2
1.098,ENB,PHY,Rxed,109,7,0,6,5
1.098,ENB,PHY,Rxed,109,7,0,6,5
1.098,ENB,PHY,Rxed,109,7,0,6,4
1.098,ENB,PHY,Rxed,109,7,0,6,4
1.098,ENB,PHY,Rxed,109,7,0,6,3
1.098,ENB,PHY,Rxed,109,7,0,6,3
1.098,ENB,PHY,Rxed,109,7,0,6,2
1.098,ENB,PHY,Rxed,109,7,0,6,2
1.098,ENB,PHY,Rxed,109,7,0,6,1
1.098,ENB,PHY,Rxed,109,7,0,6,1
1.099,ENB,PHY,Rxed,109,8,0,8,6
1.099,ENB,PHY,Rxed,109,8,0,8,3
1.099,ENB,PHY,Rxed,109,8,0,8,2
1.099,ENB,PHY,Rxed,109,8,0,8,1
1.099,ENB,PHY,Rxed,109,8,0,8,7
1.099,ENB,PHY,Rxed,109,8,0,8,7
1.099,ENB,PHY,Rxed,109,8,0,8,5
1.099,ENB,PHY,Rxed,109,8,0,8,4
1.099,ENB,PHY,Rxed,109,8,0,6,4
1.099,ENB,PHY,Rxed,109,8,0,6,4
1.099,ENB,PHY,Rxed,109,8,0,6,1
1.099,ENB,PHY,Rxed,109,8,0,6,1
1.099,ENB,PHY,Rxed,109,8,0,6,5
1.099,ENB,PHY,Rxed,109,8,0,6,5
1.099,ENB,PHY,Rxed,109,8,0,6,3
1.099,ENB,PHY,Rxed,109,8,0,6,3
1.099,ENB,PHY,Rxed,109,8,0,6,2
1.099,ENB,PHY,Rxed,109,8,0,6,2
1.099,ENB,PHY,Rxed,109,8,0,2,5
1.099,ENB,PHY,Rxed,109,8,0,2,5
1.099,ENB,PHY,Rxed,109,8,0,2,4
1.099,ENB,PHY,Rxed,109,8,0,2,4
1.099,ENB,PHY,Rxed,109,8,0,2,3
1.099,ENB,PHY,Rxed,109,8,0,2,2
1.099,ENB,PHY,Rxed,109,8,0,2,1
1.099,ENB,PHY,Rxed,109,8,0,4,2
1.099,ENB,PHY,Rxed,109,8,0,4,2
1.099,ENB,PHY,Rxed,109,8,0,4,1
1.099,ENB,PHY,Rxed,109,8,0,4,1
1.1,ENB,PHY,Rxed,109,9,0,8,6
1.1,ENB,PHY,Rxed,109,9,0,8,3
1.1,ENB,PHY,Rxed,109,9,0,8,2
1.1,ENB,PHY,Rxed,109,9,0,8,1
1.1,ENB,PHY,Rxed,109,9,0,8,7
1.1,ENB,PHY,Rxed,109,9,0,8,5
1.1,ENB,PHY,Rxed,109,9,0,8,5
1.1,ENB,PHY,Rxed,109,9,0,8,4
1.1,ENB,PHY,Rxed,109,9,0,8,4
1.1,ENB,PHY,Rxed,109,9,0,6,4
1.1,ENB,PHY,Rxed,109,9,0,6,4
1.1,ENB,PHY,Rxed,109,9,0,6,1
1.1,ENB,PHY,Rxed,109,9,0,6,1
1.1,ENB,PHY,Rxed,109,9,0,6,3
1.1,ENB,PHY,Rxed,109,9,0,6,3
1.1,ENB,PHY,Rxed,109,9,0,6,5
1.1,ENB,PHY,Rxed,109,9,0,6,5
1.1,ENB,PHY,Rxed,109,9,0,6,2
1.1,ENB,PHY,Rxed,109,9,0,6,2
1.1,ENB,PHY,Rxed,109,9,0,2,5
1.1,ENB,PHY,Rxed,109,9,0,2,5
1.1,ENB,PHY,Rxed,109,9,0,2,4
1.1,ENB,PHY,Rxed,109,9,0,4,2
1.1,ENB,PHY,Rxed,109,9,0,4,2
1.1,ENB,PHY,Rxed,109,9,0,4,1
1.101,ENB,PHY,Rxed,110,0,0,6,4
1.101,ENB,PHY,Rxed,110,0,0,6,1
1.101,ENB,PHY,Rxed,110,0,0,6,3
1.101,ENB,PHY,Rxed,110,0,0,6,3
1.101,ENB,PHY,Rxed,110,0,0,6,5
1.101,ENB,PHY,Rxed,110,0,0,6,5
1.101,ENB,PHY,Rxed,110,0,0,6,2
1.101,ENB,PHY,Rxed,110,0,0,6,2
1.101,ENB,PHY,Rxed,110,0,0,8,7
1.101,ENB,PHY,Rxed,110,0,0,8,5
1.101,ENB,PHY,Rxed,110,0,0,8,5
1.101,ENB,PHY,Rxed,110,0,0,8,4
1.101,ENB,PHY,Rxed,110,0,0,8,4
1.101,ENB,PHY,Rxed,110,0,0,2,5
1.101,ENB,PHY,Rxed,110,0,0,2,5
1.101,ENB,PHY,Rxed,110,0,0,2,4
1.101,ENB,PHY,Rxed,110,0,0,2,3
1.101,ENB,PHY,Rxed,110,0,0,2,2
1.101,ENB,PHY,Rxed,110,0,0,2,1
1.101,ENB,PHY,Rxed,110,0,0,4,2
1.101,ENB,PHY,Rxed,110,0,0,4,2
1.101,ENB,PHY,Rxed,110,0,0,4,1
1.10193,ENB,PHY,Rxed,110,1,0,8,0
1.10193,ENB,PHY,Rxed,110,1,0,2,0
1.102,ENB,PHY,Rxed,110,1,0,6,3
1.102,ENB,PHY,Rxed,110,1,0,6,5
1.102,ENB,PHY,Rxed,110,1,0,6,5
1.102,ENB,PHY,Rxed,110,1,0,6,2
1.102,ENB,PHY,Rxed,110,1,0,6,2
1.102,ENB,PHY,Rxed,110,1,0,8,4
1.102,ENB,PHY,Rxed,110,1,0,8,4
1.102,ENB,PHY,Rxed,110,1,0,8,7
1.102,ENB,PHY,Rxed,110,1,0,8,7
1.102,ENB,PHY,Rxed,110,1,0,8,5
1.102,ENB,PHY,Rxed,110,1,0,8,5
1.102,ENB,PHY,Rxed,110,1,0,2,5
1.102,ENB,PHY,Rxed,110,1,0,2,5
1.102,ENB,PHY,Rxed,110,1,0,2,4
1.102,ENB,PHY,Rxed,110,1,0,2,4
1.102,ENB,PHY,Rxed,110,1,0,2,3
1.102,ENB,PHY,Rxed,110,1,0,2,3
1.102,ENB,PHY,Rxed,110,1,0,2,2
1.102,ENB,PHY,Rxed,110,1,0,2,2
1.102,ENB,PHY,Rxed,110,1,0,2,1
1.102,ENB,PHY,Rxed,110,1,0,2,1
1.102,ENB,PHY,Rxed,110,1,0,4,2
1.102,ENB,PHY,Rxed,110,1,0,4,2
1.102,ENB,PHY,Rxed,110,1,0,4,1
1.102,ENB,PHY,Rxed,110,1,0,4,1
1.103,ENB,PHY,Rxed,110,2,0,8,7
1.103,ENB,PHY,Rxed,110,2,0,8,7
1.103,ENB,PHY,Rxed,110,2,0,8,6
1.103,ENB,PHY,Rxed,110,2,0,8,5
1.103,ENB,PHY,Rxed,110,2,0,8,5
1.103,ENB,PHY,Rxed,110,2,0,8,4
1.103,ENB,PHY,Rxed,110,2,0,8,4
1.103,ENB,PHY,Rxed,110,2,0,8,3
1.103,ENB,PHY,Rxed,110,2,0,8,2
1.103,ENB,PHY,Rxed,110,2,0,8,1
1.103,ENB,PHY,Rxed,110,2,0,6,5
1.103,ENB,PHY,Rxed,110,2,0,6,5
1.103,ENB,PHY,Rxed,110,2,0,6,2
1.103,ENB,PHY,Rxed,110,2,0,6,2
1.103,ENB,PHY,Rxed,110,2,0,2,5
1.103,ENB,PHY,Rxed,110,2,0,2,5
1.103,ENB,PHY,Rxed,110,2,0,2,4
1.103,ENB,PHY,Rxed,110,2,0,2,4
1.103,ENB,PHY,Rxed,110,2,0,2,3
1.103,ENB,PHY,Rxed,110,2,0,2,3
1.103,ENB,PHY,Rxed,110,2,0,2,2
1.103,ENB,PHY,Rxed,110,2,0,2,2
1.103,ENB,PHY,Rxed,110,2,0,2,1
1.103,ENB,PHY,Rxed,110,2,0,2,1
1.103,ENB,PHY,Rxed,110,2,0,4,2
1.103,ENB,PHY,Rxed,110,2,0,4,2
1.103,ENB,PHY,Rxed,110,2,0,4,1
1.103,ENB,PHY,Rxed,110,2,0,4,1
