Time,CellId,RNTI,BWPId,SINR(dB)
1.0215,6,4,0,89.0801
1.02157,2,3,0,51.4967
1.02157,8,3,0,73.9647
1.02164,4,2,0,35.9146
1.02164,6,3,0,16.72
1.02171,2,2,0,59.2612
1.02171,8,2,0,82.8679
1.02179,6,2,0,29.5761
1.02186,2,1,0,46.0443
1.02186,8,1,0,69.8013
1.02193,4,1,0,31.5704
1.02193,6,1,0,42.2276
1.02214,8,7,0,21.1903
1.02221,8,6,0,86.8453
1.02229,2,5,0,44.0509
1.02229,6,5,0,32.2328
1.02236,4,3,0,58.0411
1.02236,8,5,0,25.0378
1.0225,2,4,0,36.3406
1.0225,6,4,0,88.2688
1.0225,8,4,0,26.1745
1.02264,4,2,0,34.0732
1.02264,2,3,0,50.4694
1.02264,6,3,0,15.5129
1.02264,8,3,0,73.8927
1.02279,2,2,0,59.5305
1.02279,6,2,0,30.5026
1.02279,8,2,0,82.85
1.02293,4,1,0,31.0828
1.02293,2,1,0,46.4508
1.02293,6,1,0,32.4721
1.02293,8,1,0,71.4688
1.02314,8,7,0,21.1554
1.02321,8,6,0,86.8795
1.02329,2,5,0,44.0382
1.02329,4,3,0,58.8309
1.02329,6,5,0,32.3217
1.02336,8,5,0,24.7604
1.02343,6,4,0,87.8541
1.0235,2,4,0,37.2865
1.0235,8,4,0,25.0592
1.02357,4,2,0,33.0866
1.02357,6,3,0,15.3717
1.02364,2,3,0,51.705
1.02364,8,3,0,74.1654
1.02371,6,2,0,30.2038
1.02379,2,2,0,59.4729
1.02379,8,2,0,83.1427
1.02386,4,1,0,31.4056
1.02386,6,1,0,41.402
1.02393,2,1,0,49.781
1.02393,8,1,0,75.8562
1.02414,8,7,0,24.5456
1.02421,8,6,0,87.3861
1.02429,6,5,0,36.3119
1.02436,4,3,0,77.4277
1.02436,8,5,0,43.4579
1.0245,6,4,0,88.441
1.0245,8,4,0,29.6325
1.02464,4,2,0,40.7001
1.02464,6,3,0,17.1595
1.02464,8,3,0,74.1956
1.02479,6,2,0,30.4017
1.02479,8,2,0,82.5497
1.02493,2,4,0,38.2782
1.02493,4,1,0,30.919
1.02493,6,1,0,32.6759
1.02493,8,1,0,73.4695
1.02514,8,7,0,21.1652
1.02521,8,6,0,86.8678
1.02529,2,5,0,44.2946
1.02529,6,5,0,32.201
1.02536,4,3,0,58.6897
1.02536,8,5,0,25.2975
1.0255,2,4,0,36.319
1.0255,6,4,0,88.2339
1.0255,8,4,0,26.0854
1.02564,4,2,0,33.9659
1.02564,2,3,0,50.5765
1.02564,6,3,0,15.4325
1.02564,8,3,0,74.008
1.02579,2,2,0,59.5226
1.02579,6,2,0,30.5507
1.02579,8,2,0,82.7151
1.02593,4,1,0,31.0073
1.02593,2,1,0,46.3403
1.02593,6,1,0,32.5541
1.02593,8,1,0,71.6428
1.02629,2,5,0,44.4371
1.02629,6,5,0,35.629
1.02636,4,3,0,59.1322
1.0265,2,4,0,40.6168
1.0265,6,4,0,89.2097
1.02664,4,2,0,33.8765
1.02664,2,3,0,50.5514
1.02664,6,3,0,15.1416
1.02679,2,2,0,59.1582
1.02679,6,2,0,30.1293
1.02693,8,5,0,23.8073
1.02693,4,1,0,30.9115
1.02693,2,1,0,46.4211
1.02693,6,1,0,43.5629
1.02714,8,7,0,21.1173
1.02721,8,6,0,86.824
1.02729,2,5,0,44.1552
1.02729,6,5,0,32.0586
1.02736,4,3,0,59.0629
1.02736,8,5,0,25.1382
1.0275,2,4,0,36.2052
1.0275,6,4,0,88.1743
1.0275,8,4,0,26.0311
1.02764,4,2,0,34.1076
1.02764,2,3,0,50.6123
1.02764,6,3,0,15.37
1.02764,8,3,0,74.0903
1.02779,2,2,0,59.4656
1.02779,6,2,0,30.2729
1.02779,8,2,0,82.6596
1.02793,4,1,0,30.8022
1.02793,2,1,0,46.3168
1.02793,6,1,0,32.6649
1.02793,8,1,0,71.707
1.02829,2,5,0,48.8464
1.02829,6,5,0,35.7625
1.0285,2,4,0,46.0575
1.0285,6,4,0,89.3679
1.02864,2,3,0,51.0569
1.02864,6,3,0,18.5668
1.02879,2,2,0,59.2296
1.02879,6,2,0,50.4789
1.02893,4,2,0,32.468
1.02893,8,5,0,25.988
1.02893,8,4,0,23.5925
1.02893,2,1,0,49.7807
1.02893,6,1,0,44.3267
1.02914,8,7,0,21.2888
1.02921,8,6,0,86.8026
1.02929,2,5,0,44.0337
1.02929,6,5,0,32.0688
1.02936,4,3,0,59.4992
1.02936,8,5,0,25.0085
1.0295,2,4,0,36.2543
1.0295,6,4,0,88.1608
1.0295,8,4,0,25.8917
1.02964,4,2,0,34.0666
1.02964,2,3,0,50.53
1.02964,6,3,0,15.4163
1.02964,8,3,0,74.1333
1.02979,2,2,0,59.4918
1.02979,6,2,0,30.3127
1.02979,8,2,0,82.6686
1.02993,4,1,0,30.7203
1.02993,2,1,0,46.3216
1.02993,6,1,0,32.6594
1.02993,8,1,0,71.8779
1.03014,8,7,0,21.2828
1.03021,8,6,0,86.7616
1.03029,2,5,0,44.0147
1.03029,4,3,0,59.9665
1.03029,6,5,0,32.0159
1.03036,8,5,0,24.6199
1.0305,2,4,0,37.4144
1.0305,6,4,0,88.0085
1.0305,8,4,0,25.8883
1.03057,4,2,0,33.1472
1.03064,2,3,0,50.6067
1.03064,6,3,0,16.4146
1.03064,8,3,0,74.3737
1.03079,2,2,0,59.486
1.03079,6,2,0,30.4075
1.03079,8,2,0,82.6543
1.03086,4,1,0,29.733
1.03093,2,1,0,48.8153
1.03093,6,1,0,32.8826
1.03093,8,1,0,73.3528
1.03114,8,7,0,21.3574
1.03121,8,6,0,86.7561
1.03129,2,5,0,43.8361
1.03129,6,5,0,32.1361
1.03136,4,3,0,59.6519
1.03136,8,5,0,24.8297
1.0315,2,4,0,36.434
1.0315,6,4,0,88.1744
1.0315,8,4,0,25.864
1.03164,4,2,0,33.9965
1.03164,2,3,0,50.5824
1.03164,6,3,0,15.2591
1.03164,8,3,0,74.1368
1.03179,2,2,0,59.4801
1.03179,6,2,0,30.571
1.03179,8,2,0,82.6818
1.03193,4,1,0,30.729
1.03193,2,1,0,46.5719
1.03193,6,1,0,32.6967
1.03193,8,1,0,71.9239
1.03214,8,7,0,26.3176
1.03221,8,6,0,87.1835
1.03229,2,5,0,49.3396
1.03236,8,5,0,24.7083
1.0325,2,4,0,38.3792
1.0325,8,4,0,26.9876
1.03264,2,3,0,53.8558
1.03264,8,3,0,79.3898
1.03279,2,2,0,60.247
1.03279,8,2,0,84.4833
1.03293,4,2,0,32.4794
1.03293,6,3,0,6.55347
1.03293,6,1,0,34.4762
1.03293,2,1,0,50.9337
1.03293,8,1,0,76.2377
1.03314,8,7,0,26.745
1.03321,8,6,0,87.8094
1.03329,2,5,0,44.5358
1.03336,4,3,0,59.9658
1.03336,8,5,0,24.9993
1.0335,2,4,0,36.0372
1.0335,8,4,0,24.7275
1.03364,4,2,0,34.2586
1.03364,2,3,0,52.4377
1.03364,8,3,0,74.2503
1.03379,2,2,0,59.9465
1.03379,8,2,0,83.6675
1.03393,6,5,0,27.0612
1.03393,4,1,0,41.3598
1.03393,2,1,0,46.5572
1.03393,8,1,0,72.9429
1.03414,8,7,0,40.1328
1.03421,8,6,0,88.8761
1.03436,4,3,0,78.8153
1.03436,8,5,0,44.7888
1.0345,8,4,0,29.6266
1.03464,4,2,0,42.9937
1.03464,8,3,0,74.4848
1.03479,8,2,0,84.1302
1.03493,2,4,0,35.427
1.03493,6,1,0,26.601
1.03493,4,1,0,44.5125
1.03493,8,1,0,76.2009
1.03593,2,4,0,37.3943
1.03593,4,2,0,30.1314
1.03593,6,5,0,21.0573
1.03593,8,7,0,28.6025
1.03593,8,5,0,40.5126
1.03593,8,4,0,22.2348
1.03629,2,5,0,43.9985
1.03629,6,5,0,35.6342
1.03636,4,3,0,60.2555
1.0365,2,4,0,40.7664
1.0365,6,4,0,89.2476
1.03664,4,2,0,33.4889
1.03664,2,3,0,50.5879
1.03664,6,3,0,14.4187
1.03679,2,2,0,58.9389
1.03679,6,2,0,29.7376
1.03693,8,4,0,26.9278
1.03693,4,1,0,30.0815
1.03693,2,1,0,46.5564
1.03693,6,1,0,43.8374
1.03729,6,5,0,40.0754
1.03736,4,3,0,80.3117
1.0375,6,4,0,89.5346
1.03764,4,2,0,41.9988
1.03764,6,3,0,14.9923
1.03779,6,2,0,29.4105
1.03793,2,5,0,41.1208
1.03793,8,5,0,34.2981
1.03793,8,4,0,25.9781
1.03793,4,1,0,30.0648
1.03793,6,1,0,44.797
1.03829,2,5,0,44.0378
1.03829,6,5,0,35.6247
1.03836,4,3,0,60.2905
1.03843,6,4,0,89.4712
1.0385,2,4,0,40.3353
1.03857,6,3,0,15.0568
1.03864,4,2,0,33.7403
1.03864,2,3,0,51.7478
1.03871,6,2,0,28.8566
1.03879,2,2,0,58.7422
1.03886,6,1,0,44.1362
1.03893,8,4,0,26.8322
1.03893,4,1,0,37.0933
1.03893,2,1,0,46.8598
1.03929,2,5,0,44.0527
1.03929,6,5,0,35.6359
1.03936,4,3,0,60.35
1.0395,2,4,0,40.7758
1.0395,6,4,0,89.3129
1.03964,4,2,0,33.5595
1.03964,2,3,0,50.5589
1.03964,6,3,0,14.3035
1.03979,2,2,0,58.827
1.03979,6,2,0,29.7997
1.03993,8,4,0,26.8301
1.03993,4,1,0,30.0453
1.03993,2,1,0,46.4822
1.03993,6,1,0,43.8798
1.04014,8,7,0,21.5251
1.04021,8,6,0,86.4148
1.04029,2,5,0,43.9618
1.04029,6,5,0,32.259
1.04036,4,3,0,60.1004
1.04036,8,5,0,24.8714
1.0405,2,4,0,36.8987
1.0405,6,4,0,88.2014
1.0405,8,4,0,25.8909
1.04064,4,2,0,33.8455
1.04064,2,3,0,50.6098
1.04064,6,3,0,15.2365
1.04064,8,3,0,74.365
1.04079,2,2,0,59.443
1.04079,6,2,0,30.5805
1.04079,8,2,0,82.7753
1.04093,4,1,0,30.5808
1.04093,2,1,0,46.4218
1.04093,6,1,0,33.0912
1.04093,8,1,0,71.8574
1.04114,8,7,0,25.9832
1.04121,8,6,0,86.6207
1.04129,2,5,0,44.1803
1.04136,4,3,0,60.6419
1.04136,8,5,0,24.6734
1.0415,2,4,0,34.8293
1.0415,8,4,0,24.3456
1.04164,4,2,0,34.4443
1.04164,2,3,0,52.9649
1.04164,8,3,0,74.2786
1.04179,2,2,0,59.9192
1.04179,8,2,0,83.5145
1.04193,6,3,0,9.854
1.04193,6,2,0,38.6441
1.04193,4,1,0,40.9773
1.04193,2,1,0,46.5372
1.04193,8,1,0,71.9009
1.04214,8,7,0,27.3901
1.04221,8,6,0,87.417
1.04229,2,5,0,44.4939
1.04229,8,5,0,23.5186
1.04236,4,3,0,60.2407
1.04243,8,4,0,26.0761
1.0425,2,4,0,36.4092
1.04257,8,3,0,74.0789
1.04264,4,2,0,34.5937
1.04264,2,3,0,53.1621
1.04271,8,2,0,83.4573
1.04279,2,2,0,59.1335
1.04286,8,1,0,72.6922
1.04293,6,2,0,40.5243
1.04293,4,1,0,41.9405
1.04293,2,1,0,46.7396
1.04314,8,7,0,26.2691
1.04321,8,6,0,86.9512
1.04329,2,5,0,44.2202
1.04336,4,3,0,59.9551
1.04336,8,5,0,24.8345
1.0435,2,4,0,35.202
1.0435,8,4,0,25.3529
1.04364,4,2,0,34.3492
1.04364,2,3,0,53.2087
1.04364,8,3,0,74.3404
1.04379,2,2,0,59.8543
1.04379,8,2,0,83.8172
1.04393,6,1,0,36.4881
1.04393,6,2,0,34.9244
1.04393,4,1,0,41.0904
1.04393,2,1,0,46.8231
1.04393,8,1,0,72.6343
1.04414,8,7,0,23.8975
1.04421,8,6,0,84.6684
1.04429,2,5,0,47.7586
1.04436,8,5,0,23.6951
1.0445,2,4,0,37.0049
1.0445,8,4,0,26.3011
1.04464,2,3,0,53.369
1.04464,8,3,0,79.4214
1.04479,2,2,0,59.985
1.04479,8,2,0,84.1056
1.04493,4,1,0,29.4685
1.04493,6,5,0,26.3523
1.04493,6,1,0,37.5324
1.04493,6,2,0,45.4031
1.04493,2,1,0,50.3248
1.04493,8,1,0,72.3967
1.04593,2,4,0,35.1519
1.04593,4,1,0,41.8651
1.04593,4,2,0,36.9253
1.04593,6,5,0,20.88
1.04593,6,1,0,27.8759
1.04593,8,7,0,23.1304
1.04593,8,5,0,31.7748
1.04593,8,4,0,16.5079
1.04629,6,5,0,40.5387
1.0465,6,4,0,89.1756
1.04664,6,3,0,23.3881
1.04679,6,2,0,51.3662
1.04693,2,4,0,43.8991
1.04693,2,5,0,43.369
1.04693,4,1,0,30.5597
1.04693,8,7,0,24.8633
1.04693,8,5,0,23.0724
1.04693,6,1,0,46.4867
1.04729,6,5,0,39.0101
1.04736,4,3,0,79.1667
1.0475,6,4,0,88.8946
1.04764,4,2,0,41.7606
1.04764,6,3,0,14.7145
1.04779,6,2,0,29.783
1.04793,2,4,0,38.9174
1.04793,2,5,0,43.4344
1.04793,8,7,0,15.336
1.04793,8,5,0,19.0901
1.04793,8,4,0,25.2646
1.04793,4,1,0,30.4422
1.04793,6,1,0,44.5625
1.04829,6,5,0,40.4533
1.0485,6,4,0,89.1541
1.04864,6,3,0,23.5071
1.04879,6,2,0,51.374
1.04893,2,4,0,43.6654
1.04893,2,5,0,44.6059
1.04893,4,2,0,27.4531
1.04893,8,7,0,23.8934
1.04893,8,4,0,9.86767
1.04893,6,1,0,46.4697
1.04929,6,5,0,39.3152
1.04936,4,3,0,79.1692
1.0495,6,4,0,88.8431
1.04964,4,2,0,41.8925
1.04964,6,3,0,14.8249
1.04979,6,2,0,30.2878
1.04993,2,4,0,39.5554
1.04993,2,5,0,43.4952
1.04993,8,7,0,25.2983
1.04993,8,4,0,12.4283
1.04993,4,1,0,30.8756
1.04993,6,1,0,44.5814
1.05029,2,5,0,44.1403
1.05029,6,5,0,35.7335
1.05036,4,3,0,59.2155
1.0505,2,4,0,40.9521
1.0505,6,4,0,88.9916
1.05064,4,2,0,33.9634
1.05064,2,3,0,50.4844
1.05064,6,3,0,14.7617
1.05079,2,2,0,59.047
1.05079,6,2,0,30.5212
1.05086,8,7,0,25.0656
1.05093,4,1,0,31.1796
1.05093,2,1,0,46.5016
1.05093,6,1,0,43.8825
1.05114,8,7,0,21.6332
1.05121,8,6,0,86.115
1.05129,2,5,0,43.9649
1.05129,6,5,0,32.1191
1.05136,4,3,0,58.5919
1.05136,8,5,0,25.1358
1.0515,2,4,0,36.5507
1.0515,6,4,0,88.0129
1.0515,8,4,0,25.745
1.05164,4,2,0,34.1809
1.05164,2,3,0,50.5097
1.05164,6,3,0,15.5342
1.05164,8,3,0,74.1686
1.05179,2,2,0,59.2332
1.05179,6,2,0,30.8882
1.05179,8,2,0,82.8812
1.05193,4,1,0,30.5058
1.05193,2,1,0,46.5085
1.05193,6,1,0,33.2991
1.05193,8,1,0,71.9634
1.05214,8,7,0,25.7503
1.05221,8,6,0,86.8742
1.05229,2,5,0,49.2016
1.05236,8,5,0,24.9872
1.0525,2,4,0,38.2317
1.0525,8,4,0,26.632
1.05264,2,3,0,53.6511
1.05264,8,3,0,79.4268
1.05279,2,2,0,60.0028
1.05279,8,2,0,84.8543
1.05293,4,1,0,39.2345
1.05293,6,2,0,25.5549
1.05293,2,1,0,50.789
1.05293,8,1,0,76.3364
1.05329,2,5,0,44.8495
1.05336,4,3,0,58.8254
1.0535,2,4,0,40.6138
1.05364,4,2,0,34.8628
1.05364,2,3,0,53.1461
1.05379,2,2,0,59.1909
1.05393,6,2,0,24.5951
1.05393,8,4,0,21.4153
1.05393,4,1,0,43.3856
1.05393,2,1,0,46.9974
1.05429,2,5,0,49.5112
1.0545,2,4,0,46.8949
1.05464,2,3,0,53.9112
1.05479,2,2,0,59.8219
1.05493,4,1,0,28.3268
1.05493,6,1,0,37.3137
1.05493,6,2,0,18.3753
1.05493,8,4,0,25.1257
1.05493,2,1,0,51.1211
1.05514,8,7,0,21.2372
1.05521,8,6,0,85.6607
1.05529,2,5,0,47.9124
1.05529,6,5,0,32.2209
1.05536,8,5,0,25.1182
1.0555,2,4,0,39.0435
1.0555,6,4,0,88.3839
1.0555,8,4,0,26.9451
1.05564,2,3,0,50.8169
1.05564,6,3,0,19.1519
1.05564,8,3,0,79.3284
1.05579,2,2,0,59.3872
1.05579,6,2,0,50.8915
1.05579,8,2,0,83.2436
1.05593,4,1,0,30.3639
1.05593,2,1,0,49.7178
1.05593,6,1,0,33.5425
1.05593,8,1,0,73.6177
1.05629,6,5,0,41.1593
1.0565,6,4,0,89.5386
1.05664,6,3,0,24.4627
1.05679,6,2,0,51.5543
1.05693,2,4,0,37.456
1.05693,4,1,0,29.5189
1.05693,8,7,0,23.2981
1.05693,8,5,0,20.541
1.05693,6,1,0,46.6889
1.05729,6,5,0,40.021
1.05736,4,3,0,80.4126
1.0575,6,4,0,89.1144
1.05764,4,2,0,42.2707
1.05764,6,3,0,15.8659
1.05779,6,2,0,30.3611
1.05786,2,4,0,37.7496
1.05793,8,7,0,25.0082
1.05793,8,5,0,28.121
1.05793,4,1,0,31.3101
1.05793,6,1,0,45.0124
1.05814,8,7,0,25.2222
1.05821,8,6,0,86.5824
1.05829,6,5,0,35.7529
1.05836,4,3,0,77.3169
1.05836,8,5,0,43.053
1.0585,6,4,0,88.1522
1.0585,8,4,0,29.0202
1.05864,4,2,0,41.032
1.05864,6,3,0,16.0936
1.05864,8,3,0,74.3821
1.05879,6,2,0,30.832
1.05879,8,2,0,82.5071
1.05893,2,5,0,41.2579
1.05893,4,1,0,29.9728
1.05893,6,1,0,33.0431
1.05893,8,1,0,73.7193
1.05914,8,7,0,38.9563
1.05921,8,6,0,88.017
1.05936,4,3,0,76.4614
1.05936,8,5,0,40.8602
1.0595,8,4,0,28.1418
1.05964,4,2,0,42.9909
1.05964,8,3,0,73.7936
1.05979,8,2,0,83.4894
1.05986,2,4,0,38.6961
1.05986,2,5,0,43.6581
1.05993,6,2,0,40.7271
1.05993,4,1,0,43.5369
1.05993,8,1,0,76.0487
1.06036,4,3,0,80.0363
1.06064,4,2,0,44.3461
1.06086,8,7,0,22.0984
1.06093,2,4,0,39.1589
1.06093,2,5,0,40.6808
1.06093,6,5,0,28.4683
1.06093,6,1,0,33.7108
1.06093,4,1,0,45.2744
1.06114,8,7,0,25.9129
1.06121,8,6,0,87.4579
1.06129,2,5,0,44.4802
1.06136,4,3,0,58.6306
1.06136,8,5,0,24.7785
1.0615,2,4,0,34.9708
1.0615,8,4,0,25.4023
1.06164,4,2,0,34.6077
1.06164,2,3,0,53.2304
1.06164,8,3,0,74.3517
1.06179,2,2,0,59.539
1.06179,8,2,0,83.9553
1.06186,6,1,0,34.7288
1.06193,4,1,0,42.269
1.06193,2,1,0,47.0396
1.06193,8,1,0,73.6891
1.06214,8,7,0,21.6118
1.06221,8,6,0,86.2613
1.06229,2,5,0,44.0739
1.06229,6,5,0,32.3189
1.06236,4,3,0,58.8246
1.06236,8,5,0,24.863
1.0625,2,4,0,36.7829
1.0625,6,4,0,88.0251
1.0625,8,4,0,26.0071
1.06264,4,2,0,34.2002
1.06264,2,3,0,50.7626
1.06264,6,3,0,15.6947
1.06264,8,3,0,74.3554
1.06279,2,2,0,59.2753
1.06279,6,2,0,30.7407
1.06279,8,2,0,82.8606
1.06293,4,1,0,30.8687
1.06293,2,1,0,46.4266
1.06293,6,1,0,33.173
1.06293,8,1,0,72.3191
1.06314,8,7,0,25.6356
1.06321,8,6,0,87.0187
1.06329,2,5,0,48.9867
1.06336,8,5,0,24.7036
1.0635,2,4,0,38.3488
1.0635,8,4,0,26.8436
1.06364,2,3,0,53.781
1.06364,8,3,0,79.3586
1.06379,2,2,0,60.1791
1.06379,8,2,0,84.7155
1.06393,4,1,0,39.2632
1.06393,6,2,0,25.3
1.06393,2,1,0,50.7837
1.06393,8,1,0,76.6965
1.06429,2,5,0,44.2556
1.06429,6,5,0,35.5149
1.06436,4,3,0,59.9424
1.0645,2,4,0,40.9184
1.0645,6,4,0,89.0539
1.06464,4,2,0,33.8758
1.06464,2,3,0,50.7494
1.06464,6,3,0,14.735
1.06479,2,2,0,58.5617
1.06479,6,2,0,30.1224
1.06493,8,4,0,26.944
1.06493,4,1,0,30.6433
1.06493,2,1,0,46.4337
1.06493,6,1,0,43.9253
1.06514,8,7,0,21.6422
1.06521,8,6,0,86.1379
1.06529,2,5,0,44.238
1.06529,6,5,0,32.1868
1.06536,4,3,0,59.8628
1.06536,8,5,0,24.8359
1.06543,6,4,0,87.7634
1.0655,2,4,0,36.7786
1.0655,8,4,0,24.9581
1.06557,6,3,0,15.6006
1.06564,4,2,0,34.3078
1.06564,2,3,0,51.9331
1.06564,8,3,0,74.3566
1.06571,6,2,0,29.8475
1.06579,2,2,0,59.1451
1.06579,8,2,0,83.1183
1.06586,6,1,0,41.7102
1.06593,4,1,0,35.141
1.06593,2,1,0,46.6283
1.06593,8,1,0,73.0714
1.06629,6,5,0,39.7924
1.06636,4,3,0,80.1554
1.0665,6,4,0,89.1222
1.06664,4,2,0,42.2004
1.06664,6,3,0,16.0998
1.06679,6,2,0,29.8894
1.06693,2,4,0,36.0233
1.06693,8,5,0,34.4145
1.06693,8,4,0,27.2386
1.06693,4,1,0,30.4403
1.06693,6,1,0,44.8332
1.06793,2,4,0,36.3081
1.06793,4,1,0,31.1258
1.06793,6,5,0,33.9065
1.06793,6,3,0,19.6519
1.06793,6,1,0,46.3073
1.06793,6,2,0,47.5534
1.06793,8,7,0,23.0807
1.06793,8,5,0,33.6087
1.06793,8,4,0,19.2959
1.06829,6,5,0,38.8337
1.06836,4,3,0,80.5537
1.0685,6,4,0,88.0785
1.06864,4,2,0,42.2222
1.06864,6,3,0,14.9447
1.06879,6,2,0,30.2961
1.06893,2,4,0,38.5478
1.06893,8,7,0,24.0671
1.06893,8,5,0,38.8097
1.06893,8,4,0,17.7907
1.06893,4,1,0,30.8604
1.06893,6,1,0,44.7701
1.06914,8,7,0,39.6965
1.06921,8,6,0,88.2586
1.06936,8,5,0,44.6604
1.0695,8,4,0,37.4795
1.06964,8,3,0,80.2583
1.06979,8,2,0,85.2645
1.06993,2,4,0,38.2492
1.06993,4,2,0,29.9789
1.06993,6,5,0,23.3483
1.06993,8,1,0,84.2301
1.07036,4,3,0,81.5505
1.07064,4,2,0,44.4229
1.07086,8,7,0,22.4299
1.07086,8,5,0,33.4611
1.07086,8,4,0,17.7884
