Time(sec),CellId,BwpId,IMSI,pathLoss(dB)
2.78186,7,0,6,-111.867
2.78386,3,0,11,-110.073
2.78386,5,0,2,-77.842
2.79086,3,0,7,-114.288
2.79886,5,0,1,-111.004
2.80286,7,0,14,-82.2669
2.81086,7,0,3,-117.341
2.81786,1,0,17,-105.069
2.81986,1,0,10,-113.811
2.82086,7,0,18,-84.5272
2.82186,5,0,12,-106.604
2.82586,5,0,15,-114.688
2.83086,7,0,4,-80.6135
2.83486,1,0,19,-101.155
2.83686,5,0,8,-125.34
2.83986,7,0,9,-115.399
2.85286,7,0,13,-87.5319
2.85386,3,0,5,-83.4503
2.85386,1,0,16,-109.522
2.86186,1,0,20,-106.093
2.86186,7,0,6,-111.64
2.86386,3,0,11,-110.452
2.86386,5,0,2,-77.908
2.87086,3,0,7,-115.15
2.87886,5,0,1,-111.666
2.88286,7,0,14,-81.6819
2.89086,7,0,3,-117.576
2.89786,1,0,17,-105.451
2.89986,1,0,10,-114.08
2.90086,7,0,18,-85.4723
2.90186,5,0,12,-105.477
2.90586,5,0,15,-114.676
2.91086,7,0,4,-80.4437
2.91486,1,0,19,-101.446
2.91686,5,0,8,-125.992
2.91986,7,0,9,-115.141
2.93286,7,0,13,-87.2519
2.93386,3,0,5,-83.1063
2.93386,1,0,16,-109.342
2.94186,1,0,20,-105.995
2.94186,7,0,6,-112.521
2.94386,3,0,11,-110.165
2.94386,5,0,2,-78.5235
2.95086,3,0,7,-116.056
2.95886,5,0,1,-111.546
2.96286,7,0,14,-81.5786
2.97086,7,0,3,-117.091
2.97786,1,0,17,-106.649
2.97986,1,0,10,-114.563
2.98086,7,0,18,-85.6031
2.98186,5,0,12,-105.836
2.98586,5,0,15,-113.693
2.99086,7,0,4,-80.6621
2.99486,1,0,19,-101.055
2.99686,5,0,8,-126.698
2.99986,7,0,9,-114.65
3.01286,7,0,13,-86.8623
3.01386,3,0,5,-83.4492
3.01386,1,0,16,-109.761
3.02186,1,0,20,-106.21
3.02186,7,0,6,-111.915
3.02386,3,0,11,-109.586
3.02386,5,0,2,-78.9548
3.03086,3,0,7,-116.077
3.03886,5,0,1,-111.34
3.04286,7,0,14,-81.7735
3.05086,7,0,3,-117.163
3.05786,1,0,17,-106.849
3.05986,1,0,10,-115.325
3.06086,7,0,18,-85.5799
3.06186,5,0,12,-105.876
3.06586,5,0,15,-113.516
3.07086,7,0,4,-80.4473
3.07486,1,0,19,-101.321
3.07686,5,0,8,-127.435
3.07986,7,0,9,-115.52
3.09286,7,0,13,-87.1349
3.09386,3,0,5,-83.5837
3.09386,1,0,16,-109.707
3.10186,1,0,20,-106.37
3.10186,7,0,6,-112.178
3.10386,3,0,11,-109.479
3.10386,5,0,2,-78.6441
3.11086,3,0,7,-116.196
3.11886,5,0,1,-111.219
3.12286,7,0,14,-81.2247
3.13086,7,0,3,-116.529
3.13786,1,0,17,-106.587
3.13986,1,0,10,-115.72
3.14086,7,0,18,-85.7831
3.14186,5,0,12,-105.752
3.14586,5,0,15,-113.718
3.15086,7,0,4,-80.715
3.15486,1,0,19,-101.251
3.15686,5,0,8,-126.996
3.15986,7,0,9,-115.575
3.17286,7,0,13,-87.7305
3.17386,3,0,5,-83.5141
3.17386,1,0,16,-109.418
3.18186,1,0,20,-106.52
3.18186,7,0,6,-112.062
3.18386,3,0,11,-110.022
3.18386,5,0,2,-78.3044
3.19086,3,0,7,-116.504
3.19886,5,0,1,-110.612
3.20286,7,0,14,-80.4661
3.21086,7,0,3,-116.278
3.21786,1,0,17,-106.458
3.21986,1,0,10,-115.601
3.22086,7,0,18,-85.7243
3.22186,5,0,12,-106.233
3.22586,5,0,15,-113.489
3.23086,7,0,4,-80.6783
3.23486,1,0,19,-100.25
3.23686,5,0,8,-126.575
3.23986,7,0,9,-115.708
3.25286,7,0,13,-87.5432
3.25386,3,0,5,-83.5432
3.25386,1,0,16,-109.873
3.26186,1,0,20,-105.448
3.26186,7,0,6,-112.712
3.26386,3,0,11,-109.386
3.26386,5,0,2,-77.4514
3.27086,3,0,7,-116.808
3.27886,5,0,1,-110.438
3.28286,7,0,14,-81.1265
3.29086,7,0,3,-116.397
3.29786,1,0,17,-106.612
3.29986,1,0,10,-115.559
3.30086,7,0,18,-85.2958
3.30186,5,0,12,-106.697
3.30586,5,0,15,-113.08
3.31086,7,0,4,-80.6185
3.31486,1,0,19,-99.025
3.31686,5,0,8,-126.224
3.31986,7,0,9,-115.65
3.33286,7,0,13,-87.2782
3.33386,3,0,5,-84.4033
3.33386,1,0,16,-109.602
3.34186,1,0,20,-105.29
3.34186,7,0,6,-112.385
3.34386,3,0,11,-109.57
3.34386,5,0,2,-77.0546
3.35086,3,0,7,-117.179
3.35886,5,0,1,-111.22
3.36286,7,0,14,-81.1281
3.37086,7,0,3,-116.053
3.37786,1,0,17,-106.4
3.37986,1,0,10,-115.882
3.38086,7,0,18,-85.2392
3.38186,5,0,12,-106.494
3.38586,5,0,15,-112.812
3.39086,7,0,4,-80.5315
3.39486,1,0,19,-99.1335
3.39686,5,0,8,-126.861
3.39986,7,0,9,-115.975
3.41286,7,0,13,-87.1223
3.41386,3,0,5,-84.2586
3.41386,1,0,16,-109.984
3.42186,1,0,20,-105.493
3.42186,7,0,6,-112.964
3.42386,3,0,11,-109.743
3.42386,5,0,2,-77.6646
3.43086,3,0,7,-116.243
3.43886,5,0,1,-111.09
3.44286,7,0,14,-81.3714
3.45086,7,0,3,-116.088
3.45786,1,0,17,-105.699
3.45986,1,0,10,-115.681
3.46086,7,0,18,-85.6026
3.46186,5,0,12,-105.794
3.46586,5,0,15,-112.01
3.47086,7,0,4,-80.5035
3.47486,1,0,19,-99.0872
3.47686,5,0,8,-125.706
3.47986,7,0,9,-116.592
3.49286,7,0,13,-87.6092
3.49386,3,0,5,-84.854
3.49386,1,0,16,-109.894
3.50186,1,0,20,-106.264
3.50186,7,0,6,-113.141
3.50386,3,0,11,-109.336
3.50386,5,0,2,-77.5072
3.51086,3,0,7,-115.962
3.51886,5,0,1,-110.908
3.52286,7,0,14,-81.4012
3.53086,7,0,3,-115.899
3.53786,1,0,17,-105.067
3.53986,1,0,10,-115.499
3.54086,7,0,18,-85.8814
3.54186,5,0,12,-104.851
3.54586,5,0,15,-112.133
3.55086,7,0,4,-80.6793
3.55486,1,0,19,-99.5353
3.55686,5,0,8,-125.192
3.55986,7,0,9,-116.566
3.57286,7,0,13,-87.8975
3.57386,3,0,5,-84.7616
3.57386,1,0,16,-109.778
3.58186,1,0,20,-105.737
3.58186,7,0,6,-113.631
3.58386,3,0,11,-109.115
3.58386,5,0,2,-77.4565
3.59086,3,0,7,-115.676
3.59886,5,0,1,-110.659
3.60286,7,0,14,-81.3092
3.61086,7,0,3,-117.257
3.61786,1,0,17,-105.083
3.61986,1,0,10,-115.129
3.62086,7,0,18,-86.3389
3.62186,5,0,12,-104.728
3.62586,5,0,15,-111.842
3.63086,7,0,4,-79.8924
3.63486,1,0,19,-99.7746
3.63686,5,0,8,-125.65
3.63986,7,0,9,-116.727
3.65286,7,0,13,-87.7365
3.65386,3,0,5,-84.1011
3.65386,1,0,16,-109.232
3.66186,1,0,20,-106.168
3.66186,7,0,6,-112.786
3.66386,3,0,11,-109.366
3.66386,5,0,2,-76.6082
3.67086,3,0,7,-116.241
3.67886,5,0,1,-110.067
3.68286,7,0,14,-81.7483
3.69086,7,0,3,-117.518
3.69786,1,0,17,-104.401
3.69986,1,0,10,-115.082
3.70086,7,0,18,-86.1771
3.70186,5,0,12,-103.851
3.70586,5,0,15,-111.477
3.71086,7,0,4,-80.0174
3.71486,1,0,19,-99.9348
3.71686,5,0,8,-125.579
3.71986,7,0,9,-116.434
3.73286,7,0,13,-88.6378
3.73386,3,0,5,-83.7773
3.73386,1,0,16,-109.262
3.74186,1,0,20,-106.342
3.74186,7,0,6,-111.778
3.74386,3,0,11,-109.378
3.74386,5,0,2,-76.2783
3.75086,3,0,7,-115.776
3.75886,5,0,1,-108.986
3.76286,7,0,14,-81.6448
3.77086,7,0,3,-117.196
3.77786,1,0,17,-104.751
3.77986,1,0,10,-115.499
3.78086,7,0,18,-86.7769
3.78186,5,0,12,-103.825
3.78586,5,0,15,-111.011
3.79086,7,0,4,-79.9498
3.79486,1,0,19,-99.7988
3.79686,5,0,8,-125.099
3.79986,7,0,9,-115.783
3.81286,7,0,13,-88.1952
3.81386,3,0,5,-84.3902
3.81386,1,0,16,-109.447
3.82186,1,0,20,-105.736
3.82186,7,0,6,-111.918
3.82386,3,0,11,-109.474
3.82386,5,0,2,-76.1048
3.83086,3,0,7,-116.649
3.83886,5,0,1,-108.764
3.84286,7,0,14,-81.3727
3.85086,7,0,3,-116.596
3.85786,1,0,17,-103.817
3.85986,1,0,10,-114.96
3.86086,7,0,18,-86.8208
3.86186,5,0,12,-103.017
3.86586,5,0,15,-111.313
3.87086,7,0,4,-80.1244
3.87486,1,0,19,-99.7543
3.87686,5,0,8,-125.469
3.87986,7,0,9,-115.535
3.89286,7,0,13,-88.0737
3.89386,3,0,5,-84.2585
3.89386,1,0,16,-109.523
3.90186,1,0,20,-106.049
3.90186,7,0,6,-112.521
3.90386,3,0,11,-110.583
3.90386,5,0,2,-76.8877
3.91086,3,0,7,-116.417
3.91886,5,0,1,-108.951
3.92286,7,0,14,-80.9478
3.93086,7,0,3,-116.753
3.93786,1,0,17,-103.626
3.93986,1,0,10,-115.018
3.94086,7,0,18,-86.8542
3.94186,5,0,12,-102.628
3.94586,5,0,15,-112.241
3.95086,7,0,4,-80.261
3.95486,1,0,19,-100.259
3.95686,5,0,8,-125.121
3.95986,7,0,9,-114.832
3.97286,7,0,13,-87.9126
3.97386,3,0,5,-83.5923
3.97386,1,0,16,-110.34
3.98186,1,0,20,-105.692
3.98186,7,0,6,-112.733
3.98386,3,0,11,-110.477
3.98386,5,0,2,-77.1743
3.99086,3,0,7,-115.853
3.99886,5,0,1,-108.259
4.00286,7,0,14,-80.6411
4.01086,7,0,3,-115.866
4.01786,1,0,17,-104.146
4.01986,1,0,10,-115.261
4.02086,7,0,18,-86.6963
4.02186,5,0,12,-102.579
4.02586,5,0,15,-112.528
4.03086,7,0,4,-80.2481
4.03486,1,0,19,-100.939
4.03686,5,0,8,-125.636
4.03986,7,0,9,-114.488
4.05286,7,0,13,-87.5998
4.05386,3,0,5,-83.923
4.05386,1,0,16,-110.272
4.06186,1,0,20,-105.641
4.06186,7,0,6,-112.861
4.06386,3,0,11,-110.633
4.06386,5,0,2,-76.8727
4.07086,3,0,7,-115.879
4.07886,5,0,1,-108.787
4.08286,7,0,14,-80.8148
4.09086,7,0,3,-116.018
4.09786,1,0,17,-104.095
4.09986,1,0,10,-115.908
4.10086,7,0,18,-86.6542
4.10186,5,0,12,-101.922
4.10586,5,0,15,-112.441
4.11086,7,0,4,-80.3674
4.11486,1,0,19,-101.548
4.11686,5,0,8,-126.325
4.11986,7,0,9,-113.982
4.13286,7,0,13,-87.6816
4.13386,3,0,5,-84.0004
4.13386,1,0,16,-110.76
4.14186,1,0,20,-105.343
4.14186,7,0,6,-112.683
4.14386,3,0,11,-110.379
4.14386,5,0,2,-77.4007
4.15086,3,0,7,-115.963
4.15886,5,0,1,-107.964
4.16286,7,0,14,-81.1399
4.17086,7,0,3,-116.008
4.17786,1,0,17,-103.895
4.17986,1,0,10,-116.316
4.18086,7,0,18,-87.3136
4.18186,5,0,12,-101.694
4.18586,5,0,15,-112.518
4.19086,7,0,4,-80.3825
4.19486,1,0,19,-102.092
4.19686,5,0,8,-125.69
4.19986,7,0,9,-114.084
4.21286,7,0,13,-87.9911
4.21386,3,0,5,-84.6319
4.21386,1,0,16,-109.96
4.22186,1,0,20,-105.198
4.22186,7,0,6,-111.812
4.22386,3,0,11,-110.084
4.22386,5,0,2,-76.855
4.23086,3,0,7,-115.419
4.23886,5,0,1,-107.994
4.24286,7,0,14,-80.9385
4.25086,7,0,3,-116.438
4.25786,1,0,17,-103.563
4.25986,1,0,10,-117.104
4.26086,7,0,18,-88.4018
4.26186,5,0,12,-100.951
4.26586,5,0,15,-112.192
4.27086,7,0,4,-80.4134
4.27486,1,0,19,-101.685
4.27686,5,0,8,-124.652
4.27986,7,0,9,-114.29
4.29286,7,0,13,-88.3559
4.29386,3,0,5,-84.908
4.29386,1,0,16,-110.273
4.30186,1,0,20,-105.052
4.30186,7,0,6,-112.209
4.30386,3,0,11,-111.124
4.30386,5,0,2,-76.8377
4.31086,3,0,7,-115.865
4.31886,5,0,1,-107.512
4.32286,7,0,14,-80.4548
4.33086,7,0,3,-116.071
4.33786,1,0,17,-104.304
4.33986,1,0,10,-117.701
4.34086,7,0,18,-88.5926
4.34186,5,0,12,-101.729
4.34586,5,0,15,-112.291
4.35086,7,0,4,-80.4034
4.35486,1,0,19,-101.08
4.35686,5,0,8,-124.162
4.35986,7,0,9,-113.998
4.37286,7,0,13,-88.3817
4.37386,3,0,5,-84.9302
4.37386,1,0,16,-110.196
4.38186,1,0,20,-105.333
4.38186,7,0,6,-112.504
4.38386,3,0,11,-110.609
4.38386,5,0,2,-76.8543
4.39086,3,0,7,-116.707
4.39886,5,0,1,-107.75
4.40286,7,0,14,-80.251
4.41086,7,0,3,-115.945
4.41786,1,0,17,-104.475
4.41986,1,0,10,-118.141
4.42086,7,0,18,-88.3068
4.42186,5,0,12,-102.011
4.42586,5,0,15,-112.512
4.43086,7,0,4,-80.5444
4.43486,1,0,19,-101.376
4.43686,5,0,8,-123.465
4.43986,7,0,9,-113.371
4.45286,7,0,13,-88.4201
4.45386,3,0,5,-84.6788
4.45386,1,0,16,-109.648
4.46186,1,0,20,-105.727
4.46186,7,0,6,-113.071
4.46386,3,0,11,-110.06
4.46386,5,0,2,-76.1506
4.47086,3,0,7,-115.76
4.47886,5,0,1,-108.911
4.48286,7,0,14,-80.1002
4.49086,7,0,3,-116.496
4.49786,1,0,17,-103.988
4.49986,1,0,10,-118.606
4.50086,7,0,18,-88.3493
4.50186,5,0,12,-101.586
4.50586,5,0,15,-111.768
4.51086,7,0,4,-80.7247
4.51486,1,0,19,-100.891
4.51686,5,0,8,-122.796
4.51986,7,0,9,-113.169
4.53286,7,0,13,-87.8315
4.53386,3,0,5,-84.0702
4.53386,1,0,16,-110.475
4.54186,1,0,20,-105.196
4.54186,7,0,6,-113.24
4.54386,3,0,11,-109.994
4.54386,5,0,2,-76.1494
4.55086,3,0,7,-116.166
4.55886,5,0,1,-107.817
4.56286,7,0,14,-80.0947
4.57086,7,0,3,-116.835
4.57786,1,0,17,-102.973
4.57986,1,0,10,-118.575
4.58086,7,0,18,-87.9869
4.58186,5,0,12,-100.55
4.58586,5,0,15,-112.628
4.59086,7,0,4,-80.982
4.59486,1,0,19,-100.817
4.59686,5,0,8,-123.133
4.59986,7,0,9,-112.656
4.61286,7,0,13,-88.1842
4.61386,3,0,5,-83.8993
4.61386,1,0,16,-110.036
4.62186,1,0,20,-106.088
4.62186,7,0,6,-112.175
4.62386,3,0,11,-109.114
4.62386,5,0,2,-76.9302
4.63086,3,0,7,-116.491
4.63886,5,0,1,-108.227
4.64286,7,0,14,-80.2626
4.65086,7,0,3,-116.558
4.65786,1,0,17,-102.826
4.65986,1,0,10,-117.696
4.66086,7,0,18,-87.9618
4.66186,5,0,12,-100.022
4.66586,5,0,15,-112.201
4.67086,7,0,4,-80.3936
4.67486,1,0,19,-101.061
4.67686,5,0,8,-123.275
4.67986,7,0,9,-111.516
4.69286,7,0,13,-87.8881
4.69386,3,0,5,-83.6234
4.69386,1,0,16,-109.566
4.70186,1,0,20,-105.021
4.70186,7,0,6,-112.483
4.70386,3,0,11,-109.806
4.70386,5,0,2,-77.899
4.71086,3,0,7,-117.222
4.71886,5,0,1,-107.183
4.72286,7,0,14,-80.4519
4.73086,7,0,3,-116.237
4.73786,1,0,17,-102.894
4.73986,1,0,10,-118.259
4.74086,7,0,18,-87.6882
4.74186,5,0,12,-100.426
4.74586,5,0,15,-112.302
4.75086,7,0,4,-80.2445
4.75486,1,0,19,-101.252
4.75686,5,0,8,-122.229
4.75986,7,0,9,-111.193
4.77286,7,0,13,-88.0195
4.77386,3,0,5,-83.8941
4.77386,1,0,16,-109.976
4.78186,1,0,20,-104.146
4.78186,7,0,6,-113.06
4.78386,3,0,11,-110.124
4.78386,5,0,2,-77.9981
4.79086,3,0,7,-117.038
4.79886,5,0,1,-107.516
4.80286,7,0,14,-80.5377
4.81086,7,0,3,-116.514
4.81786,1,0,17,-103.33
4.81986,1,0,10,-118.526
4.82086,7,0,18,-87.721
4.82186,5,0,12,-99.496
4.82586,5,0,15,-111.964
4.83086,7,0,4,-80.3582
4.83486,1,0,19,-101.075
4.83686,5,0,8,-121.599
4.83986,7,0,9,-110.92
4.85286,7,0,13,-88.0874
4.85386,3,0,5,-83.7388
4.85386,1,0,16,-109.811
4.86186,1,0,20,-104.198
4.86186,7,0,6,-112.747
4.86386,3,0,11,-111.566
4.86386,5,0,2,-77.8851
4.87086,3,0,7,-116.927
4.87886,5,0,1,-107.271
4.88286,7,0,14,-80.3236
4.89086,7,0,3,-116.801
4.89786,1,0,17,-103.683
4.89986,1,0,10,-118.781
4.90086,7,0,18,-87.9961
4.90186,5,0,12,-98.6353
4.90586,5,0,15,-111.56
4.91086,7,0,4,-80.7221
4.91486,1,0,19,-102.448
4.91686,5,0,8,-121.255
4.91986,7,0,9,-111.532
4.93286,7,0,13,-87.9845
4.93386,3,0,5,-83.1687
4.93386,1,0,16,-108.526
4.94186,1,0,20,-104.179
4.94186,7,0,6,-113.117
4.94386,3,0,11,-111.258
4.94386,5,0,2,-78.1724
4.95086,3,0,7,-117.356
4.95886,5,0,1,-107.037
4.96286,7,0,14,-80.4405
4.97086,7,0,3,-116.681
4.97786,1,0,17,-102.888
4.97986,1,0,10,-119.418
4.98086,7,0,18,-87.5685
4.98186,5,0,12,-99.0943
4.98586,5,0,15,-111.31
4.99086,7,0,4,-80.6094
4.99486,1,0,19,-102.437
4.99686,5,0,8,-121.395
4.99986,7,0,9,-111.539
5.01286,7,0,13,-87.7686
5.01386,3,0,5,-83.2827
5.01386,1,0,16,-108.858
5.02186,1,0,20,-102.692
5.02186,7,0,6,-113.016
5.02386,3,0,11,-111.881
5.02386,5,0,2,-77.8014
5.03086,3,0,7,-117.096
5.03886,5,0,1,-107.908
5.04286,7,0,14,-80.1574
5.05086,7,0,3,-117.514
5.05786,1,0,17,-102.885
5.05986,1,0,10,-119.297
5.06086,7,0,18,-87.1754
5.06186,5,0,12,-99.4854
5.06586,5,0,15,-110.901
5.07086,7,0,4,-80.6246
5.07486,1,0,19,-102.081
5.07686,5,0,8,-120.496
5.07986,7,0,9,-111.744
5.09286,7,0,13,-87.9135
5.09386,3,0,5,-83.0543
5.09386,1,0,16,-108.561
5.10186,1,0,20,-102.212
5.10186,7,0,6,-113.336
5.10386,3,0,11,-112.073
5.10386,5,0,2,-77.844
5.11086,3,0,7,-117.307
5.11886,5,0,1,-107.732
5.12286,7,0,14,-79.8898
5.13086,7,0,3,-117.451
5.13786,1,0,17,-102.573
5.13986,1,0,10,-118.816
5.14086,7,0,18,-86.738
5.14186,5,0,12,-98.6925
5.14586,5,0,15,-110.5
5.15086,7,0,4,-80.837
5.15486,1,0,19,-102.481
5.15686,5,0,8,-120.785
5.15986,7,0,9,-111.434
5.17286,7,0,13,-87.5414
5.17386,3,0,5,-82.5038
5.17386,1,0,16,-109.368
5.18186,1,0,20,-101.549
5.18186,7,0,6,-113.497
5.18386,3,0,11,-112.16
5.18386,5,0,2,-77.9505
5.19086,3,0,7,-117.296
5.19886,5,0,1,-107.496
5.20286,7,0,14,-79.4224
5.21086,7,0,3,-117.335
5.21786,1,0,17,-102.621
5.21986,1,0,10,-118.599
5.22086,7,0,18,-86.2311
5.22186,5,0,12,-97.7743
5.22586,5,0,15,-110.019
5.23086,7,0,4,-80.4805
5.23486,1,0,19,-102.255
5.23686,5,0,8,-120.723
5.23986,7,0,9,-111.325
5.25286,7,0,13,-88.0602
5.25386,3,0,5,-81.6362
5.25386,1,0,16,-110.16
5.26186,1,0,20,-102.609
5.26186,7,0,6,-113.481
5.26386,3,0,11,-112.596
5.26386,5,0,2,-78.1627
5.27086,3,0,7,-117.07
5.27886,5,0,1,-107.228
5.28286,7,0,14,-79.2918
5.29086,7,0,3,-117.231
5.29786,1,0,17,-103.145
5.29986,1,0,10,-118.557
5.30086,7,0,18,-86.2613
5.30186,5,0,12,-97.9571
5.30586,5,0,15,-110.112
5.31086,7,0,4,-80.334
5.31486,1,0,19,-102.553
5.31686,5,0,8,-121.245
5.31986,7,0,9,-111.718
5.33286,7,0,13,-88.6372
5.33386,3,0,5,-81.5133
5.33386,1,0,16,-110.424
5.34186,1,0,20,-101.819
5.34186,7,0,6,-113.422
5.34386,3,0,11,-112.162
5.34386,5,0,2,-77.8508
5.35086,3,0,7,-116.258
5.35886,5,0,1,-107.638
5.36286,7,0,14,-78.8022
5.37086,7,0,3,-117.892
5.37786,1,0,17,-102.705
5.37986,1,0,10,-118.616
5.38086,7,0,18,-86.2358
5.38186,5,0,12,-98.1287
5.38586,5,0,15,-109.989
5.39086,7,0,4,-80.5027
5.39486,1,0,19,-102.746
5.39686,5,0,8,-120.821
5.39986,7,0,9,-111.19
5.41286,7,0,13,-89.1097
5.41386,3,0,5,-81.3227
5.41386,1,0,16,-109.602
5.42186,1,0,20,-101.082
5.42186,7,0,6,-112.385
5.42386,3,0,11,-112.362
5.42386,5,0,2,-79.0827
5.43086,3,0,7,-116.064
5.43886,5,0,1,-108.17
5.44286,7,0,14,-78.5408
5.45086,7,0,3,-117.494
5.45786,1,0,17,-102.566
5.45986,1,0,10,-118.424
5.46086,7,0,18,-86.743
5.46186,5,0,12,-98.8179
5.46586,5,0,15,-109.903
5.47086,7,0,4,-80.8944
5.47486,1,0,19,-102.102
5.47686,5,0,8,-120.927
5.47986,7,0,9,-111.048
5.49286,7,0,13,-88.771
5.49386,3,0,5,-81.2384
5.49386,1,0,16,-109.581
5.50186,1,0,20,-102.102
5.50186,7,0,6,-112.052
5.50386,3,0,11,-112.523
5.50386,5,0,2,-78.6065
5.51086,3,0,7,-115.901
5.51886,5,0,1,-108.402
5.52286,7,0,14,-78.783
5.53086,7,0,3,-116.571
5.53786,1,0,17,-102.285
5.53986,1,0,10,-118.645
5.54086,7,0,18,-86.9811
5.54186,5,0,12,-98.768
5.54586,5,0,15,-110.034
5.55086,7,0,4,-80.1904
5.55486,1,0,19,-103.15
5.55686,5,0,8,-121.842
5.55986,7,0,9,-110.642
5.57286,7,0,13,-88.7261
5.57386,3,0,5,-81.1725
5.57386,1,0,16,-109.218
5.58186,1,0,20,-102.549
5.58186,7,0,6,-111.891
5.58386,3,0,11,-113.004
5.58386,5,0,2,-78.2612
5.59086,3,0,7,-115.972
5.59886,5,0,1,-108.463
5.60286,7,0,14,-78.5121
5.61086,7,0,3,-116.118
5.61786,1,0,17,-102.586
5.61986,1,0,10,-118.754
5.62086,7,0,18,-87.0204
5.62186,5,0,12,-98.4636
5.62586,5,0,15,-109.927
5.63086,7,0,4,-80.1204
5.63486,1,0,19,-103.682
5.63686,5,0,8,-121.73
5.63986,7,0,9,-110.952
5.65286,7,0,13,-88.8487
5.65386,3,0,5,-81.0827
5.65386,1,0,16,-108.997
5.66186,1,0,20,-102.476
5.66186,7,0,6,-112.589
5.66386,3,0,11,-113.295
5.66386,5,0,2,-77.7111
5.67086,3,0,7,-115.901
5.67886,5,0,1,-109.587
5.68286,7,0,14,-79.1575
5.69086,7,0,3,-116.346
5.69786,1,0,17,-101.499
5.69986,1,0,10,-118.831
5.70086,7,0,18,-87.1322
5.70186,5,0,12,-97.4218
5.70586,5,0,15,-109.417
5.71086,7,0,4,-79.9171
5.71486,1,0,19,-104.017
5.71686,5,0,8,-120.586
5.71986,7,0,9,-110.324
5.73286,7,0,13,-88.9629
5.73386,3,0,5,-80.4703
5.73386,1,0,16,-109.29
5.74186,1,0,20,-103.152
5.74186,7,0,6,-112.684
5.74386,3,0,11,-114.022
5.74386,5,0,2,-78.0111
5.75086,3,0,7,-116.036
5.75886,5,0,1,-109.238
5.76286,7,0,14,-79.0444
5.77086,7,0,3,-116.434
5.77786,1,0,17,-101.123
5.77986,1,0,10,-118.899
5.78086,7,0,18,-86.0901
5.78186,5,0,12,-98.9083
5.78586,5,0,15,-110.148
5.79086,7,0,4,-79.4358
5.79486,1,0,19,-103.966
5.79686,5,0,8,-120.338
5.79986,7,0,9,-109.617
5.81286,7,0,13,-89.0409
5.81386,3,0,5,-79.9697
5.81386,1,0,16,-109.477
5.82186,1,0,20,-102.923
5.82186,7,0,6,-113.28
5.82386,3,0,11,-114.178
5.82386,5,0,2,-77.146
5.83086,3,0,7,-115.368
5.83886,5,0,1,-108.729
5.84286,7,0,14,-79.3583
5.85086,7,0,3,-116.235
5.85786,1,0,17,-101.393
5.85986,1,0,10,-119.625
5.86086,7,0,18,-86.7403
5.86186,5,0,12,-99.4148
5.86586,5,0,15,-110.231
5.87086,7,0,4,-79.5466
5.87486,1,0,19,-103.937
5.87686,5,0,8,-120.099
5.87986,7,0,9,-109.045
5.89286,7,0,13,-89.5225
5.89386,3,0,5,-80.1424
5.89386,1,0,16,-110.158
5.90186,1,0,20,-103.522
5.90186,7,0,6,-112.821
5.90386,3,0,11,-113.974
5.90386,5,0,2,-76.9467
5.91086,3,0,7,-115.607
5.91886,5,0,1,-108.846
5.92286,7,0,14,-79.3899
5.93086,7,0,3,-115.763
5.93786,1,0,17,-100.747
5.93986,1,0,10,-119.673
5.94086,7,0,18,-87.3293
5.94186,5,0,12,-99.7946
5.94586,5,0,15,-110.203
5.95086,7,0,4,-79.8296
5.95486,1,0,19,-103.968
5.95686,5,0,8,-120.665
5.95986,7,0,9,-108.866
5.97286,7,0,13,-89.6961
5.97386,3,0,5,-80.2707
5.97386,1,0,16,-109.847
5.98186,1,0,20,-104.225
5.98186,7,0,6,-112.053
5.98386,3,0,11,-113.538
5.98386,5,0,2,-77.3573
5.99086,3,0,7,-115.967
5.99886,5,0,1,-108.942
6.00286,7,0,14,-79.6717
6.01086,7,0,3,-115.57
6.01786,1,0,17,-101.364
6.01986,1,0,10,-119.572
6.02086,7,0,18,-87.1815
6.02186,5,0,12,-99.8921
6.02586,5,0,15,-110.42
6.03086,7,0,4,-79.9576
6.03486,1,0,19,-104.423
6.03686,5,0,8,-120.569
6.03986,7,0,9,-108.584
6.05286,7,0,13,-89.7864
6.05386,3,0,5,-80.8702
6.05386,1,0,16,-110.139
6.06186,1,0,20,-103.811
6.06186,7,0,6,-112.424
6.06386,3,0,11,-113.741
6.06386,5,0,2,-76.9218
6.07086,3,0,7,-115.503
6.07886,5,0,1,-109.078
6.08286,7,0,14,-79.7618
6.09086,7,0,3,-115.337
6.09786,1,0,17,-102.155
6.09986,1,0,10,-119.67
6.10086,7,0,18,-87.3311
6.10186,5,0,12,-99.6226
6.10586,5,0,15,-110.551
6.11086,7,0,4,-80.2614
6.11486,1,0,19,-104.234
6.11686,5,0,8,-119.696
6.11986,7,0,9,-108.539
6.13286,7,0,13,-89.4333
6.13386,3,0,5,-81.1226
6.13386,1,0,16,-109.231
6.14186,1,0,20,-104.268
6.14186,7,0,6,-112.837
6.14386,3,0,11,-113.67
6.14386,5,0,2,-76.2634
6.15086,3,0,7,-114.651
6.15886,5,0,1,-109.332
6.16286,7,0,14,-79.4102
6.17086,7,0,3,-114.641
6.17786,1,0,17,-102.178
6.17986,1,0,10,-118.412
6.18086,7,0,18,-86.852
6.18186,5,0,12,-99.6957
6.18586,5,0,15,-111.332
6.19086,7,0,4,-80.4221
6.19486,1,0,19,-105.511
6.19686,5,0,8,-119.97
6.19986,7,0,9,-108.35
