time(s),cellId,rnti,lcid,packetSize
1.094,8,5,3,9544
1.094,8,4,3,2543
1.094,8,3,3,15967
1.094,8,2,3,15967
1.094,8,1,3,15967
1.095,6,5,3,10412
1.095,6,4,3,23949
1.095,6,3,3,632
1.095,6,2,3,9544
1.095,6,1,3,9544
1.096,2,5,3,22128
1.096,2,4,3,19524
1.096,2,3,3,15967
1.096,2,2,3,15967
1.096,2,1,3,15967
1.096,4,2,3,28635
1.096,4,1,3,39048
1.097,2,5,3,23949
1.097,2,4,3,22128
1.097,2,3,3,15967
1.097,2,2,3,15967
1.097,2,1,3,15967
1.098,2,5,3,23949
1.098,2,4,3,22128
1.098,2,3,3,15967
1.098,2,2,3,15967
1.098,2,1,3,15967
1.098,8,7,3,1733
1.098,8,6,3,7982
1.098,8,5,3,5551
1.098,8,4,3,5551
1.098,8,3,3,15967
1.098,8,2,3,15967
1.098,8,1,3,15967
1.099,2,5,3,23949
1.099,2,4,3,15967
1.099,2,3,3,15967
1.099,2,2,3,15967
1.099,2,1,3,15967
1.1,2,5,3,23949
1.1,2,4,3,23949
1.1,2,3,3,15967
1.1,2,2,3,15967
1.1,2,1,3,15967
1.1,4,2,3,33841
1.1,4,1,3,23429
1.1,6,5,3,11713
1.1,6,4,3,23949
1.1,6,3,3,2543
1.1,6,2,3,9544
1.1,6,1,3,7807
1.1,8,7,3,2775
1.1,8,6,3,7982
1.1,8,5,3,7807
1.1,8,4,3,6939
1.1,8,3,3,15967
1.1,8,2,3,15967
1.1,8,1,3,15967
1.101,2,5,3,23949
1.101,2,4,3,23949
1.101,2,3,3,15967
1.101,2,2,3,15967
1.101,2,1,3,15967
1.102,4,2,3,10748
1.102,4,1,3,42953
1.102,6,5,3,8330
1.102,6,4,3,23949
1.102,6,3,3,458
1.102,6,2,3,11280
1.102,6,1,3,11280
1.103,4,1,3,50668
1.103,6,5,3,8330
1.103,6,4,3,23949
1.103,6,3,3,458
1.103,6,2,3,9544
1.103,6,1,3,11280
1.103,8,7,3,1733
1.103,8,6,3,7982
1.103,8,5,3,11280
1.103,8,4,3,1097
1.103,8,3,3,15967
1.103,8,2,3,15967
1.103,8,1,3,15967
1.104,6,5,3,10412
1.104,6,4,3,23949
1.104,6,3,3,458
1.104,6,2,3,9544
1.104,6,1,3,11280
1.104,8,7,3,2139
1.104,8,6,3,7982
1.104,8,5,3,5551
1.104,8,4,3,5551
1.104,8,3,3,15967
1.104,8,2,3,15967
1.104,8,1,3,15967
1.106,6,5,3,10412
1.106,6,4,3,23949
1.106,6,3,3,1733
1.106,6,2,3,9544
1.106,6,1,3,7807
1.106,8,7,3,1733
1.106,8,6,3,7982
1.106,8,5,3,5551
1.106,8,4,3,5551
1.106,8,3,3,15967
1.106,8,2,3,15967
1.106,8,1,3,15967
1.107,2,5,3,22128
1.107,2,4,3,23949
1.107,2,3,3,15967
1.107,2,2,3,15967
1.107,2,1,3,15967
1.107,8,7,3,1733
1.107,8,6,3,7982
1.107,8,5,3,5551
1.107,8,4,3,11280
1.107,8,3,3,15967
1.107,8,2,3,15967
1.107,8,1,3,15967
1.108,2,5,3,18622
1.108,2,4,3,23949
1.108,2,3,3,15967
1.108,2,2,3,15967
1.108,2,1,3,15967
1.109,2,4,3,23949
1.109,2,3,3,23949
1.109,2,2,3,23949
1.109,2,1,3,23949
1.109,8,7,3,2775
1.109,8,6,3,7982
1.109,8,5,3,9544
1.109,8,4,3,7807
1.109,8,3,3,15967
1.109,8,2,3,15967
1.109,8,1,3,15967
1.11,2,4,3,23949
1.11,2,3,3,23949
1.11,2,2,3,23949
1.11,2,1,3,23949
1.11,6,5,3,19524
1.11,6,4,3,23949
1.11,6,3,3,4279
1.11,6,2,3,15967
1.11,6,1,3,7807
1.11,8,7,3,2139
1.11,8,6,3,7982
1.11,8,5,3,11280
1.11,8,4,3,9544
1.11,8,3,3,15967
1.11,8,2,3,15967
1.11,8,1,3,15967
1.111,2,4,3,23949
1.111,2,3,3,23949
1.111,2,2,3,23949
1.111,2,1,3,23949
1.111,6,5,3,11713
1.111,6,4,3,23949
1.111,6,3,3,2543
1.111,6,2,3,15967
1.111,6,1,3,7807
1.111,8,7,3,3902
1.111,8,6,3,7982
1.111,8,5,3,6939
1.111,8,4,3,9544
1.111,8,3,3,15967
1.111,8,2,3,15967
1.111,8,1,3,15967
1.112,6,5,3,19524
1.112,6,4,3,23949
1.112,6,3,3,4279
1.112,6,2,3,15967
1.112,6,1,3,7807
1.113,6,5,3,19524
1.113,6,4,3,23949
1.113,6,3,3,4279
1.113,6,2,3,15967
1.113,6,1,3,7807
1.113,8,7,3,2775
1.113,8,6,3,7982
1.113,8,5,3,5551
1.113,8,4,3,5551
1.113,8,3,3,15967
1.113,8,2,3,15967
1.113,8,1,3,15967
1.114,2,4,3,22128
1.114,2,3,3,23949
1.114,2,2,3,23949
1.114,2,1,3,23949
1.114,6,5,3,19524
1.114,6,4,3,23949
1.114,6,3,3,4279
1.114,6,2,3,15967
1.114,6,1,3,5551
1.115,2,4,3,11079
1.115,2,3,3,23949
1.115,2,2,3,23949
1.115,2,1,3,31934
1.115,6,5,3,19524
1.115,6,4,3,23949
1.115,6,3,3,4279
1.115,6,2,3,15967
1.115,6,1,3,15967
1.116,2,3,3,31934
1.116,2,2,3,31934
1.116,2,1,3,31934
1.116,6,5,3,19524
1.116,6,4,3,15967
1.116,6,3,3,5551
1.116,6,2,3,15967
1.116,6,1,3,7807
1.117,2,3,3,31934
1.117,2,2,3,31934
1.117,2,1,3,31934
1.117,8,7,3,2775
1.117,8,6,3,7982
1.117,8,5,3,7807
1.117,8,4,3,6939
1.117,8,3,3,15967
1.117,8,2,3,15967
1.117,8,1,3,15967
1.118,2,3,3,31934
1.118,2,2,3,31934
1.118,2,1,3,31934
1.119,2,3,3,31934
1.119,2,2,3,31934
1.119,2,1,3,31934
1.119,8,7,3,2139
1.119,8,6,3,7982
1.119,8,5,3,11280
1.119,8,4,3,9544
1.119,8,3,3,15967
1.119,8,2,3,15967
1.119,8,1,3,15967
1.12,8,7,3,2139
1.12,8,6,3,7982
1.12,8,5,3,7375
1.12,8,4,3,11280
1.12,8,3,3,15967
1.12,8,2,3,15967
1.12,8,1,3,15967
1.121,2,3,3,31934
1.121,2,2,3,31934
1.121,2,1,3,31934
1.121,8,7,3,2139
1.121,8,6,3,7982
1.121,8,5,3,14750
1.121,8,4,3,11280
1.121,8,3,3,15967
1.121,8,2,3,15967
1.121,8,1,3,15967
1.122,2,3,3,31934
1.122,2,2,3,31934
1.122,2,1,3,31934
1.122,6,5,3,16919
1.122,6,4,3,23949
1.122,6,3,3,4279
1.122,6,2,3,14750
1.122,6,1,3,13014
1.123,2,3,3,31934
1.123,2,2,3,31934
1.123,2,1,3,31934
1.123,6,5,3,14317
1.123,6,4,3,23949
1.123,6,3,3,4279
1.123,6,2,3,15967
1.123,6,1,3,13014
1.123,8,7,3,2139
1.123,8,6,3,7982
1.123,8,5,3,7807
1.123,8,4,3,4279
1.123,8,3,3,15967
1.123,8,2,3,15967
1.123,8,1,3,15967
1.124,2,3,3,31934
1.124,2,2,3,31934
1.124,2,1,3,31934
1.124,6,5,3,16919
1.124,6,4,3,23949
1.124,6,3,3,4279
1.124,6,2,3,15967
1.124,6,1,3,13014
1.125,2,3,3,31934
1.125,2,2,3,31934
1.125,2,1,3,31934
1.125,6,5,3,14317
1.125,6,4,3,23949
1.125,6,3,3,4279
1.125,6,2,3,15967
1.125,6,1,3,13014
1.126,2,3,3,14088
1.126,2,2,3,14088
1.126,2,1,3,7635
1.126,6,5,3,16919
1.126,6,4,3,23949
1.126,6,3,3,4279
1.126,6,2,3,15967
1.126,6,1,3,14750
1.127,6,5,3,11713
1.127,6,4,3,10740
1.127,6,3,3,2601
1.127,6,2,3,15967
1.127,6,1,3,14750
1.127,8,7,3,1733
1.127,8,6,3,7982
1.127,8,5,3,7807
1.127,8,4,3,4279
1.127,8,3,3,15967
1.127,8,2,3,15967
1.127,8,1,3,15967
1.128,8,7,3,4770
1.128,8,6,3,7982
1.128,8,5,3,3902
1.128,8,4,3,2543
1.128,8,3,3,15967
1.128,8,2,3,15967
1.128,8,1,3,15967
1.129,8,7,3,2139
1.129,8,6,3,7982
1.129,8,5,3,9544
1.129,8,4,3,5551
1.129,8,3,3,15967
1.129,8,2,3,15967
1.129,8,1,3,15967
1.13,8,7,3,2139
1.13,8,6,3,7982
1.13,8,5,3,14750
1.13,8,4,3,11280
1.13,8,3,3,15967
1.13,8,2,3,15967
1.13,8,1,3,15967
1.131,8,7,3,2139
1.131,8,6,3,7982
1.131,8,5,3,13014
1.131,8,4,3,13014
1.131,8,3,3,15967
1.131,8,2,3,15967
1.131,8,1,3,15967
1.132,8,7,3,2139
1.132,8,6,3,7982
1.132,8,5,3,15967
1.132,8,4,3,15967
1.132,8,3,3,15967
1.132,8,2,3,15967
1.132,8,1,3,15967
1.133,6,5,3,22128
1.133,6,3,3,8330
1.133,6,2,3,23949
1.133,6,1,3,11713
1.133,8,7,3,2775
1.133,8,6,3,7982
1.133,8,5,3,15967
1.133,8,4,3,11280
1.133,8,3,3,15967
1.133,8,2,3,15967
1.133,8,1,3,15967
1.134,6,5,3,22128
1.134,6,3,3,8330
1.134,6,2,3,23949
1.134,6,1,3,23949
1.134,8,7,3,6507
1.134,8,6,3,7982
1.134,8,5,3,14750
1.134,8,4,3,13014
1.134,8,3,3,15967
1.134,8,2,3,15967
1.134,8,1,3,15967
1.135,6,5,3,19524
1.135,6,3,3,8330
1.135,6,2,3,23949
1.135,6,1,3,23949
1.135,8,7,3,4770
1.135,8,6,3,7982
1.135,8,5,3,14750
1.135,8,4,3,13014
1.135,8,3,3,15967
1.135,8,2,3,15967
1.135,8,1,3,15967
1.136,6,5,3,19524
1.136,6,3,3,8330
1.136,6,2,3,23949
1.136,6,1,3,23949
1.136,8,7,3,6507
1.136,8,6,3,7982
1.136,8,5,3,13014
1.136,8,4,3,13014
1.136,8,3,3,15967
1.136,8,2,3,15967
1.136,8,1,3,15967
1.137,6,5,3,19524
1.137,6,3,3,8330
1.137,6,2,3,23949
1.137,6,1,3,23949
1.142,8,7,3,2775
1.142,8,6,3,7982
1.142,8,5,3,15967
1.142,8,4,3,7807
1.142,8,3,3,15967
1.142,8,2,3,15967
1.142,8,1,3,15967
1.143,6,5,3,14317
1.143,6,3,3,8330
1.143,6,2,3,16919
1.143,6,1,3,13014
1.143,8,7,3,2775
1.143,8,6,3,7982
1.143,8,5,3,15967
1.143,8,4,3,15967
1.143,8,3,3,15967
1.143,8,2,3,15967
1.143,8,1,3,15967
1.144,6,5,3,14317
1.144,6,3,3,16919
1.144,6,2,3,16919
1.144,6,1,3,19524
1.144,8,7,3,2775
1.144,8,6,3,7982
1.144,8,5,3,15967
1.144,8,4,3,13014
1.144,8,3,3,15967
1.144,8,2,3,15967
1.144,8,1,3,15967
1.145,6,5,3,14317
1.145,6,3,3,8330
1.145,6,2,3,16919
1.145,6,1,3,19524
1.145,8,7,3,7982
1.145,8,6,3,7982
1.145,8,5,3,15967
1.145,8,4,3,5551
1.145,8,3,3,15967
1.145,8,2,3,15967
1.145,8,1,3,15967
1.146,6,5,3,14317
1.146,6,3,3,6419
1.146,6,2,3,16919
1.146,6,1,3,19524
1.146,8,7,3,3902
1.146,8,6,3,7982
1.146,8,5,3,15967
1.146,8,4,3,2543
1.146,8,3,3,15967
1.146,8,2,3,15967
1.146,8,1,3,15967
1.147,6,5,3,14317
1.147,6,3,3,6419
1.147,6,2,3,16919
1.147,6,1,3,19524
1.152,6,5,3,22128
1.152,6,3,3,5206
1.152,6,2,3,23949
1.152,6,1,3,23949
1.152,8,7,3,2775
1.152,8,6,3,7982
1.152,8,5,3,15967
1.152,8,4,3,7807
1.152,8,3,3,15967
1.152,8,2,3,15967
1.152,8,1,3,15967
1.153,6,5,3,19524
1.153,6,3,3,8330
1.153,6,2,3,22128
1.153,6,1,3,19524
1.153,8,7,3,6507
1.153,8,6,3,7982
1.153,8,5,3,15967
1.153,8,4,3,7807
1.153,8,3,3,15967
1.153,8,2,3,15967
1.153,8,1,3,15967
1.154,6,5,3,19524
1.154,6,3,3,16919
1.154,6,2,3,22128
1.154,6,1,3,13014
1.154,8,7,3,6507
1.154,8,6,3,7982
1.154,8,5,3,15967
1.154,8,4,3,13014
1.154,8,3,3,15967
1.154,8,2,3,15967
1.154,8,1,3,15967
1.155,6,5,3,19524
1.155,6,3,3,11713
1.155,6,2,3,22128
1.155,6,1,3,19524
1.155,8,7,3,6507
1.155,8,6,3,7982
1.155,8,5,3,15967
1.155,8,4,3,13014
1.155,8,3,3,15967
1.155,8,2,3,15967
1.155,8,1,3,15967
1.156,6,5,3,19524
1.156,6,3,3,16919
1.156,6,2,3,22128
1.156,6,1,3,19524
1.156,8,7,3,5638
1.156,8,6,3,7982
1.156,8,5,3,15967
1.156,8,4,3,13014
1.156,8,3,3,15967
1.156,8,2,3,15967
1.156,8,1,3,15967
1.157,6,5,3,19524
1.157,6,3,3,16919
1.157,6,2,3,22128
1.157,6,1,3,19524
1.157,8,7,3,5638
1.157,8,6,3,7982
1.157,8,5,3,7982
1.157,8,4,3,13014
1.157,8,3,3,15967
1.157,8,2,3,15967
1.157,8,1,3,15967
1.163,6,5,3,22128
1.163,6,3,3,8330
1.163,6,2,3,23949
1.163,6,1,3,23949
1.163,8,7,3,2775
1.163,8,6,3,7982
1.163,8,5,3,15967
1.163,8,4,3,7807
1.163,8,3,3,15967
1.163,8,2,3,15967
1.163,8,1,3,15967
1.164,8,7,3,5638
1.164,8,6,3,15967
1.164,8,5,3,15967
1.164,8,4,3,7807
1.164,8,3,3,10717
1.164,8,2,3,7654
1.164,8,1,3,6123
1.165,8,7,3,10412
1.165,8,6,3,23949
1.165,8,5,3,23949
1.165,8,4,3,3818
1.166,8,7,3,10412
1.166,8,6,3,23949
1.166,8,5,3,23949
1.166,8,4,3,3818
1.167,6,5,3,22128
1.167,6,3,3,5206
1.167,6,2,3,23949
1.167,6,1,3,23949
1.167,8,7,3,10412
1.167,8,6,3,23949
1.167,8,5,3,23949
1.167,8,4,3,3818
1.168,8,7,3,10412
1.168,8,6,3,23949
1.168,8,5,3,23949
1.168,8,4,3,3818
1.169,6,5,3,22128
1.169,6,3,3,3818
1.169,6,2,3,23949
1.169,6,1,3,23949
1.169,8,7,3,8330
1.169,8,6,3,23949
1.169,8,5,3,23949
1.169,8,4,3,11713
1.17,6,5,3,22128
1.17,6,3,3,22128
1.17,6,2,3,23949
1.17,6,1,3,23949
1.17,8,7,3,16919
1.17,8,6,3,23949
1.17,8,5,3,23949
1.17,8,4,3,11280
1.171,6,5,3,22128
1.171,6,3,3,19524
1.171,6,2,3,23949
1.171,6,1,3,23949
1.171,8,7,3,16919
1.171,8,6,3,23949
1.171,8,5,3,23949
1.171,8,4,3,16919
1.173,6,5,3,14317
1.173,6,3,3,11713
1.173,6,2,3,14317
1.173,6,1,3,14317
1.173,8,7,3,8330
1.173,8,6,3,23949
1.173,8,5,3,16919
1.173,8,4,3,16919
1.177,6,5,3,14317
1.177,6,3,3,11713
1.177,6,2,3,14317
1.177,6,1,3,14317
1.177,8,7,3,8330
1.177,8,6,3,23949
1.177,8,5,3,16919
1.177,8,4,3,16919
1.178,6,5,3,6419
1.178,6,3,3,11713
1.178,6,2,3,11713
1.178,6,1,3,11713
1.178,8,7,3,3818
1.178,8,6,3,23949
1.178,8,5,3,22128
1.178,8,4,3,16919
1.179,6,5,3,14317
1.179,6,3,3,11713
1.179,6,2,3,14317
1.179,6,1,3,14317
1.179,8,7,3,8330
1.179,8,6,3,23949
1.179,8,5,3,16919
1.179,8,4,3,11280
1.18,6,5,3,14317
1.18,6,3,3,11713
1.18,6,2,3,16919
1.18,6,1,3,16919
1.181,6,5,3,3818
1.181,6,3,3,2601
1.181,6,2,3,14317
1.181,6,1,3,11280
1.181,8,7,3,952
1.181,8,6,3,23949
1.181,8,5,3,16919
1.181,8,4,3,16919
1.182,6,5,3,8330
1.182,6,3,3,2601
1.182,6,2,3,14317
1.182,6,1,3,14317
1.182,8,7,3,5206
1.182,8,6,3,23949
1.182,8,5,3,22128
1.182,8,4,3,16919
1.183,6,5,3,14317
1.183,6,3,3,11713
1.183,6,2,3,7298
1.183,6,1,3,19091
1.184,6,5,3,19091
1.184,6,3,3,15618
1.184,6,1,3,19091
1.184,8,7,3,8330
1.184,8,6,3,23949
1.184,8,5,3,16919
1.184,8,4,3,16919
1.185,8,7,3,8330
1.185,8,6,3,23949
1.185,8,5,3,16919
1.185,8,4,3,16919
1.186,8,7,3,16919
1.186,8,6,3,23949
1.186,8,5,3,16919
1.186,8,4,3,16919
1.187,6,5,3,19091
1.187,6,3,3,15618
1.187,6,1,3,19091
1.188,8,7,3,8330
1.188,8,6,3,23949
1.188,8,5,3,16919
1.188,8,4,3,16919
1.189,8,7,3,8330
1.189,8,6,3,23949
1.189,8,5,3,23949
1.189,8,4,3,16919
1.19,6,5,3,29503
1.19,6,3,3,13882
1.19,6,1,3,19091
1.19,8,7,3,8330
1.19,8,6,3,23949
1.19,8,5,3,23949
1.19,8,4,3,16919
1.191,6,5,3,6872
1.191,6,3,3,32541
1.191,6,1,3,28635
1.191,8,7,3,16919
1.191,8,6,3,23949
1.191,8,5,3,23949
1.191,8,4,3,16919
1.192,8,7,3,19524
1.192,8,6,3,23949
1.192,8,5,3,22128
1.192,8,4,3,19524
1.193,6,3,3,19436
1.193,6,1,3,27271
1.193,8,7,3,19524
1.193,8,6,3,23949
1.193,8,5,3,23949
1.193,8,4,3,19524
1.194,6,3,3,78099
1.195,6,3,3,67686
1.195,8,7,3,16919
1.195,8,6,3,23949
1.195,8,5,3,23949
1.195,8,4,3,16919
1.197,6,3,3,41652
1.199,8,7,3,8330
1.199,8,6,3,23949
1.199,8,5,3,23949
1.199,8,4,3,16919
1.201,6,3,3,33322
1.201,8,7,3,8330
1.201,8,6,3,23949
1.201,8,5,3,23949
1.201,8,4,3,11713
1.202,8,7,3,10412
1.202,8,6,3,23949
1.202,8,5,3,23949
1.202,8,4,3,11713
1.203,6,3,3,25685
1.204,6,3,3,25685
1.205,6,3,3,33322
1.205,8,7,3,8330
1.205,8,6,3,23949
1.205,8,5,3,23949
1.205,8,4,3,11713
1.206,6,3,3,25685
1.206,8,7,3,10412
1.206,8,6,3,23949
1.206,8,5,3,23949
1.206,8,4,3,5206
1.207,6,3,3,33322
1.208,6,3,3,33322
1.208,8,7,3,8330
1.208,8,6,3,23949
1.208,8,5,3,23949
1.208,8,4,3,7807
1.209,6,3,3,33322
1.209,8,7,3,16919
1.209,8,6,3,23949
1.209,8,5,3,23949
1.209,8,4,3,11713
1.21,6,3,3,33322
1.21,8,7,3,16919
1.21,8,6,3,23949
1.21,8,5,3,23949
1.21,8,4,3,23949
1.211,6,3,3,33322
1.212,6,3,3,33322
1.212,8,7,3,8330
1.212,8,6,3,23949
1.212,8,5,3,23949
1.212,8,4,3,11713
1.213,6,3,3,33322
1.213,8,7,3,16919
1.213,8,6,3,23949
1.213,8,5,3,23949
1.213,8,4,3,11713
1.214,6,3,3,33322
1.215,6,3,3,33322
1.216,6,3,3,33322
1.216,8,7,3,8330
1.216,8,6,3,23949
1.216,8,5,3,8386
1.216,8,4,3,15618
1.217,6,3,3,33322
1.217,8,7,3,22561
1.217,8,6,3,31934
1.217,8,4,3,15618
1.218,6,3,3,33322
1.219,6,3,3,30546
1.219,8,7,3,13882
1.219,8,6,3,5761
1.219,8,4,3,23429
1.22,6,3,3,33322
1.221,6,3,3,16512
1.221,8,7,3,1387
1.221,8,4,3,33841
1.223,8,7,3,16661
1.223,8,4,3,23429
1.224,8,7,3,33841
1.224,8,4,3,23429
1.225,8,7,3,16661
1.225,8,4,3,28635
1.226,8,7,3,33841
1.226,8,4,3,28635
1.227,8,7,3,16661
1.227,8,4,3,44257
1.228,8,7,3,79835
1.228,8,4,3,3014
1.23,8,7,3,33322
1.232,8,7,3,46858
1.233,8,7,3,95802
1.234,8,7,3,95802
1.235,8,7,3,95802
1.236,8,7,3,95802
1.237,8,7,3,87820
1.238,8,7,3,95802
1.239,8,7,3,3617
