Time(sec),CellId,BwpId,IMSI,pathLoss(dB)
1.46193,5,0,8,-142.67
1.46293,5,0,8,-142.654
1.46393,5,0,8,-142.604
1.46493,5,0,8,-142.608
1.46586,5,0,15,-132.275
1.46593,5,0,8,-142.646
1.46693,5,0,8,-142.653
1.46793,5,0,8,-142.694
1.46893,5,0,8,-142.756
1.46993,5,0,8,-142.76
1.47086,7,0,4,-99.0349
1.47093,5,0,8,-142.723
1.47193,5,0,8,-142.698
1.47293,5,0,8,-142.694
1.47393,5,0,8,-142.734
1.47486,1,0,19,-118.574
1.47493,5,0,8,-142.722
1.47593,5,0,8,-142.758
1.47686,5,0,8,-142.681
1.47693,5,0,8,-142.695
1.47793,5,0,8,-142.652
1.47986,7,0,9,-133.174
1.49286,7,0,13,-105.987
1.49386,3,0,5,-105.145
1.49386,1,0,16,-129.499
1.50186,1,0,20,-125.207
1.50186,7,0,6,-132.437
1.50386,5,0,2,-96.1802
1.50386,3,0,11,-129.231
1.51086,3,0,7,-132.314
1.51886,5,0,1,-128.071
1.52286,7,0,14,-102.227
1.53086,7,0,3,-138.186
1.53786,1,0,17,-128.904
1.53986,1,0,10,-128.17
1.54086,7,0,18,-102.408
1.54186,5,0,12,-126.624
1.54586,5,0,15,-131.422
1.55086,7,0,4,-98.9958
1.55486,1,0,19,-118.328
1.55686,5,0,8,-142.262
1.55986,7,0,9,-133.324
1.57286,7,0,13,-105.741
1.57386,3,0,5,-105.669
1.57386,1,0,16,-128.984
1.58186,1,0,20,-125.312
1.58186,7,0,6,-132.351
1.58386,5,0,2,-95.957
1.58386,3,0,11,-130.068
1.59086,3,0,7,-132.01
1.59886,5,0,1,-127.987
1.60286,7,0,14,-101.924
1.61086,7,0,3,-138.467
1.61786,1,0,17,-128.825
1.61986,1,0,10,-128.077
1.62086,7,0,18,-103.104
1.62186,5,0,12,-126.456
1.62586,5,0,15,-131.449
1.63086,7,0,4,-99.1931
1.63486,1,0,19,-117.347
1.63686,5,0,8,-141.476
1.63986,7,0,9,-133.412
1.65286,7,0,13,-105.743
1.65386,3,0,5,-105.948
1.65386,1,0,16,-128.047
1.66186,1,0,20,-125.018
1.66186,7,0,6,-131.313
1.66386,5,0,2,-96.1268
1.66386,3,0,11,-130.762
1.67086,3,0,7,-133.483
1.67886,5,0,1,-128.585
1.68286,7,0,14,-102.589
1.69086,7,0,3,-138.96
1.69786,1,0,17,-128.371
1.69986,1,0,10,-127.576
1.70086,7,0,18,-103.056
1.70186,5,0,12,-125.916
1.70586,5,0,15,-131.519
1.71086,7,0,4,-98.4546
1.71486,1,0,19,-118.062
1.71686,5,0,8,-140.888
1.71986,7,0,9,-133.147
1.73286,7,0,13,-105.815
1.73386,3,0,5,-105.636
1.73386,1,0,16,-128.517
1.74186,1,0,20,-125.004
1.74186,7,0,6,-131.204
1.74386,5,0,2,-95.4043
1.74386,3,0,11,-131.515
1.75086,3,0,7,-133.183
1.75886,5,0,1,-128.306
1.76286,7,0,14,-102.633
1.77086,7,0,3,-139.207
1.77786,1,0,17,-128.919
1.77986,1,0,10,-127.613
1.78086,7,0,18,-102.951
1.78186,5,0,12,-125.478
1.78586,5,0,15,-131.088
1.79086,7,0,4,-98.6682
1.79486,1,0,19,-117.824
1.79686,5,0,8,-140.449
1.79986,7,0,9,-133.381
1.81286,7,0,13,-105.97
1.81386,3,0,5,-105.197
1.81386,1,0,16,-128.222
1.82186,1,0,20,-124.733
1.82186,7,0,6,-130.819
1.82386,5,0,2,-95.6146
1.82386,3,0,11,-130.939
1.83086,3,0,7,-132.775
1.83886,5,0,1,-127.585
1.84286,7,0,14,-102.347
1.85086,7,0,3,-139.842
1.85786,1,0,17,-129.213
1.85986,1,0,10,-128.035
1.86086,7,0,18,-103.849
1.86186,5,0,12,-126.161
1.86586,5,0,15,-131.07
1.87086,7,0,4,-98.742
1.87486,1,0,19,-117.694
1.87686,5,0,8,-139.895
1.87986,7,0,9,-133.133
1.89286,7,0,13,-106.184
1.89386,3,0,5,-105.011
1.89386,1,0,16,-128.445
1.90186,1,0,20,-124.814
1.90186,7,0,6,-130.68
1.90386,5,0,2,-95.7245
1.90386,3,0,11,-131.22
1.91086,3,0,7,-132.967
1.91886,5,0,1,-127.88
1.92286,7,0,14,-101.917
1.93086,7,0,3,-139.628
1.93786,1,0,17,-129.47
1.93986,1,0,10,-127.208
1.94086,7,0,18,-103.78
1.94186,5,0,12,-125.801
1.94586,5,0,15,-130.683
1.95086,7,0,4,-98.4821
1.95486,1,0,19,-117.043
1.95686,5,0,8,-140.188
1.95986,7,0,9,-132.989
1.97286,7,0,13,-105.588
1.97386,3,0,5,-104.916
1.97386,1,0,16,-128.976
1.98186,1,0,20,-124.403
1.98186,7,0,6,-131.041
1.98386,5,0,2,-96.5598
1.98386,3,0,11,-131.019
1.99086,3,0,7,-133.591
1.99886,5,0,1,-128.63
2.00286,7,0,14,-101.888
2.01086,7,0,3,-139.57
2.01786,1,0,17,-130.005
2.01986,1,0,10,-127.11
2.02086,7,0,18,-103.389
2.02186,5,0,12,-125.331
2.02586,5,0,15,-130.535
2.03086,7,0,4,-98.6978
2.03486,1,0,19,-117.484
2.03686,5,0,8,-139.84
2.03986,7,0,9,-133.399
2.05286,7,0,13,-106.025
2.05386,3,0,5,-105.232
2.05386,1,0,16,-129.635
2.06186,1,0,20,-123.673
2.06186,7,0,6,-130.863
2.06386,5,0,2,-96.5956
2.06386,3,0,11,-130.824
2.07086,3,0,7,-133.379
2.07886,5,0,1,-129.037
2.08286,7,0,14,-102.131
2.09086,7,0,3,-139.26
2.09786,1,0,17,-129.986
2.09986,1,0,10,-127.527
2.10086,7,0,18,-103.352
2.10186,5,0,12,-125.567
2.10586,5,0,15,-131.239
2.11086,7,0,4,-98.6287
2.11486,1,0,19,-117.541
2.11686,5,0,8,-139.18
2.11986,7,0,9,-133.006
2.13286,7,0,13,-106.718
2.13386,3,0,5,-105.089
2.13386,1,0,16,-129.712
2.14186,1,0,20,-123.939
2.14186,7,0,6,-131.931
2.14386,5,0,2,-96.7272
2.14386,3,0,11,-131.359
2.15086,3,0,7,-133.454
2.15886,5,0,1,-128.453
2.16286,7,0,14,-102.248
2.17086,7,0,3,-139.446
2.17786,1,0,17,-130.846
2.17986,1,0,10,-128.035
2.18086,7,0,18,-102.958
2.18186,5,0,12,-125.251
2.18586,5,0,15,-131.155
2.19086,7,0,4,-98.8031
2.19486,1,0,19,-118.368
2.19686,5,0,8,-140.018
2.19986,7,0,9,-133.686
2.21286,7,0,13,-107.368
2.21386,3,0,5,-105.051
2.21386,1,0,16,-128.606
2.22186,1,0,20,-124.411
2.22186,7,0,6,-132.299
2.22386,5,0,2,-96.0418
2.22386,3,0,11,-131.164
2.23086,3,0,7,-133.919
2.23886,5,0,1,-128.737
2.24286,7,0,14,-102.022
2.25086,7,0,3,-139.976
2.25786,1,0,17,-130.087
2.25986,1,0,10,-127.858
2.26086,7,0,18,-102.442
2.26186,5,0,12,-124.984
2.26586,5,0,15,-131.53
2.27086,7,0,4,-98.6896
2.27486,1,0,19,-118.142
2.27686,5,0,8,-139.705
2.27986,7,0,9,-133.661
2.29286,7,0,13,-107.323
2.29386,3,0,5,-105.307
2.29386,1,0,16,-127.915
2.30186,1,0,20,-124.651
2.30186,7,0,6,-132.681
2.30386,5,0,2,-95.5922
2.30386,3,0,11,-131.014
2.31086,3,0,7,-134.879
2.31886,5,0,1,-128.554
2.32286,7,0,14,-102.076
2.33086,7,0,3,-140.053
2.33786,1,0,17,-130.382
2.33986,1,0,10,-128.03
2.34086,7,0,18,-102.447
2.34186,5,0,12,-125.038
2.34586,5,0,15,-130.918
2.35086,7,0,4,-98.5513
2.35486,1,0,19,-117.94
2.35686,5,0,8,-139.894
2.35986,7,0,9,-133.642
2.37286,7,0,13,-107.272
2.37386,3,0,5,-105.098
2.37386,1,0,16,-128.591
2.38186,1,0,20,-125.175
2.38186,7,0,6,-132.645
2.38386,5,0,2,-95.9923
2.38386,3,0,11,-131.424
2.39086,3,0,7,-135.308
2.39886,5,0,1,-128.858
2.40286,7,0,14,-101.929
2.41086,7,0,3,-140.12
2.41786,1,0,17,-129.858
2.41986,1,0,10,-128.675
2.42086,7,0,18,-102.56
2.42186,5,0,12,-124.872
2.42586,5,0,15,-131.722
2.43086,7,0,4,-98.0528
2.43486,1,0,19,-118.368
2.43686,5,0,8,-139.951
2.43986,7,0,9,-134.637
2.45286,7,0,13,-107.376
2.45386,3,0,5,-105.009
2.45386,1,0,16,-129.225
2.46186,1,0,20,-124.76
2.46186,7,0,6,-132.096
2.46386,5,0,2,-96.2289
2.46386,3,0,11,-131.969
2.47086,3,0,7,-135.26
2.47886,5,0,1,-129.395
2.48286,7,0,14,-102.109
2.49086,7,0,3,-140.404
2.49786,1,0,17,-130.116
2.49986,1,0,10,-128.217
2.50086,7,0,18,-102.608
2.50186,5,0,12,-125.178
2.50586,5,0,15,-131.318
2.51086,7,0,4,-98.2323
2.51486,1,0,19,-118.252
2.51686,5,0,8,-139.098
2.51986,7,0,9,-134.306
2.53286,7,0,13,-107.572
2.53386,3,0,5,-104.632
2.53386,1,0,16,-129.47
2.54186,1,0,20,-124.265
2.54186,7,0,6,-131.722
2.54386,5,0,2,-96.1863
2.54386,3,0,11,-131.555
2.55086,3,0,7,-136.206
2.55886,5,0,1,-129.873
2.56286,7,0,14,-101.95
2.57086,7,0,3,-140.38
2.57786,1,0,17,-130.635
2.57986,1,0,10,-128.215
2.58086,7,0,18,-102.976
2.58186,5,0,12,-124.908
2.58586,5,0,15,-131.395
2.59086,7,0,4,-98.2009
2.59486,1,0,19,-117.175
2.59686,5,0,8,-140.049
2.59986,7,0,9,-134.18
2.61286,7,0,13,-107.896
2.61386,3,0,5,-104.718
2.61386,1,0,16,-129.529
2.62186,1,0,20,-124.123
2.62186,7,0,6,-131.547
2.62386,5,0,2,-95.5489
2.62386,3,0,11,-131.202
2.63086,3,0,7,-136.288
2.63886,5,0,1,-130.344
2.64286,7,0,14,-101.752
2.65086,7,0,3,-141.2
2.65786,1,0,17,-130.184
2.65986,1,0,10,-128.455
2.66086,7,0,18,-103.283
2.66186,5,0,12,-124.589
2.66586,5,0,15,-131.784
2.67086,7,0,4,-98.3232
2.67486,1,0,19,-117.841
2.67686,5,0,8,-139.969
2.67986,7,0,9,-134.048
2.69286,7,0,13,-108.192
2.69386,3,0,5,-104.56
2.69386,1,0,16,-130.095
2.70186,1,0,20,-123.646
2.70186,7,0,6,-131.142
2.70386,5,0,2,-95.3969
2.70386,3,0,11,-131.346
2.71086,3,0,7,-137.128
2.71886,5,0,1,-130.615
2.72286,7,0,14,-101.819
2.73086,7,0,3,-141.309
2.73786,1,0,17,-129.31
2.73986,1,0,10,-128.632
2.74086,7,0,18,-103.572
2.74186,5,0,12,-124.442
2.74586,5,0,15,-132.309
2.75086,7,0,4,-98.6435
2.75486,1,0,19,-117.953
2.75686,5,0,8,-140.055
2.75986,7,0,9,-134.809
2.77286,7,0,13,-107.9
2.77386,3,0,5,-104.817
2.77386,1,0,16,-129.381
2.78186,1,0,20,-122.754
2.78186,7,0,6,-130.862
2.78386,5,0,2,-95.6071
2.78386,3,0,11,-131.969
2.79086,3,0,7,-137.168
2.79886,5,0,1,-130.746
2.80286,7,0,14,-102.02
2.81086,7,0,3,-141.675
2.81786,1,0,17,-130.32
2.81986,1,0,10,-129.214
2.82086,7,0,18,-103.162
2.82186,5,0,12,-124.927
2.82586,5,0,15,-131.951
2.83086,7,0,4,-98.8412
2.83486,1,0,19,-118.203
2.83686,5,0,8,-139.879
2.83986,7,0,9,-134.709
2.85286,7,0,13,-107.867
2.85386,3,0,5,-104.584
2.85386,1,0,16,-129.359
2.86186,1,0,20,-122.81
2.86186,7,0,6,-130.906
2.86386,5,0,2,-94.7389
2.86386,3,0,11,-133.292
2.87086,3,0,7,-137.223
2.87886,5,0,1,-130.612
2.88286,7,0,14,-101.165
2.89086,7,0,3,-141.22
2.89786,1,0,17,-129.671
2.89986,1,0,10,-129.757
2.90086,7,0,18,-102.823
2.90186,5,0,12,-124.332
2.90586,5,0,15,-131.816
2.91086,7,0,4,-98.8514
2.91486,1,0,19,-118.116
2.91686,5,0,8,-139.092
2.91986,7,0,9,-135.214
2.93286,7,0,13,-107.534
2.93386,3,0,5,-103.776
2.93386,1,0,16,-129.726
2.94186,1,0,20,-123.912
2.94186,7,0,6,-131.352
2.94386,5,0,2,-95.2069
2.94386,3,0,11,-134.313
2.95086,3,0,7,-136.913
2.95886,5,0,1,-130.422
2.96286,7,0,14,-100.712
2.97086,7,0,3,-141.277
2.97786,1,0,17,-129.405
2.97986,1,0,10,-129.081
2.98086,7,0,18,-102.694
2.98186,5,0,12,-123.58
2.98586,5,0,15,-132.255
2.99086,7,0,4,-99.2775
2.99486,1,0,19,-118.14
2.99686,5,0,8,-139.388
2.99986,7,0,9,-134.639
3.01286,7,0,13,-107.605
3.01386,3,0,5,-103.738
3.01386,1,0,16,-130.723
3.02186,1,0,20,-123.563
3.02186,7,0,6,-130.978
3.02386,5,0,2,-95.551
3.02386,3,0,11,-133.341
3.03086,3,0,7,-136.943
3.03886,5,0,1,-130.549
3.04286,7,0,14,-100.164
3.05086,7,0,3,-140.708
3.05786,1,0,17,-129.904
3.05986,1,0,10,-129.033
3.06086,7,0,18,-102.585
3.06186,5,0,12,-123.668
3.06586,5,0,15,-131.957
3.07086,7,0,4,-99.8638
3.07486,1,0,19,-118.588
3.07686,5,0,8,-139.418
3.07986,7,0,9,-134.436
3.09286,7,0,13,-107.546
3.09386,3,0,5,-103.343
3.09386,1,0,16,-130.436
3.10186,1,0,20,-124.206
3.10186,7,0,6,-131.06
3.10386,5,0,2,-95.7814
3.10386,3,0,11,-133.741
3.11086,3,0,7,-137.303
3.11886,5,0,1,-131.129
3.12286,7,0,14,-100.334
3.13086,7,0,3,-140.449
3.13786,1,0,17,-129.166
3.13986,1,0,10,-129.365
3.14086,7,0,18,-102.777
3.14186,5,0,12,-123.431
3.14586,5,0,15,-131.48
3.15086,7,0,4,-99.9835
3.15486,1,0,19,-118.982
3.15686,5,0,8,-139.436
3.15986,7,0,9,-135.285
3.17286,7,0,13,-107.168
3.17386,3,0,5,-103.4
3.17386,1,0,16,-130.38
3.18186,1,0,20,-124.352
3.18186,7,0,6,-131.4
3.18386,5,0,2,-95.4893
3.18386,3,0,11,-132.138
3.19086,3,0,7,-138.119
3.19886,5,0,1,-130.411
3.20286,7,0,14,-100.709
3.21086,7,0,3,-140.264
3.21786,1,0,17,-128.519
3.21986,1,0,10,-129.195
3.22086,7,0,18,-102.894
3.22186,5,0,12,-123.097
3.22586,5,0,15,-131.583
3.23086,7,0,4,-99.9443
3.23486,1,0,19,-119.571
3.23686,5,0,8,-138.456
3.23986,7,0,9,-135.259
3.25286,7,0,13,-107.211
3.25386,3,0,5,-102.629
3.25386,1,0,16,-130.686
3.26186,1,0,20,-125.015
3.26186,7,0,6,-132.488
3.26386,5,0,2,-94.9063
3.26386,3,0,11,-132.563
3.27086,3,0,7,-137.756
3.27886,5,0,1,-130.263
3.28286,7,0,14,-100.355
3.29086,7,0,3,-139.896
3.29786,1,0,17,-127.895
3.29986,1,0,10,-129.378
3.30086,7,0,18,-103.476
3.30186,5,0,12,-124.536
3.30586,5,0,15,-132.908
3.31086,7,0,4,-99.7476
3.31486,1,0,19,-119.276
3.31686,5,0,8,-137.767
3.31986,7,0,9,-134.656
3.33286,7,0,13,-107.141
3.33386,3,0,5,-102.284
3.33386,1,0,16,-131.133
3.34186,1,0,20,-124.768
3.34186,7,0,6,-132.774
3.34386,5,0,2,-94.4232
3.34386,3,0,11,-132.592
3.35086,3,0,7,-138.139
3.35886,5,0,1,-131.092
3.36286,7,0,14,-100.205
3.37086,7,0,3,-139.35
3.37786,1,0,17,-129.431
3.37986,1,0,10,-129.578
3.38086,7,0,18,-103.122
3.38186,5,0,12,-125.04
3.38586,5,0,15,-133.649
3.39086,7,0,4,-99.698
3.39486,1,0,19,-118.971
3.39686,5,0,8,-137.629
3.39986,7,0,9,-134.46
3.41286,7,0,13,-107.061
3.41386,3,0,5,-101.949
3.41386,1,0,16,-131.196
3.42186,1,0,20,-124.332
3.42186,7,0,6,-132.62
3.42386,5,0,2,-94.3613
3.42386,3,0,11,-133.229
3.43086,3,0,7,-137.962
3.43886,5,0,1,-131.458
3.44286,7,0,14,-100.169
3.45086,7,0,3,-139.522
3.45786,1,0,17,-129.129
3.45986,1,0,10,-129.274
3.46086,7,0,18,-102.58
3.46186,5,0,12,-125.24
3.46586,5,0,15,-133.564
3.47086,7,0,4,-99.8812
3.47486,1,0,19,-119.265
3.47686,5,0,8,-138.059
3.47986,7,0,9,-133.877
3.49286,7,0,13,-106.849
3.49386,3,0,5,-102.06
3.49386,1,0,16,-130.385
3.50186,1,0,20,-124.247
3.50186,7,0,6,-132.136
3.50386,5,0,2,-94.0233
3.50386,3,0,11,-132.935
3.51086,3,0,7,-137.199
3.51886,5,0,1,-131.148
3.52286,7,0,14,-100.58
3.53086,7,0,3,-139.214
3.53786,1,0,17,-128.808
3.53986,1,0,10,-130.643
3.54086,7,0,18,-103.467
3.54186,5,0,12,-125.33
3.54586,5,0,15,-132.57
3.55086,7,0,4,-99.9029
3.55486,1,0,19,-118.815
3.55686,5,0,8,-138.417
3.55986,7,0,9,-134.465
3.57286,7,0,13,-106.423
3.57386,3,0,5,-102.521
3.57386,1,0,16,-130.883
3.58186,1,0,20,-124.11
3.58186,7,0,6,-132.068
3.58386,5,0,2,-94.6581
3.58386,3,0,11,-132.722
3.59086,3,0,7,-137.625
3.59886,5,0,1,-130.824
3.60286,7,0,14,-101.116
3.61086,7,0,3,-139.261
3.61786,1,0,17,-128.681
3.61986,1,0,10,-132.073
3.62086,7,0,18,-102.869
3.62186,5,0,12,-124.823
3.62586,5,0,15,-132.221
3.63086,7,0,4,-99.8684
3.63486,1,0,19,-119.484
3.63686,5,0,8,-138.494
3.63986,7,0,9,-133.294
3.65286,7,0,13,-106.08
3.65386,3,0,5,-102.322
3.65386,1,0,16,-130.706
3.66186,1,0,20,-123.938
3.66186,7,0,6,-131.957
3.66386,5,0,2,-94.3326
3.66386,3,0,11,-133.38
3.67086,3,0,7,-138.185
3.67886,5,0,1,-130.889
3.68286,7,0,14,-100.846
3.69086,7,0,3,-138.027
3.69786,1,0,17,-127.945
3.69986,1,0,10,-131.258
3.70086,7,0,18,-102.34
3.70186,5,0,12,-124.836
3.70586,5,0,15,-131.521
3.71086,7,0,4,-99.417
3.71486,1,0,19,-119.442
3.71686,5,0,8,-138.685
3.71986,7,0,9,-133.019
3.73286,7,0,13,-106.359
3.73386,3,0,5,-101.91
3.73386,1,0,16,-130.134
3.74186,1,0,20,-124.476
3.74186,7,0,6,-132.233
3.74386,5,0,2,-93.6795
3.74386,3,0,11,-133.17
3.75086,3,0,7,-138.358
3.75886,5,0,1,-130.418
3.76286,7,0,14,-100.664
3.77086,7,0,3,-138.179
3.77786,1,0,17,-126.345
3.77986,1,0,10,-131.454
3.78086,7,0,18,-102.269
3.78186,5,0,12,-124.673
3.78586,5,0,15,-131.482
3.79086,7,0,4,-99.5961
3.79486,1,0,19,-118.962
3.79686,5,0,8,-137.907
3.79986,7,0,9,-132.943
3.81286,7,0,13,-105.862
3.81386,3,0,5,-102.187
3.81386,1,0,16,-129.337
3.82186,1,0,20,-124.572
3.82186,7,0,6,-131.87
3.82386,5,0,2,-93.3117
3.82386,3,0,11,-132.983
3.83086,3,0,7,-138.805
3.83886,5,0,1,-130.065
3.84286,7,0,14,-100.238
3.85086,7,0,3,-138.359
3.85786,1,0,17,-126.141
3.85986,1,0,10,-131.632
3.86086,7,0,18,-102.043
3.86186,5,0,12,-124.538
3.86586,5,0,15,-131.451
3.87086,7,0,4,-98.9705
3.87486,1,0,19,-118.447
3.87686,5,0,8,-138.301
3.87986,7,0,9,-132.598
3.89286,7,0,13,-106.203
3.89386,3,0,5,-102.16
3.89386,1,0,16,-129.002
3.90186,1,0,20,-124.264
3.90186,7,0,6,-131.42
3.90386,5,0,2,-93.1021
3.90386,3,0,11,-132.86
3.91086,3,0,7,-138.922
3.91886,5,0,1,-129.958
3.92286,7,0,14,-100.48
3.93086,7,0,3,-138.28
3.93786,1,0,17,-126.842
3.93986,1,0,10,-130.948
3.94086,7,0,18,-102.585
3.94186,5,0,12,-124.031
3.94586,5,0,15,-130.522
3.95086,7,0,4,-99.2068
3.95486,1,0,19,-119.195
3.95686,5,0,8,-138.497
3.95986,7,0,9,-132.221
3.97286,7,0,13,-106.091
3.97386,3,0,5,-102.265
3.97386,1,0,16,-128.911
3.98186,1,0,20,-123.325
3.98186,7,0,6,-130.796
3.98386,5,0,2,-93.472
3.98386,3,0,11,-133.674
3.99086,3,0,7,-139.111
3.99886,5,0,1,-130.099
4.00286,7,0,14,-100.279
4.01086,7,0,3,-138.281
4.01786,1,0,17,-126.453
4.01986,1,0,10,-131.91
4.02086,7,0,18,-102.345
4.02186,5,0,12,-124.155
4.02586,5,0,15,-130.085
4.03086,7,0,4,-99.1706
4.03486,1,0,19,-118.404
4.03686,5,0,8,-138.084
4.03986,7,0,9,-132.247
4.05286,7,0,13,-106.038
4.05386,3,0,5,-102.345
4.05386,1,0,16,-127.938
4.06186,1,0,20,-123.618
4.06186,7,0,6,-131.786
4.06386,5,0,2,-93.2565
4.06386,3,0,11,-133.743
4.07086,3,0,7,-138.919
4.07886,5,0,1,-129.674
4.08286,7,0,14,-100.085
4.09086,7,0,3,-138.578
4.09786,1,0,17,-126.29
4.09986,1,0,10,-131.98
4.10086,7,0,18,-102.137
4.10186,5,0,12,-124.018
4.10586,5,0,15,-129.81
4.11086,7,0,4,-99.7137
4.11486,1,0,19,-117.099
4.11686,5,0,8,-137.714
4.11986,7,0,9,-131.897
4.13286,7,0,13,-106.579
4.13386,3,0,5,-101.599
4.13386,1,0,16,-129.089
4.14186,1,0,20,-123.742
4.14186,7,0,6,-131.342
4.14386,5,0,2,-93.5092
4.14386,3,0,11,-133.982
4.15086,3,0,7,-138.713
4.15886,5,0,1,-129.458
4.16286,7,0,14,-100.043
4.17086,7,0,3,-138.953
4.17786,1,0,17,-126.405
4.17986,1,0,10,-132.657
4.18086,7,0,18,-101.829
4.18186,5,0,12,-124.287
4.18586,5,0,15,-129.488
4.19086,7,0,4,-99.1878
4.19486,1,0,19,-117.221
4.19686,5,0,8,-136.777
4.19986,7,0,9,-131.572
4.21286,7,0,13,-106.757
4.21386,3,0,5,-101.364
4.21386,1,0,16,-128.676
4.22186,1,0,20,-123.821
4.22186,7,0,6,-131.225
4.22386,5,0,2,-93.6866
4.22386,3,0,11,-133.648
4.23086,3,0,7,-138.674
4.23886,5,0,1,-129.243
4.24286,7,0,14,-99.9911
4.25086,7,0,3,-138.719
4.25786,1,0,17,-125.879
4.25986,1,0,10,-132.853
4.26086,7,0,18,-101.737
4.26186,5,0,12,-124.1
4.26586,5,0,15,-129.737
4.27086,7,0,4,-99.3737
4.27486,1,0,19,-117.401
4.27686,5,0,8,-136.037
4.27986,7,0,9,-131.73
4.29286,7,0,13,-107.089
4.29386,3,0,5,-102.043
4.29386,1,0,16,-127.84
4.30186,1,0,20,-123.726
4.30186,7,0,6,-131.456
4.30386,5,0,2,-93.5562
4.30386,3,0,11,-133.059
4.31086,3,0,7,-139.393
4.31886,5,0,1,-129.152
4.32286,7,0,14,-99.6116
4.33086,7,0,3,-138.826
4.33786,1,0,17,-126.447
4.33986,1,0,10,-132.22
4.34086,7,0,18,-101.905
4.34186,5,0,12,-123.946
4.34586,5,0,15,-129.45
4.35086,7,0,4,-98.9281
4.35486,1,0,19,-117.375
4.35686,5,0,8,-136.796
4.35986,7,0,9,-131.724
4.37286,7,0,13,-107.525
4.37386,3,0,5,-102.42
4.37386,1,0,16,-127.455
4.38186,1,0,20,-123.099
4.38186,7,0,6,-130.491
4.38386,5,0,2,-93.7533
4.38386,3,0,11,-132.966
4.39086,3,0,7,-139.747
4.39886,5,0,1,-129.184
4.40286,7,0,14,-99.242
4.41086,7,0,3,-139.279
4.41786,1,0,17,-126.48
4.41986,1,0,10,-132.907
4.42086,7,0,18,-101.594
4.42186,5,0,12,-124.691
4.42586,5,0,15,-128.935
4.43086,7,0,4,-99.3634
4.43486,1,0,19,-116.925
4.43686,5,0,8,-135.894
4.43986,7,0,9,-131.518
4.45286,7,0,13,-107.236
4.45386,3,0,5,-102.17
4.45386,1,0,16,-126.606
4.46186,1,0,20,-123.4
4.46186,7,0,6,-130.19
4.46386,5,0,2,-94.0634
4.46386,3,0,11,-132.933
4.47086,3,0,7,-139.831
4.47886,5,0,1,-129.384
4.48286,7,0,14,-99.8661
4.49086,7,0,3,-139.485
4.49786,1,0,17,-126.918
4.49986,1,0,10,-132.75
4.50086,7,0,18,-101.796
4.50186,5,0,12,-124.794
4.50586,5,0,15,-129.665
4.51086,7,0,4,-99.5699
4.51486,1,0,19,-117.116
4.51686,5,0,8,-136.073
4.51986,7,0,9,-131.214
4.53286,7,0,13,-107.637
4.53386,3,0,5,-102.287
4.53386,1,0,16,-126.979
4.54186,1,0,20,-122.717
4.54186,7,0,6,-130.129
4.54386,5,0,2,-93.1062
4.54386,3,0,11,-133.354
4.55086,3,0,7,-139.419
4.55886,5,0,1,-130.209
4.56286,7,0,14,-99.7296
4.57086,7,0,3,-138.838
4.57786,1,0,17,-125.767
4.57986,1,0,10,-132.247
4.58086,7,0,18,-101.987
4.58186,5,0,12,-123.356
4.58586,5,0,15,-129.835
4.59086,7,0,4,-100.025
4.59486,1,0,19,-117.172
4.59686,5,0,8,-134.261
4.59986,7,0,9,-130.804
4.61286,7,0,13,-107.596
4.61386,3,0,5,-102.106
4.61386,1,0,16,-127.005
4.62186,1,0,20,-122.701
4.62186,7,0,6,-130.03
4.62386,5,0,2,-94.072
4.62386,3,0,11,-133.352
4.63086,3,0,7,-139.644
4.63886,5,0,1,-130.545
4.64286,7,0,14,-100.226
4.65086,7,0,3,-138.821
4.65786,1,0,17,-125.662
4.65986,1,0,10,-132.007
4.66086,7,0,18,-102.232
4.66186,5,0,12,-124.246
4.66586,5,0,15,-129.386
4.67086,7,0,4,-99.9085
4.67486,1,0,19,-117.753
4.67686,5,0,8,-134.129
4.67986,7,0,9,-131.296
4.69286,7,0,13,-108.076
4.69386,3,0,5,-101.78
4.69386,1,0,16,-126.893
4.70186,1,0,20,-122.965
4.70186,7,0,6,-130.146
4.70386,5,0,2,-93.9035
4.70386,3,0,11,-133.363
4.71086,3,0,7,-140.217
4.71886,5,0,1,-131.244
4.72286,7,0,14,-100.19
4.73086,7,0,3,-139.063
4.73786,1,0,17,-126.053
4.73986,1,0,10,-132.318
4.74086,7,0,18,-101.847
4.74186,5,0,12,-125.079
4.74586,5,0,15,-129.484
4.75086,7,0,4,-99.9218
4.75486,1,0,19,-117.386
4.75686,5,0,8,-134.179
4.75986,7,0,9,-130.634
4.77286,7,0,13,-108.527
4.77386,3,0,5,-102.128
4.77386,1,0,16,-127.133
4.78186,1,0,20,-122.452
4.78186,7,0,6,-129.771
4.78386,5,0,2,-93.906
4.78386,3,0,11,-133.493
4.79086,3,0,7,-139.979
4.79886,5,0,1,-130.934
4.80286,7,0,14,-100.059
4.81086,7,0,3,-139.309
4.81786,1,0,17,-126.509
4.81986,1,0,10,-132.051
4.82086,7,0,18,-101.748
4.82186,5,0,12,-125.499
4.82586,5,0,15,-129.225
4.83086,7,0,4,-98.915
4.83486,1,0,19,-117.212
4.83686,5,0,8,-134.016
4.83986,7,0,9,-131.149
4.85286,7,0,13,-108.439
4.85386,3,0,5,-102.278
4.85386,1,0,16,-127.467
4.86186,1,0,20,-123.139
4.86186,7,0,6,-130.032
4.86386,5,0,2,-93.2164
