Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.01436,DL,101,4,0,1,4,3,0,3,3,935,0,1,0,36.9904,0,0
1.01436,DL,101,4,0,3,2,7,0,5,5,466,0,1,0,7.55477,0,0
1.0145,DL,101,4,0,4,3,1,0,4,4,700,0,1,0,17.7075,0,0
1.0145,DL,101,4,0,4,3,5,0,4,4,700,0,1,0,57.7468,0,0
1.0145,DL,101,4,0,5,2,7,0,4,4,466,0,1,0,9.86496,0,0
1.01464,DL,101,4,0,5,4,3,0,2,2,935,0,1,0,12.6385,0,0
1.01464,DL,101,4,0,7,2,1,0,3,3,466,0,1,0,21.4565,0,0
1.01464,DL,101,4,0,7,2,5,0,3,3,466,0,1,0,-6.54134,0,0.00044213
1.01464,DL,101,4,0,7,2,7,0,3,3,466,0,1,0,46.12,0,0
1.01479,DL,101,4,0,9,2,1,0,2,2,466,0,1,0,30.5651,0,0
1.01479,DL,101,4,0,9,2,5,0,2,2,466,0,1,0,12.2321,0,0
1.01479,DL,101,4,0,9,2,7,0,2,2,466,0,1,0,52.7327,0,0
1.01493,DL,101,4,0,9,4,3,0,1,1,935,0,1,0,8.38491,0,0
1.01493,DL,101,4,0,11,2,1,0,1,1,466,0,1,0,23.5161,0,0
1.01493,DL,101,4,0,11,2,5,0,1,1,466,0,1,0,15.3645,0,0
1.01493,DL,101,4,0,11,2,7,0,1,1,466,0,1,0,46.8223,0,0
1.01514,DL,101,5,0,1,1,7,0,7,7,231,0,1,0,4.02762,0,0
1.01521,DL,101,5,0,2,1,7,0,6,6,231,0,1,0,55.7555,0,0
1.01529,DL,101,5,0,1,3,1,0,5,5,700,0,1,0,19.1187,0,0
1.01529,DL,101,5,0,1,3,5,0,5,5,700,0,1,0,4.81872,0,0
1.01536,DL,101,5,0,1,4,3,0,3,3,935,0,1,0,37.014,0,0
1.01536,DL,101,5,0,3,2,7,0,5,5,466,0,1,0,7.59983,0,0
1.0155,DL,101,5,0,4,3,1,0,4,4,700,0,1,0,17.7166,0,0
1.0155,DL,101,5,0,4,3,5,0,4,4,700,0,1,0,57.7929,0,0
1.0155,DL,101,5,0,5,2,7,0,4,4,466,0,1,0,9.87737,0,0
1.01564,DL,101,5,0,5,4,3,0,2,2,935,0,1,0,12.718,0,0
1.01564,DL,101,5,0,7,2,1,0,3,3,466,0,1,0,21.4258,0,0
1.01564,DL,101,5,0,7,2,5,0,3,3,466,0,1,0,-6.56157,0,0.00066012
1.01564,DL,101,5,0,7,2,7,0,3,3,466,0,1,0,46.1606,0,0
1.01579,DL,101,5,0,9,2,1,0,2,2,466,0,1,0,30.4413,0,0
1.01579,DL,101,5,0,9,2,5,0,2,2,466,0,1,0,12.1218,0,0
1.01579,DL,101,5,0,9,2,7,0,2,2,466,0,1,0,52.7209,0,0
1.01593,DL,101,5,0,9,4,3,0,1,1,935,0,1,0,8.27253,0,0
1.01593,DL,101,5,0,11,2,1,0,1,1,466,0,1,0,23.6107,0,0
1.01593,DL,101,5,0,11,2,5,0,1,1,466,0,1,0,15.3401,0,0
1.01593,DL,101,5,0,11,2,7,0,1,1,466,0,1,0,46.8445,0,0
1.01614,DL,101,6,0,1,1,7,0,7,7,231,0,1,0,3.97211,0,0
1.01621,DL,101,6,0,2,1,7,0,6,6,231,0,1,0,55.765,0,0
1.01629,DL,101,6,0,1,3,1,0,5,5,700,0,1,0,19.0945,0,0
1.01629,DL,101,6,0,1,3,5,0,5,5,700,0,1,0,4.88066,0,0
1.01636,DL,101,6,0,1,4,3,0,3,3,935,0,1,0,36.4712,0,0
1.01636,DL,101,6,0,3,2,7,0,5,5,466,0,1,0,7.66212,0,0
1.0165,DL,101,6,0,4,3,1,0,4,4,700,0,1,0,17.7266,0,0
1.0165,DL,101,6,0,4,3,5,0,4,4,700,0,1,0,57.8098,0,0
1.0165,DL,101,6,0,5,2,7,0,4,4,466,0,1,0,9.82478,0,0
1.01664,DL,101,6,0,5,4,3,0,2,2,935,0,1,0,12.7594,0,0
1.01664,DL,101,6,0,7,2,1,0,3,3,466,0,1,0,21.4769,0,0
1.01664,DL,101,6,0,7,2,5,0,3,3,466,0,1,0,-6.74149,0,0.018246
1.01664,DL,101,6,0,7,2,7,0,3,3,466,0,1,0,46.0881,0,0
1.01679,DL,101,6,0,9,2,1,0,2,2,466,0,1,0,30.4503,0,0
1.01679,DL,101,6,0,9,2,5,0,2,2,466,0,1,0,12.0879,0,0
1.01679,DL,101,6,0,9,2,7,0,2,2,466,0,1,0,52.7664,0,0
1.01693,DL,101,6,0,9,4,3,0,1,1,935,0,1,0,8.17725,0,0
1.01693,DL,101,6,0,11,2,1,0,1,1,466,0,1,0,23.6045,0,0
1.01693,DL,101,6,0,11,2,5,0,1,1,466,0,1,0,15.3929,0,0
1.01693,DL,101,6,0,11,2,7,0,1,1,466,0,1,0,46.8359,0,0
1.01714,DL,101,7,0,1,1,7,0,7,7,231,0,1,0,3.94418,0,0
1.01721,DL,101,7,0,2,1,7,0,6,6,231,0,1,0,55.8359,0,0
1.01729,DL,101,7,0,1,3,1,0,5,5,700,0,1,0,19.1478,0,0
1.01729,DL,101,7,0,1,3,5,0,5,5,700,0,1,0,4.90751,0,0
1.01736,DL,101,7,0,1,4,3,0,3,3,935,0,1,0,35.6783,0,0
1.01736,DL,101,7,0,3,2,7,0,5,5,466,0,1,0,7.63276,0,0
1.0175,DL,101,7,0,4,3,1,0,4,4,700,0,1,0,17.6148,0,0
1.0175,DL,101,7,0,4,3,5,0,4,4,700,0,1,0,57.8626,0,0
1.0175,DL,101,7,0,5,2,7,0,4,4,466,0,1,0,9.91342,0,0
1.01764,DL,101,7,0,5,4,3,0,2,2,935,0,1,0,12.8171,0,0
1.01764,DL,101,7,0,7,2,1,0,3,3,466,0,1,0,21.4678,0,0
1.01764,DL,101,7,0,7,2,5,0,3,3,466,0,1,0,-6.70244,0,0.00871471
1.01764,DL,101,7,0,7,2,7,0,3,3,466,0,1,0,46.0452,0,0
1.01779,DL,101,7,0,9,2,1,0,2,2,466,0,1,0,30.4013,0,0
1.01779,DL,101,7,0,9,2,5,0,2,2,466,0,1,0,11.9742,0,0
1.01779,DL,101,7,0,9,2,7,0,2,2,466,0,1,0,52.7489,0,0
1.01793,DL,101,7,0,9,4,3,0,1,1,935,0,1,0,8.18381,0,0
1.01793,DL,101,7,0,11,2,1,0,1,1,466,0,1,0,23.5856,0,0
1.01793,DL,101,7,0,11,2,5,0,1,1,466,0,1,0,15.4734,0,0
1.01793,DL,101,7,0,11,2,7,0,1,1,466,0,1,0,46.7588,0,0
1.01814,DL,101,8,0,1,1,7,0,7,7,231,0,1,0,3.88741,0,0
1.01821,DL,101,8,0,2,1,7,0,6,6,231,0,1,0,55.7865,0,0
1.01829,DL,101,8,0,1,3,1,0,5,5,700,0,1,0,19.1418,0,0
1.01829,DL,101,8,0,1,3,5,0,5,5,700,0,1,0,4.9608,0,0
1.01836,DL,101,8,0,1,4,3,0,3,3,935,0,1,0,36.2183,0,0
1.01836,DL,101,8,0,3,2,7,0,5,5,466,0,1,0,7.63001,0,0
1.0185,DL,101,8,0,4,3,1,0,4,4,700,0,1,0,17.5507,0,0
1.0185,DL,101,8,0,4,3,5,0,4,4,700,0,1,0,57.8148,0,0
1.0185,DL,101,8,0,5,2,7,0,4,4,466,0,1,0,9.87381,0,0
1.01864,DL,101,8,0,5,4,3,0,2,2,935,0,1,0,12.7547,0,0
1.01864,DL,101,8,0,7,2,1,0,3,3,466,0,1,0,21.4392,0,0
1.01864,DL,101,8,0,7,2,5,0,3,3,466,0,1,0,-6.66561,0,0.00418621
1.01864,DL,101,8,0,7,2,7,0,3,3,466,0,1,0,45.996,0,0
1.01879,DL,101,8,0,9,2,1,0,2,2,466,0,1,0,30.3417,0,0
1.01879,DL,101,8,0,9,2,5,0,2,2,466,0,1,0,11.9996,0,0
1.01879,DL,101,8,0,9,2,7,0,2,2,466,0,1,0,52.7774,0,0
1.01893,DL,101,8,0,9,4,3,0,1,1,935,0,1,0,8.27127,0,0
1.01893,DL,101,8,0,11,2,1,0,1,1,466,0,1,0,23.6527,0,0
1.01893,DL,101,8,0,11,2,5,0,1,1,466,0,1,0,15.5399,0,0
1.01893,DL,101,8,0,11,2,7,0,1,1,466,0,1,0,46.797,0,0
1.01914,DL,101,9,0,1,1,7,0,7,7,1286,8,1,0,3.91062,0,0
1.01921,DL,101,9,0,2,1,7,0,6,6,8060,28,1,0,55.7687,0,0
1.01929,DL,101,9,0,1,3,1,0,5,5,17083,22,1,0,19.1493,0,0
1.01929,DL,101,9,0,1,3,5,0,5,5,3854,8,1,0,5.0399,0,0
1.01936,DL,101,9,0,1,4,3,0,3,3,32237,28,1,0,35.6494,0,0
1.01936,DL,101,9,0,3,2,7,0,5,5,5607,14,1,0,7.6195,0,0.0838096
1.0195,DL,101,9,0,4,3,1,0,4,4,17083,22,1,0,17.4744,0,9.07073e-07
1.0195,DL,101,9,0,4,3,5,0,4,4,24179,28,1,0,57.7819,0,0
1.0195,DL,101,9,0,5,2,7,0,4,4,7008,16,1,0,9.83575,0,1.21098e-10
1.01964,DL,101,9,0,5,4,3,0,2,2,15770,18,1,0,12.7151,0,0
1.01964,DL,101,9,0,7,2,1,0,3,3,14893,26,1,0,21.4693,0,0.0180232
1.01964,DL,101,9,0,7,2,5,0,3,3,466,0,1,0,-6.62935,0,0.00188365
1.01964,DL,101,9,0,7,2,7,0,3,3,16118,28,1,0,46.0357,0,0
1.01979,DL,101,9,0,9,2,1,0,2,2,16118,28,1,0,30.4038,0,4.39648e-14
1.01979,DL,101,9,0,9,2,5,0,2,2,7008,16,1,0,12.0471,0,0
1.01979,DL,101,9,0,9,2,7,0,2,2,16118,28,1,0,52.8113,0,0
1.01993,DL,101,9,0,9,4,3,0,1,1,8644,12,1,0,8.33326,1,0.999237
1.01993,DL,101,9,0,11,2,1,0,1,1,14893,26,1,0,23.6707,0,5.42096e-06
1.01993,DL,101,9,0,11,2,5,0,1,1,9637,20,1,0,15.524,0,0
1.01993,DL,101,9,0,11,2,7,0,1,1,16118,28,1,0,46.8005,0,0
1.02014,DL,102,0,0,1,1,7,0,7,7,1286,8,1,0,3.89985,0,0
1.02021,DL,102,0,0,2,1,7,0,6,6,8060,28,1,0,55.7633,0,0
1.02029,DL,102,0,0,1,3,1,0,5,5,17083,22,1,0,19.1945,0,0
1.02029,DL,102,0,0,1,3,5,0,5,5,3854,8,1,0,5.08651,0,0
1.02036,DL,102,0,0,1,4,3,0,3,3,32237,28,1,0,37.0692,0,0
1.02036,DL,102,0,0,3,2,7,0,5,5,5607,14,1,0,7.64164,0,0.0870041
1.0205,DL,102,0,0,4,3,1,0,4,4,17083,22,1,0,17.3612,0,2.29278e-05
1.0205,DL,102,0,0,4,3,5,0,4,4,24179,28,1,0,57.7941,0,0
1.0205,DL,102,0,0,5,2,7,0,4,4,7008,16,1,0,9.78121,0,2.24574e-09
1.02064,DL,102,0,0,5,4,3,0,2,2,15770,18,1,0,12.6788,0,0
1.02064,DL,102,0,0,7,2,1,0,3,3,14893,26,1,0,21.5528,0,0.00945775
1.02064,DL,102,0,0,7,2,5,0,3,3,466,0,1,0,-6.66061,0,0.00335723
1.02064,DL,102,0,0,7,2,7,0,3,3,16118,28,1,0,46.0611,0,0
1.02079,DL,102,0,0,9,2,1,0,2,2,16118,28,1,0,30.4149,0,6.35048e-14
1.02079,DL,102,0,0,9,2,5,0,2,2,7008,16,1,0,12.1032,0,0
1.02079,DL,102,0,0,9,2,7,0,2,2,16118,28,1,0,52.8107,0,0
1.02093,DL,102,0,0,9,4,3,0,1,1,7008,10,1,0,8.31467,0,1.5195e-07
1.02093,DL,102,0,0,11,2,1,0,1,1,14893,26,1,0,23.6858,0,5.52678e-06
1.02093,DL,102,0,0,11,2,5,0,1,1,9637,20,1,0,15.5503,0,0
1.02093,DL,102,0,0,11,2,7,0,1,1,16118,28,1,0,46.6938,0,0
1.02114,DL,102,1,0,1,1,7,0,7,7,1286,8,1,0,3.88817,0,0
1.02121,DL,102,1,0,2,1,7,0,6,6,8060,28,1,0,55.7706,0,0
1.02129,DL,102,1,0,1,3,1,0,5,5,17083,22,1,0,19.258,0,0
1.02129,DL,102,1,0,1,3,5,0,5,5,5258,10,1,0,5.14761,0,0.0049097
1.02129,DL,102,1,0,3,1,7,0,5,5,2805,14,1,0,6.45686,1,1
1.02136,DL,102,1,0,1,4,3,0,3,3,32237,28,1,0,37.7957,0,0
1.02143,DL,102,1,0,4,2,1,0,4,4,11390,22,1,0,16.9,0,0.0841522
1.02143,DL,102,1,0,4,2,7,0,4,4,7008,16,1,0,9.53569,0,0.000106223
1.0215,DL,102,1,0,4,3,5,0,4,4,24179,28,1,0,57.7815,0,0
1.02157,DL,102,1,0,6,2,1,0,3,3,14893,26,1,0,21.5441,0,0.0104635
1.02157,DL,102,1,0,6,2,7,0,3,3,16118,28,1,0,46.0399,0,0
1.02164,DL,102,1,0,5,4,3,0,2,2,15770,18,1,0,13.3319,0,0
1.02164,DL,102,1,0,7,2,5,0,3,3,466,0,1,0,-5.95684,0,1.02696e-14
1.02171,DL,102,1,0,8,2,1,0,2,2,16118,28,1,0,30.4493,0,1.61204e-13
1.02171,DL,102,1,0,8,2,7,0,2,2,16118,28,1,0,53.0873,0,0
1.02179,DL,102,1,0,9,2,5,0,2,2,7008,16,1,0,11.4827,0,2.6143e-09
1.02186,DL,102,1,0,10,2,1,0,1,1,14893,26,1,0,23.684,0,6.68948e-06
1.02186,DL,102,1,0,10,2,7,0,1,1,16118,28,1,0,46.2344,0,0
1.02193,DL,102,1,0,9,4,3,0,1,1,7008,10,1,0,8.27549,0,4.47704e-08
1.02193,DL,102,1,0,11,2,5,0,1,1,9637,20,1,0,16.3589,0,0
1.02214,DL,102,2,0,1,1,7,0,7,7,1286,8,1,0,3.81005,0,0
1.02221,DL,102,2,0,2,1,7,0,6,6,8060,28,1,0,55.7798,0,0
1.02229,DL,102,2,0,1,3,1,0,5,5,17083,22,1,0,19.3186,0,0
1.02229,DL,102,2,0,1,3,5,0,5,5,5258,10,1,0,5.16887,0,0.0060829
1.02236,DL,102,2,0,1,4,3,0,3,3,32237,28,1,0,38.2538,0,0
1.02236,DL,102,2,0,3,2,7,0,5,5,5607,14,1,0,7.54846,0,0.234679
1.0225,DL,102,2,0,4,3,1,0,4,4,17083,22,1,0,17.3577,0,0.000174886
1.0225,DL,102,2,0,4,3,5,0,4,4,24179,28,1,0,57.6643,0,0
1.0225,DL,102,2,0,5,2,7,0,4,4,7008,16,1,0,9.75538,0,3.44807e-08
1.02264,DL,102,2,0,5,4,3,0,2,2,15770,18,1,0,12.6681,0,0
1.02264,DL,102,2,0,7,2,1,0,3,3,14893,26,1,0,21.5219,0,0.011922
1.02264,DL,102,2,0,7,2,5,0,3,3,466,0,1,0,-6.59603,0,0.000933885
1.02264,DL,102,2,0,7,2,7,0,3,3,16118,28,1,0,45.962,0,0
1.02279,DL,102,2,0,9,2,1,0,2,2,16118,28,1,0,30.4724,0,6.32605e-13
1.02279,DL,102,2,0,9,2,5,0,2,2,7008,16,1,0,11.9838,0,1.11022e-15
1.02279,DL,102,2,0,9,2,7,0,2,2,16118,28,1,0,52.8727,0,0
1.02293,DL,102,2,0,9,4,3,0,1,1,7008,10,1,0,8.13676,0,2.72892e-07
1.02293,DL,102,2,0,11,2,1,0,1,1,14893,26,1,0,23.7537,0,4.6721e-06
1.02293,DL,102,2,0,11,2,5,0,1,1,9637,20,1,0,15.6211,0,0
1.02293,DL,102,2,0,11,2,7,0,1,1,16118,28,1,0,46.6956,0,0
1.02314,DL,102,3,0,1,1,7,0,7,7,1286,8,1,0,3.77589,0,0
1.02321,DL,102,3,0,2,1,7,0,6,6,8060,28,1,0,55.7882,0,0
1.02329,DL,102,3,0,1,3,1,0,5,5,17083,22,1,0,19.3211,0,0
1.02329,DL,102,3,0,1,3,3,0,3,3,24179,28,1,0,36.8508,0,0
1.02329,DL,102,3,0,1,3,5,0,5,5,5258,10,1,0,5.19194,0,0.0032763
1.02336,DL,102,3,0,3,2,7,0,5,5,5607,14,1,0,7.62614,0,0.0900084
1.02343,DL,102,3,0,4,2,5,0,4,4,16118,28,1,0,57.6193,0,0
1.0235,DL,102,3,0,4,3,1,0,4,4,17083,22,1,0,18.1307,0,9.39693e-13
1.0235,DL,102,3,0,5,2,7,0,4,4,7008,16,1,0,8.89419,1,0.999561
1.02357,DL,102,3,0,4,4,3,0,2,2,15770,18,1,0,12.4344,0,3.89355e-12
1.02357,DL,102,3,0,6,2,5,0,3,3,466,0,1,0,-6.28425,0,8.97266e-08
1.02364,DL,102,3,0,7,2,1,0,3,3,14893,26,1,0,21.5882,0,0.00561793
1.02364,DL,102,3,0,7,2,7,0,3,3,16118,28,1,0,46.1534,0,0
1.02371,DL,102,3,0,8,2,5,0,2,2,7008,16,1,0,11.7983,0,1.13243e-13
1.02379,DL,102,3,0,9,2,1,0,2,2,16118,28,1,0,30.4974,0,2.29594e-12
1.02379,DL,102,3,0,9,2,7,0,2,2,16118,28,1,0,52.84,0,0
1.02386,DL,102,3,0,8,4,3,0,1,1,7008,10,1,0,8.10751,0,4.31497e-07
1.02386,DL,102,3,0,10,2,5,0,1,1,9637,20,1,0,16.3809,0,0
1.02393,DL,102,3,0,11,2,1,0,1,1,14893,26,1,0,23.9038,0,1.44209e-06
1.02393,DL,102,3,0,11,2,7,0,1,1,16118,28,1,0,49.0133,0,0
1.02414,DL,102,4,0,1,1,7,0,7,7,1286,8,1,0,3.40581,0,0
1.02421,DL,102,4,0,2,1,7,0,6,6,8060,28,1,0,55.75,0,0
1.02429,DL,102,4,0,1,3,1,0,5,5,17083,22,1,0,21.9403,0,0
1.02429,DL,102,4,0,1,3,5,0,5,5,5258,10,1,0,4.95709,1,0.0469745
1.02436,DL,102,4,0,3,2,7,0,5,5,5607,14,1,0,7.89925,0,8.01789e-05
1.0245,DL,102,4,0,4,3,1,0,4,4,17083,22,1,0,18.3405,0,0
1.0245,DL,102,4,0,4,3,5,0,4,4,24179,28,1,0,57.6114,0,0
1.0245,DL,102,4,0,5,2,7,0,4,4,7008,16,1,0,10.0118,0,1.6854e-09
1.02464,DL,102,4,0,7,2,1,0,3,3,14893,26,1,0,21.6743,0,0.00220497
1.02464,DL,102,4,0,7,2,5,0,3,3,466,0,1,0,-5.98813,0,3.18606e-12
1.02464,DL,102,4,0,7,2,7,0,3,3,16118,28,1,0,47.2376,0,0
1.02479,DL,102,4,0,9,2,1,0,2,2,16118,28,1,0,30.6069,0,1.48503e-12
1.02479,DL,102,4,0,9,2,5,0,2,2,7008,16,1,0,16.1782,0,0
1.02479,DL,102,4,0,9,2,7,0,2,2,16118,28,1,0,52.827,0,0
1.02493,DL,102,4,0,1,12,3,0,1,1,8644,12,1,1,15.4743,0,0
1.02493,DL,102,4,0,11,2,1,0,1,1,14893,26,1,0,23.8055,0,4.32146e-06
1.02493,DL,102,4,0,11,2,5,0,1,1,9637,20,1,0,15.4476,0,0
1.02493,DL,102,4,0,11,2,7,0,1,1,16118,28,1,0,48.0811,0,0
1.02514,DL,102,5,0,1,1,7,0,7,7,1286,8,1,0,3.77159,0,0
1.02521,DL,102,5,0,2,1,7,0,6,6,8060,28,1,0,55.8253,0,0
1.02529,DL,102,5,0,1,3,1,0,5,5,17083,22,1,0,19.3725,0,0
1.02529,DL,102,5,0,1,3,5,0,5,5,5258,10,1,0,4.91125,0,0.0177272
1.02536,DL,102,5,0,1,4,3,0,3,3,32237,28,1,0,37.4433,0,0
1.02536,DL,102,5,0,3,2,7,0,5,5,5607,14,1,0,7.73415,0,0.00377048
1.0255,DL,102,5,0,4,3,1,0,4,4,17083,22,1,0,17.331,0,0.000612948
1.0255,DL,102,5,0,4,3,5,0,4,4,24179,28,1,0,57.6131,0,0
1.0255,DL,102,5,0,5,2,7,0,4,4,7008,16,1,0,9.72005,0,2.65815e-07
1.02564,DL,102,5,0,5,4,3,0,2,2,15770,18,1,0,12.5656,0,0
1.02564,DL,102,5,0,7,2,1,0,3,3,14893,26,1,0,21.6508,0,0.00306313
1.02564,DL,102,5,0,7,2,5,0,3,3,466,0,1,0,-6.38685,0,8.58694e-06
1.02564,DL,102,5,0,7,2,7,0,3,3,16118,28,1,0,45.9049,0,0
1.02579,DL,102,5,0,9,2,1,0,2,2,16118,28,1,0,30.4962,0,1.61693e-12
1.02579,DL,102,5,0,9,2,5,0,2,2,7008,16,1,0,11.9836,0,3.33067e-15
1.02579,DL,102,5,0,9,2,7,0,2,2,16118,28,1,0,52.8618,0,0
1.02593,DL,102,5,0,9,4,3,0,1,1,7008,10,1,0,8.53969,0,3.9003e-10
1.02593,DL,102,5,0,11,2,1,0,1,1,14893,26,1,0,23.8009,0,2.99621e-06
1.02593,DL,102,5,0,11,2,5,0,1,1,9637,20,1,0,15.6182,0,0
1.02593,DL,102,5,0,11,2,7,0,1,1,16118,28,1,0,46.6876,0,0
1.02629,DL,102,6,0,1,3,1,0,5,5,17083,22,1,0,19.448,0,0
1.02629,DL,102,6,0,1,3,5,0,5,5,5258,10,1,0,5.06643,0,3.93172e-06
1.02636,DL,102,6,0,1,4,3,0,3,3,32237,28,1,0,37.0248,0,0
1.0265,DL,102,6,0,4,3,1,0,4,4,17083,22,1,0,17.5893,0,5.32342e-05
1.0265,DL,102,6,0,4,3,5,0,4,4,24179,28,1,0,57.5179,0,0
1.02664,DL,102,6,0,5,4,3,0,2,2,15770,18,1,0,12.6734,0,0
1.02664,DL,102,6,0,7,2,1,0,3,3,14893,26,1,0,21.3487,0,0.025581
1.02664,DL,102,6,0,7,2,5,0,3,3,466,0,1,0,-6.0803,0,5.69311e-10
1.02679,DL,102,6,0,9,2,1,0,2,2,16118,28,1,0,30.3064,0,2.39853e-12
1.02679,DL,102,6,0,9,2,5,0,2,2,7008,16,1,0,11.2667,0,7.2565e-08
1.02693,DL,102,6,0,1,12,7,0,5,5,2805,14,1,1,21.3152,0,0
1.02693,DL,102,6,0,9,4,3,0,1,1,7008,10,1,0,8.68649,0,6.32427e-11
1.02693,DL,102,6,0,11,2,1,0,1,1,14893,26,1,0,23.9038,0,1.32001e-06
1.02693,DL,102,6,0,11,2,5,0,1,1,9637,20,1,0,16.7041,0,0
1.02714,DL,102,7,0,1,1,7,0,7,7,1286,8,1,0,3.80413,0,0
1.02721,DL,102,7,0,2,1,7,0,6,6,8060,28,1,0,55.869,0,0
1.02729,DL,102,7,0,1,3,1,0,5,5,17083,22,1,0,19.4953,0,0
1.02729,DL,102,7,0,1,3,5,0,5,5,5258,10,1,0,4.7671,0,0.0371058
1.02736,DL,102,7,0,1,4,3,0,3,3,32237,28,1,0,36.5893,0,0
1.02736,DL,102,7,0,3,2,7,0,5,5,4323,12,1,0,7.78574,0,0
1.0275,DL,102,7,0,4,3,1,0,4,4,17083,22,1,0,17.2989,0,0.00030005
1.0275,DL,102,7,0,4,3,5,0,4,4,24179,28,1,0,57.6381,0,0
1.0275,DL,102,7,0,5,2,7,0,4,4,7008,16,1,0,9.68279,0,1.36259e-07
1.02764,DL,102,7,0,5,4,3,0,2,2,19272,20,1,0,12.5925,1,1
1.02764,DL,102,7,0,7,2,1,0,3,3,14893,26,1,0,21.6434,0,0.00352681
1.02764,DL,102,7,0,7,2,5,0,3,3,466,0,1,0,-6.36792,0,7.78177e-06
1.02764,DL,102,7,0,7,2,7,0,3,3,16118,28,1,0,45.9365,0,0
1.02779,DL,102,7,0,9,2,1,0,2,2,16118,28,1,0,30.5314,0,1.51434e-13
1.02779,DL,102,7,0,9,2,5,0,2,2,7008,16,1,0,12.1801,0,0
1.02779,DL,102,7,0,9,2,7,0,2,2,16118,28,1,0,52.7977,0,0
1.02793,DL,102,7,0,9,4,3,0,1,1,7008,10,1,0,8.55609,0,6.86877e-10
1.02793,DL,102,7,0,11,2,1,0,1,1,14893,26,1,0,23.912,0,1.28043e-07
1.02793,DL,102,7,0,11,2,5,0,1,1,11390,22,1,0,15.5047,1,0.999999
1.02793,DL,102,7,0,11,2,7,0,1,1,16118,28,1,0,46.6998,0,0
1.02829,DL,102,8,0,1,3,1,0,5,5,17083,22,1,0,19.4921,0,0
1.02829,DL,102,8,0,1,3,5,0,5,5,5258,10,1,0,5.25048,0,5.04544e-09
1.02836,DL,102,8,0,1,4,3,0,3,3,32237,28,1,0,36.092,0,0
1.0285,DL,102,8,0,4,3,1,0,4,4,17083,22,1,0,17.6317,0,2.3077e-06
1.0285,DL,102,8,0,4,3,5,0,4,4,24179,28,1,0,57.6322,0,0
1.02864,DL,102,8,0,5,4,3,0,2,2,15770,18,1,0,12.5922,0,0
1.02864,DL,102,8,0,7,2,1,0,3,3,14893,26,1,0,21.3654,0,0.0111332
1.02864,DL,102,8,0,7,2,5,0,3,3,466,0,1,0,-6.09641,0,2.14242e-09
1.02879,DL,102,8,0,9,2,1,0,2,2,16118,28,1,0,30.1642,0,6.64357e-13
1.02879,DL,102,8,0,9,2,5,0,2,2,7008,16,1,0,11.4284,0,1.15574e-11
1.02893,DL,102,8,0,1,12,7,0,4,4,7008,16,1,1,14.5265,0,0
1.02893,DL,102,8,0,9,4,3,0,1,1,7008,10,1,0,8.70204,0,4.89941e-12
1.02893,DL,102,8,0,11,2,1,0,1,1,14893,26,1,0,23.89,0,2.59213e-08
1.02893,DL,102,8,0,11,2,5,0,1,1,9637,20,1,0,16.6248,0,0
