%,time(s),cellId,bwpId,IMSI,RNTI,frame,sframe,slot,symStart,numSym,harqId,ndi,rv,mcs,tbSize
1.067,3,0,11,1,106,9,0,9,4,15,1,0,10,7008,
1.067,5,0,1,5,106,9,0,1,3,15,1,0,10,5258,
1.067,5,0,2,4,106,9,0,4,3,15,1,0,28,24179,
1.067,5,0,8,3,106,9,0,7,2,15,1,0,0,466,
1.067,5,0,12,2,106,9,0,9,2,14,1,0,16,7008,
1.067,5,0,15,1,106,9,0,11,2,15,1,0,20,9637,
1.068,1,0,10,5,107,0,0,1,3,15,1,0,24,19712,
1.068,1,0,16,4,107,0,0,4,3,14,1,0,22,17083,
1.068,1,0,17,3,107,0,0,7,2,15,1,0,26,14893,
1.068,1,0,19,2,107,0,0,9,2,14,1,0,28,16118,
1.068,1,0,20,1,107,0,0,11,2,11,1,0,26,14893,
1.068,3,0,5,3,107,0,0,1,4,14,1,0,28,32237,
1.068,3,0,7,2,107,0,0,5,4,13,1,0,18,15770,
1.068,3,0,11,1,107,0,0,9,4,14,1,0,14,11214,
1.068,7,0,3,7,107,0,0,1,1,13,1,0,8,1286,
1.068,7,0,4,6,107,0,0,2,1,13,1,0,28,8060,
1.068,7,0,6,5,107,0,0,3,1,13,1,0,14,2805,
1.068,7,0,9,4,107,0,0,4,2,14,1,0,14,5607,
1.068,7,0,13,3,107,0,0,6,2,13,1,0,28,16118,
1.068,7,0,14,2,107,0,0,8,2,13,1,0,28,16118,
1.068,7,0,18,1,107,0,0,10,2,13,1,0,28,16118,
1.069,1,0,10,5,107,1,0,1,3,14,1,0,28,24179,
1.069,1,0,16,4,107,1,0,4,3,15,1,0,22,17083,
1.069,1,0,17,3,107,1,0,7,2,14,1,0,26,14893,
1.069,1,0,19,2,107,1,0,9,2,15,1,0,28,16118,
1.069,1,0,20,1,107,1,0,11,2,15,1,0,26,14893,
1.069,3,0,5,3,107,1,0,1,4,13,1,0,28,32237,
1.069,3,0,7,2,107,1,0,5,4,12,1,0,20,19272,
1.069,3,0,11,1,107,1,0,9,4,12,1,0,20,19272,
1.069,5,0,1,5,107,1,0,1,3,12,1,0,12,6483,
1.069,5,0,2,4,107,1,0,4,3,14,1,0,28,24179,
1.069,5,0,8,3,107,1,0,7,2,14,1,0,2,641,
1.069,5,0,12,2,107,1,0,9,2,12,1,0,14,5607,
1.069,5,0,15,1,107,1,0,11,2,14,1,0,22,11390,
1.069,7,0,3,7,107,1,0,1,1,12,1,0,8,1286,
1.069,7,0,4,6,107,1,0,2,1,14,1,0,28,8060,
1.069,7,0,6,5,107,1,0,3,2,11,1,0,16,7008,
1.069,7,0,9,4,107,1,0,5,2,15,1,0,14,5607,
1.069,7,0,13,3,107,1,0,7,2,14,1,0,28,16118,
1.069,7,0,14,2,107,1,0,9,2,14,1,0,28,16118,
1.069,7,0,18,1,107,1,0,11,2,14,1,0,28,16118,
1.07,5,0,1,5,107,2,0,1,3,13,1,0,12,6483,
1.07,5,0,2,4,107,2,0,4,3,13,1,0,28,24179,
1.07,5,0,8,3,107,2,0,7,2,13,1,0,2,641,
1.07,5,0,12,2,107,2,0,9,2,11,1,0,28,16118,
1.07,5,0,15,1,107,2,0,11,2,13,1,0,22,11390,
1.07,7,0,3,7,107,2,0,1,1,15,1,0,8,1286,
1.07,7,0,4,6,107,2,0,2,1,12,1,0,28,8060,
1.07,7,0,6,5,107,2,0,3,2,15,1,0,14,5607,
1.07,7,0,9,4,107,2,0,5,2,12,1,0,14,5607,
1.07,7,0,13,3,107,2,0,7,2,12,1,0,28,16118,
1.07,7,0,14,2,107,2,0,9,2,12,1,0,28,16118,
1.07,7,0,18,1,107,2,0,11,2,12,1,0,28,16118,
1.071,1,0,10,5,107,3,0,1,3,13,1,0,24,19712,
1.071,1,0,16,4,107,3,0,4,3,13,1,0,22,17083,
1.071,1,0,17,3,107,3,0,7,2,13,1,0,26,14893,
1.071,1,0,19,2,107,3,0,9,2,13,1,0,28,16118,
1.071,1,0,20,1,107,3,0,11,2,13,1,0,26,14893,
1.071,3,0,5,3,107,3,0,1,4,12,1,0,28,32237,
1.071,3,0,7,2,107,3,0,5,4,11,1,0,18,15770,
1.071,3,0,11,1,107,3,0,9,4,13,1,0,20,19272,
1.071,5,0,1,5,107,3,0,1,3,14,1,0,18,11827,
1.071,5,0,2,4,107,3,0,4,3,12,1,0,28,24179,
1.071,5,0,8,3,107,3,0,7,2,12,1,0,2,641,
1.071,5,0,12,2,107,3,0,9,2,13,1,0,28,16118,
1.071,5,0,15,1,107,3,0,11,2,12,1,0,22,11390,
1.072,1,0,10,5,107,4,0,1,3,12,1,0,24,19712,
1.072,1,0,16,4,107,4,0,4,2,12,1,0,22,11390,
1.072,1,0,17,3,107,4,0,6,2,12,1,0,26,14893,
1.072,1,0,19,2,107,4,0,8,2,12,1,0,28,16118,
1.072,1,0,20,1,107,4,0,10,2,12,1,0,28,16118,
1.072,3,0,5,3,107,4,0,1,4,15,1,0,28,32237,
1.072,3,0,7,2,107,4,0,5,4,15,1,0,18,15770,
1.072,3,0,11,1,107,4,0,9,4,15,1,0,6,3505,
1.072,7,0,3,7,107,4,0,1,1,11,1,0,8,1286,
1.072,7,0,4,6,107,4,0,2,1,15,1,0,28,8060,
1.072,7,0,6,5,107,4,0,3,2,12,1,0,18,7885,
1.072,7,0,9,4,107,4,0,5,2,13,1,0,14,5607,
1.072,7,0,13,3,107,4,0,7,2,15,1,0,28,16118,
1.072,7,0,14,2,107,4,0,9,2,15,1,0,28,16118,
1.072,7,0,18,1,107,4,0,11,2,15,1,0,28,16118,
1.073,1,0,10,5,107,5,0,1,3,15,1,0,24,19712,
1.073,1,0,16,4,107,5,0,4,3,14,1,0,22,17083,
1.073,1,0,17,3,107,5,0,7,2,15,1,0,26,14893,
1.073,1,0,19,2,107,5,0,9,2,14,1,0,28,16118,
1.073,1,0,20,1,107,5,0,11,2,11,1,0,28,16118,
1.073,3,0,5,3,107,5,0,1,4,14,1,0,28,32237,
1.073,3,0,7,2,107,5,0,5,4,13,1,0,22,22778,
1.073,3,0,11,1,107,5,0,9,4,14,1,0,10,7008,
1.073,5,0,1,5,107,5,0,1,3,15,1,0,10,5258,
1.073,5,0,2,4,107,5,0,4,3,15,1,0,28,24179,
1.073,5,0,8,3,107,5,0,7,2,15,1,0,2,641,
1.073,5,0,12,2,107,5,0,9,2,15,1,0,14,5607,
1.073,5,0,15,1,107,5,0,11,2,15,1,0,22,11390,
1.075,1,0,10,5,107,7,0,1,3,11,1,0,24,19712,
1.075,1,0,16,4,107,7,0,4,3,15,1,0,22,17083,
1.075,1,0,17,3,107,7,0,7,2,14,1,0,26,14893,
1.075,1,0,19,2,107,7,0,9,2,15,1,0,28,16118,
1.075,1,0,20,1,107,7,0,11,2,15,1,0,26,14893,
1.075,3,0,5,3,107,7,0,1,4,13,1,0,28,32237,
1.075,3,0,7,2,107,7,0,5,4,14,1,0,18,15770,
1.075,3,0,11,1,107,7,0,9,4,11,1,0,10,7008,
1.075,7,0,3,7,107,7,0,1,1,15,1,0,8,1286,
1.075,7,0,4,6,107,7,0,2,1,14,1,0,28,8060,
1.075,7,0,6,5,107,7,0,3,2,15,1,0,14,5607,
1.075,7,0,9,4,107,7,0,5,2,15,1,0,16,7008,
1.075,7,0,13,3,107,7,0,7,2,14,1,0,28,16118,
1.075,7,0,14,2,107,7,0,9,2,14,1,0,28,16118,
1.075,7,0,18,1,107,7,0,11,2,14,1,0,28,16118,
1.076,7,0,3,7,107,8,0,1,1,14,1,0,8,1286,
1.076,7,0,4,6,107,8,0,2,1,13,1,0,28,8060,
1.076,7,0,6,5,107,8,0,3,2,14,1,0,18,7885,
1.076,7,0,9,4,107,8,0,5,2,14,1,0,16,7008,
1.076,7,0,13,3,107,8,0,7,2,13,1,0,28,16118,
1.076,7,0,14,2,107,8,0,9,2,13,1,0,28,16118,
1.076,7,0,18,1,107,8,0,11,2,13,1,0,28,16118,
1.077,3,0,5,3,107,9,0,1,4,15,1,0,28,32237,
1.077,3,0,7,2,107,9,0,5,4,15,1,0,18,15770,
1.077,3,0,11,1,107,9,0,9,4,15,1,0,10,7008,
1.077,5,0,1,5,107,9,0,1,3,11,1,0,10,5258,
1.077,5,0,2,4,107,9,0,4,3,14,1,0,28,24179,
1.077,5,0,8,3,107,9,0,7,2,13,1,0,0,466,
1.077,5,0,12,2,107,9,0,9,2,14,1,0,16,7008,
1.077,5,0,15,1,107,9,0,11,2,13,1,0,20,9637,
1.078,5,0,1,5,108,0,0,1,3,15,1,0,10,5258,
1.078,5,0,2,4,108,0,0,4,3,15,1,0,28,24179,
1.078,5,0,8,3,108,0,0,7,2,15,1,0,0,466,
1.078,5,0,12,2,108,0,0,9,2,15,1,0,28,16118,
1.078,5,0,15,1,108,0,0,11,2,15,1,0,20,9637,
1.078,7,0,3,7,108,0,0,1,1,13,1,0,8,1286,
1.078,7,0,4,6,108,0,0,2,1,15,1,0,28,8060,
1.078,7,0,6,5,108,0,0,3,2,13,1,0,14,5607,
1.078,7,0,9,4,108,0,0,5,2,13,1,0,14,5607,
1.078,7,0,13,3,108,0,0,7,2,15,1,0,28,16118,
1.078,7,0,14,2,108,0,0,9,2,15,1,0,28,16118,
1.078,7,0,18,1,108,0,0,11,2,15,1,0,28,16118,
1.079,1,0,10,5,108,1,0,1,3,15,1,0,24,19712,
1.079,1,0,16,4,108,1,0,4,3,14,1,0,22,17083,
1.079,1,0,17,3,108,1,0,7,2,15,1,0,26,14893,
1.079,1,0,19,2,108,1,0,9,2,14,1,0,28,16118,
1.079,1,0,20,1,108,1,0,11,2,14,1,0,26,14893,
1.079,3,0,5,3,108,1,0,1,4,14,1,0,28,32237,
1.079,3,0,7,2,108,1,0,5,4,12,1,0,18,15770,
1.079,3,0,11,1,108,1,0,9,4,14,1,0,10,7008,
1.079,5,0,1,5,108,1,0,1,3,12,1,0,10,5258,
1.079,5,0,2,4,108,1,0,4,3,13,1,0,28,24179,
1.079,5,0,8,3,108,1,0,7,2,14,1,0,2,641,
1.079,5,0,12,2,108,1,0,9,2,12,1,0,16,7008,
1.079,5,0,15,1,108,1,0,11,2,14,1,0,22,11390,
1.079,7,0,3,7,108,1,0,1,1,12,1,0,8,1286,
1.079,7,0,4,6,108,1,0,2,1,12,1,0,28,8060,
1.079,7,0,6,5,108,1,0,3,2,11,1,0,28,16118,
1.079,7,0,9,4,108,1,0,5,2,12,1,0,14,5607,
1.079,7,0,13,3,108,1,0,7,2,12,1,0,28,16118,
1.079,7,0,14,2,108,1,0,9,2,12,1,0,28,16118,
1.079,7,0,18,1,108,1,0,11,2,12,1,0,28,16118,
1.08,3,0,5,3,108,2,0,1,4,13,1,0,28,32237,
1.08,3,0,7,2,108,2,0,5,4,14,1,0,18,15770,
1.08,3,0,11,1,108,2,0,9,4,12,1,0,14,11214,
1.08,5,0,1,5,108,2,0,1,3,13,1,0,16,10514,
1.08,5,0,2,4,108,2,0,4,3,12,1,0,28,24179,
1.08,5,0,8,3,108,2,0,7,2,12,1,0,0,466,
1.08,5,0,12,2,108,2,0,9,2,11,1,0,16,7008,
1.08,5,0,15,1,108,2,0,11,2,12,1,0,26,14893,
1.081,1,0,10,5,108,3,0,1,3,14,1,0,24,19712,
1.081,1,0,16,4,108,3,0,4,3,13,1,0,20,14456,
1.081,1,0,17,3,108,3,0,7,2,14,1,0,26,14893,
1.081,1,0,19,2,108,3,0,9,2,15,1,0,28,16118,
1.081,1,0,20,1,108,3,0,11,2,15,1,0,26,14893,
1.081,5,0,1,5,108,3,0,1,3,14,1,0,16,10514,
1.081,5,0,2,4,108,3,0,4,3,11,1,0,28,24179,
1.081,5,0,8,3,108,3,0,7,2,11,1,0,0,466,
1.081,5,0,12,2,108,3,0,9,2,13,1,0,22,11390,
1.081,5,0,15,1,108,3,0,11,2,11,1,0,26,14893,
1.082,1,0,10,5,108,4,0,1,3,13,1,0,24,19712,
1.082,1,0,16,4,108,4,0,4,3,12,1,0,20,14456,
1.082,1,0,17,3,108,4,0,7,2,13,1,0,28,16118,
1.082,1,0,19,2,108,4,0,9,2,13,1,0,28,16118,
1.082,1,0,20,1,108,4,0,11,2,13,1,0,26,14893,
1.082,3,0,7,2,108,4,0,1,6,15,1,0,18,23655,
1.082,3,0,11,1,108,4,0,7,6,15,1,0,8,7709,
1.082,5,0,1,5,108,4,0,1,3,11,1,0,16,10514,
1.082,5,0,2,4,108,4,0,4,3,14,1,0,28,24179,
1.082,5,0,8,3,108,4,0,7,2,13,1,0,0,466,
1.082,5,0,12,2,108,4,0,9,2,14,1,0,18,7885,
1.082,5,0,15,1,108,4,0,11,2,13,1,0,26,14893,
1.083,1,0,10,5,108,5,0,1,3,12,1,0,24,19712,
1.083,1,0,16,4,108,5,0,4,3,11,1,0,14,8412,
1.083,1,0,17,3,108,5,0,7,2,12,1,0,28,16118,
1.083,1,0,19,2,108,5,0,9,2,12,1,0,28,16118,
1.083,1,0,20,1,108,5,0,11,2,12,1,0,28,16118,
1.083,3,0,7,2,108,5,0,1,6,13,1,0,20,28910,
1.083,3,0,11,1,108,5,0,7,6,11,1,0,10,10514,
1.083,7,0,3,7,108,5,0,1,1,14,1,0,8,1286,
1.083,7,0,4,6,108,5,0,2,1,15,1,0,28,8060,
1.083,7,0,6,5,108,5,0,3,2,15,1,0,22,11390,
1.083,7,0,9,4,108,5,0,5,2,13,1,0,14,5607,
1.083,7,0,13,3,108,5,0,7,2,15,1,0,28,16118,
1.083,7,0,14,2,108,5,0,9,2,15,1,0,28,16118,
1.083,7,0,18,1,108,5,0,11,2,15,1,0,28,16118,
1.084,1,0,10,5,108,6,0,1,3,15,1,0,24,19712,
1.084,1,0,16,4,108,6,0,4,3,14,1,0,14,8412,
1.084,1,0,17,3,108,6,0,7,2,15,1,0,28,16118,
1.084,1,0,19,2,108,6,0,9,2,14,1,0,28,16118,
1.084,1,0,20,1,108,6,0,11,2,14,1,0,28,16118,
1.084,3,0,7,2,108,6,0,1,6,12,1,0,20,28910,
1.084,3,0,11,1,108,6,0,7,6,14,1,0,10,10514,
1.085,1,0,10,5,108,7,0,1,3,11,1,0,24,19712,
1.085,1,0,16,4,108,7,0,4,3,15,1,0,22,17083,
1.085,1,0,17,3,108,7,0,7,2,11,1,0,26,14893,
1.085,1,0,19,2,108,7,0,9,2,11,1,0,28,16118,
1.085,1,0,20,1,108,7,0,11,2,11,1,0,26,14893,
1.085,7,0,3,7,108,7,0,1,1,15,1,0,8,1286,
1.085,7,0,4,6,108,7,0,2,1,14,1,0,28,8060,
1.085,7,0,6,5,108,7,0,3,2,14,1,0,14,5607,
1.085,7,0,9,4,108,7,0,5,2,12,1,0,16,7008,
1.085,7,0,13,3,108,7,0,7,2,14,1,0,28,16118,
1.085,7,0,14,2,108,7,0,9,2,14,1,0,28,16118,
1.085,7,0,18,1,108,7,0,11,2,14,1,0,28,16118,
1.086,1,0,10,5,108,8,0,1,3,14,1,0,24,19712,
1.086,1,0,16,4,108,8,0,4,3,13,1,0,24,19712,
1.086,1,0,17,3,108,8,0,7,2,14,1,0,26,14893,
1.086,1,0,19,2,108,8,0,9,2,15,1,0,28,16118,
1.086,1,0,20,1,108,8,0,11,2,15,1,0,26,14893,
1.086,3,0,7,2,108,8,0,1,6,14,1,0,20,28910,
1.086,3,0,11,1,108,8,0,7,6,13,1,0,12,12967,
1.086,7,0,3,7,108,8,0,1,1,13,1,0,22,5695,
1.086,7,0,4,6,108,8,0,2,1,13,1,0,28,8060,
1.086,7,0,6,5,108,8,0,3,2,13,1,0,14,5607,
1.086,7,0,9,4,108,8,0,5,2,15,1,0,16,7008,
1.086,7,0,13,3,108,8,0,7,2,13,1,0,28,16118,
1.086,7,0,14,2,108,8,0,9,2,13,1,0,28,16118,
1.086,7,0,18,1,108,8,0,11,2,13,1,0,28,16118,
1.087,3,0,7,2,108,9,0,1,6,15,1,0,20,28910,
1.087,3,0,11,1,108,9,0,7,6,15,1,0,20,28910,
1.087,7,0,3,7,108,9,0,1,1,12,1,0,22,5695,
1.087,7,0,4,6,108,9,0,2,1,12,1,0,28,8060,
1.087,7,0,6,5,108,9,0,3,2,12,1,0,14,5607,
1.087,7,0,9,4,108,9,0,5,2,14,1,0,20,9637,
1.087,7,0,13,3,108,9,0,7,2,12,1,0,28,16118,
1.087,7,0,14,2,108,9,0,9,2,12,1,0,28,16118,
1.087,7,0,18,1,108,9,0,11,2,12,1,0,28,16118,
1.088,5,0,1,5,109,0,0,1,3,15,1,0,8,3854,
1.088,5,0,2,4,109,0,0,4,3,15,1,0,28,24179,
1.088,5,0,8,3,109,0,0,7,2,15,1,0,2,641,
1.088,5,0,12,2,109,0,0,9,2,15,1,0,16,7008,
1.088,5,0,15,1,109,0,0,11,2,15,1,0,22,11390,
1.089,5,0,1,5,109,1,0,1,3,12,1,0,16,10514,
1.089,5,0,2,4,109,1,0,4,3,14,1,0,28,24179,
1.089,5,0,8,3,109,1,0,7,2,14,1,0,2,641,
1.089,5,0,12,2,109,1,0,9,2,12,1,0,20,9637,
1.089,5,0,15,1,109,1,0,11,2,14,1,0,22,11390,
1.089,7,0,3,7,109,1,0,1,1,11,1,0,6,876,
1.089,7,0,4,6,109,1,0,2,1,15,1,0,28,8060,
1.089,7,0,6,5,109,1,0,3,2,11,1,0,14,5607,
1.089,7,0,9,4,109,1,0,5,2,13,1,0,14,5607,
1.089,7,0,13,3,109,1,0,7,2,15,1,0,28,16118,
1.089,7,0,14,2,109,1,0,9,2,15,1,0,28,16118,
1.089,7,0,18,1,109,1,0,11,2,15,1,0,28,16118,
1.09,1,0,10,5,109,2,0,1,3,15,1,0,26,22338,
1.09,1,0,16,4,109,2,0,4,3,15,1,0,22,17083,
1.09,1,0,17,3,109,2,0,7,2,11,1,0,26,14893,
1.09,1,0,19,2,109,2,0,9,2,14,1,0,28,16118,
1.09,1,0,20,1,109,2,0,11,2,13,1,0,26,14893,
1.09,3,0,7,2,109,2,0,1,6,11,1,0,16,21025,
1.09,3,0,11,1,109,2,0,7,6,14,1,0,22,34166,
1.09,5,0,1,5,109,2,0,1,3,13,1,0,16,10514,
1.09,5,0,2,4,109,2,0,4,3,13,1,0,28,24179,
1.09,5,0,8,3,109,2,0,7,2,13,1,0,2,641,
1.09,5,0,12,2,109,2,0,9,2,11,1,0,20,9637,
1.09,5,0,15,1,109,2,0,11,2,12,1,0,28,16118,
1.091,5,0,1,5,109,3,0,1,3,14,1,0,18,11827,
1.091,5,0,2,4,109,3,0,4,3,12,1,0,28,24179,
1.091,5,0,8,3,109,3,0,7,2,12,1,0,2,641,
1.091,5,0,12,2,109,3,0,9,2,13,1,0,20,9637,
1.091,5,0,15,1,109,3,0,11,2,11,1,0,28,16118,
1.092,1,0,10,5,109,4,0,1,3,14,1,0,26,22338,
1.092,1,0,16,4,109,4,0,4,3,14,1,0,22,17083,
1.092,1,0,17,3,109,4,0,7,2,14,1,0,26,14893,
1.092,1,0,19,2,109,4,0,9,2,15,1,0,28,16118,
1.092,1,0,20,1,109,4,0,11,2,15,1,0,26,14893,
1.092,5,0,1,5,109,4,0,1,3,11,1,0,14,8412,
1.092,5,0,2,4,109,4,0,4,3,11,1,0,28,24179,
1.092,5,0,8,3,109,4,0,7,2,11,1,0,2,641,
1.092,5,0,12,2,109,4,0,9,2,14,1,0,16,7008,
1.092,5,0,15,1,109,4,0,11,2,13,1,0,26,14893,
1.093,1,0,10,5,109,5,0,1,3,13,1,0,26,22338,
1.093,1,0,16,4,109,5,0,4,3,12,1,0,22,17083,
1.093,1,0,17,3,109,5,0,7,2,13,1,0,28,16118,
1.093,1,0,19,2,109,5,0,9,2,13,1,0,28,16118,
1.093,1,0,20,1,109,5,0,11,2,12,1,0,26,14893,
1.093,3,0,7,2,109,5,0,1,6,15,1,0,20,28910,
1.093,3,0,11,1,109,5,0,7,6,13,1,0,14,16822,
1.093,5,0,1,5,109,5,0,1,3,15,1,0,16,10514,
1.093,5,0,2,4,109,5,0,4,3,15,1,0,28,24179,
1.093,5,0,8,3,109,5,0,7,2,15,1,0,2,641,
1.093,5,0,12,2,109,5,0,9,2,15,1,0,14,5607,
1.093,5,0,15,1,109,5,0,11,2,15,1,0,26,14893,
1.093,7,0,3,7,109,5,0,1,1,15,1,0,8,1286,
1.093,7,0,4,6,109,5,0,2,1,14,1,0,28,8060,
1.093,7,0,6,5,109,5,0,3,2,15,1,0,18,7885,
1.093,7,0,9,4,109,5,0,5,2,11,1,0,14,5607,
1.093,7,0,13,3,109,5,0,7,2,14,1,0,28,16118,
1.093,7,0,14,2,109,5,0,9,2,14,1,0,28,16118,
1.093,7,0,18,1,109,5,0,11,2,14,1,0,28,16118,
1.094,1,0,10,5,109,6,0,1,3,12,1,0,26,22338,
1.094,1,0,16,4,109,6,0,4,3,11,1,0,22,17083,
1.094,1,0,17,3,109,6,0,7,2,15,1,0,12,4323,
1.094,1,0,19,2,109,6,0,9,2,12,1,0,28,16118,
1.094,1,0,20,1,109,6,0,11,2,14,1,0,28,16118,
1.094,3,0,7,2,109,6,0,1,6,13,1,0,20,28910,
1.094,3,0,11,1,109,6,0,7,6,12,1,0,14,16822,
1.094,7,0,3,7,109,6,0,1,1,14,1,0,20,4818,
1.094,7,0,4,6,109,6,0,2,1,15,1,0,28,8060,
1.094,7,0,6,5,109,6,0,3,2,14,1,0,20,9637,
1.094,7,0,9,4,109,6,0,5,2,13,1,0,14,5607,
1.094,7,0,13,3,109,6,0,7,2,15,1,0,28,16118,
1.094,7,0,14,2,109,6,0,9,2,15,1,0,28,16118,
1.094,7,0,18,1,109,6,0,11,2,15,1,0,28,16118,
1.095,1,0,10,5,109,7,0,1,3,15,1,0,26,22338,
1.095,1,0,16,4,109,7,0,4,3,15,1,0,22,17083,
1.095,1,0,17,3,109,7,0,7,2,12,1,0,16,7008,
1.095,1,0,19,2,109,7,0,9,2,14,1,0,28,16118,
1.095,1,0,20,1,109,7,0,11,2,13,1,0,28,16118,
1.095,7,0,3,7,109,7,0,1,1,11,1,0,8,1286,
1.095,7,0,4,6,109,7,0,2,1,13,1,0,28,8060,
1.095,7,0,6,5,109,7,0,3,2,13,1,0,18,7885,
1.095,7,0,9,4,109,7,0,5,2,12,1,0,14,5607,
1.095,7,0,13,3,109,7,0,7,2,13,1,0,28,16118,
1.095,7,0,14,2,109,7,0,9,2,13,1,0,28,16118,
1.095,7,0,18,1,109,7,0,11,2,13,1,0,28,16118,
1.096,1,0,10,5,109,8,0,1,3,11,1,0,26,22338,
1.096,1,0,16,4,109,8,0,4,3,13,1,0,22,17083,
1.096,1,0,17,3,109,8,0,7,2,11,1,0,26,14893,
1.096,1,0,19,2,109,8,0,9,2,11,1,0,28,16118,
1.096,1,0,20,1,109,8,0,11,2,11,1,0,26,14893,
1.096,3,0,7,2,109,8,0,1,6,14,1,0,16,21025,
1.096,3,0,11,1,109,8,0,7,6,11,1,0,14,16822,
1.096,7,0,3,7,109,8,0,1,1,13,1,0,8,1286,
1.096,7,0,4,6,109,8,0,2,1,12,1,0,28,8060,
1.096,7,0,6,5,109,8,0,3,2,12,1,0,18,7885,
1.096,7,0,9,4,109,8,0,5,2,15,1,0,20,9637,
1.096,7,0,13,3,109,8,0,7,2,12,1,0,28,16118,
1.096,7,0,14,2,109,8,0,9,2,12,1,0,28,16118,
1.096,7,0,18,1,109,8,0,11,2,12,1,0,28,16118,
1.097,3,0,7,2,109,9,0,1,6,12,1,0,20,28910,
1.097,3,0,11,1,109,9,0,7,6,15,1,0,14,16822,
1.097,7,0,3,7,109,9,0,1,1,12,1,0,18,3942,
1.097,7,0,4,6,109,9,0,2,1,11,1,0,28,8060,
1.097,7,0,6,5,109,9,0,3,2,11,1,0,18,7885,
1.097,7,0,9,4,109,9,0,5,2,14,1,0,14,5607,
1.097,7,0,13,3,109,9,0,7,2,11,1,0,28,16118,
1.097,7,0,14,2,109,9,0,9,2,11,1,0,28,16118,
1.097,7,0,18,1,109,9,0,11,2,11,1,0,28,16118,
1.099,5,0,1,5,110,1,0,1,3,12,1,0,8,3854,
1.099,5,0,2,4,110,1,0,4,3,15,1,0,28,24179,
1.099,5,0,8,3,110,1,0,7,2,15,1,0,2,641,
1.099,5,0,12,2,110,1,0,9,2,15,1,0,16,7008,
1.099,5,0,15,1,110,1,0,11,2,14,1,0,20,9637,
1.1,3,0,7,2,110,2,0,1,6,11,1,0,16,21025,
1.1,3,0,11,1,110,2,0,7,6,14,1,0,14,16822,
1.1,5,0,1,5,110,2,0,1,3,13,1,0,16,10514,
1.1,5,0,2,4,110,2,0,4,3,14,1,0,28,24179,
1.1,5,0,8,3,110,2,0,7,2,14,1,0,2,641,
1.1,5,0,12,2,110,2,0,9,2,14,1,0,20,9637,
1.1,5,0,15,1,110,2,0,11,2,12,1,0,20,9637,
1.101,1,0,10,5,110,3,0,1,3,13,1,0,24,19712,
1.101,1,0,16,4,110,3,0,4,3,15,1,0,22,17083,
1.101,1,0,17,3,110,3,0,7,2,15,1,0,26,14893,
1.101,1,0,19,2,110,3,0,9,2,15,1,0,28,16118,
1.101,1,0,20,1,110,3,0,11,2,15,1,0,26,14893,
1.101,3,0,7,2,110,3,0,1,5,14,1,0,16,17523,
1.101,3,0,11,1,110,3,0,6,6,13,1,0,8,7709,
1.101,5,0,1,5,110,3,0,1,3,14,1,0,18,11827,
1.101,5,0,2,4,110,3,0,4,2,13,1,0,28,16118,
1.101,5,0,8,3,110,3,0,6,2,13,1,0,2,641,
1.101,5,0,12,2,110,3,0,8,2,13,1,0,14,5607,
1.101,5,0,15,1,110,3,0,10,2,11,1,0,26,14893,
1.102,1,0,10,5,110,4,0,1,3,14,1,0,26,22338,
1.102,1,0,16,4,110,4,0,4,3,14,1,0,22,17083,
1.102,1,0,17,3,110,4,0,7,2,14,1,0,26,14893,
1.102,1,0,19,2,110,4,0,9,2,14,1,0,28,16118,
1.102,1,0,20,1,110,4,0,11,2,12,1,0,26,14893,
1.102,3,0,7,2,110,4,0,1,6,12,1,0,16,21025,
1.102,3,0,11,1,110,4,0,7,6,15,1,0,14,16822,
1.102,5,0,1,5,110,4,0,1,3,11,1,0,16,10514,
1.102,5,0,2,4,110,4,0,4,3,12,1,0,28,24179,
1.102,5,0,8,3,110,4,0,7,2,12,1,0,2,641,
1.102,5,0,12,2,110,4,0,9,2,12,1,0,14,5607,
1.102,5,0,15,1,110,4,0,11,2,13,1,0,28,16118,
1.103,1,0,10,5,110,5,0,1,3,12,1,0,28,24179,
1.103,1,0,16,4,110,5,0,4,3,13,1,0,22,17083,
1.103,1,0,17,3,110,5,0,7,2,13,1,0,26,14893,
1.103,1,0,19,2,110,5,0,9,2,13,1,0,28,16118,
1.103,1,0,20,1,110,5,0,11,2,11,1,0,26,14893,
1.103,3,0,7,2,110,5,0,1,6,15,1,0,20,28910,
1.103,3,0,11,1,110,5,0,7,6,12,1,0,14,16822,
1.103,5,0,1,5,110,5,0,1,3,15,1,0,18,11827,
1.103,5,0,2,4,110,5,0,4,3,11,1,0,28,24179,
1.103,5,0,8,3,110,5,0,7,2,11,1,0,2,641,
1.103,5,0,12,2,110,5,0,9,2,11,1,0,14,5607,
1.103,5,0,15,1,110,5,0,11,2,15,1,0,28,16118,
1.103,7,0,3,7,110,5,0,1,1,15,1,0,8,1286,
1.103,7,0,4,6,110,5,0,2,1,15,1,0,28,8060,
1.103,7,0,6,5,110,5,0,3,2,15,1,0,16,7008,
1.103,7,0,9,4,110,5,0,5,2,14,1,0,14,5607,
1.103,7,0,13,3,110,5,0,7,2,15,1,0,28,16118,
1.103,7,0,14,2,110,5,0,9,2,15,1,0,28,16118,
1.103,7,0,18,1,110,5,0,11,2,15,1,0,28,16118,
1.104,1,0,10,5,110,6,0,1,3,11,1,0,28,24179,
