time(s),cellId,rnti,lcid,packetSize
1.212,8,5,3,22335
1.212,8,4,3,10511
1.213,8,7,3,10511
1.213,8,6,3,24176
1.213,8,5,3,19709
1.213,8,4,3,10511
1.218,6,5,3,12964
1.218,6,3,3,1925
1.219,6,5,3,10801
1.219,6,3,3,1925
1.219,8,7,3,5255
1.219,8,6,3,24176
1.219,8,5,3,11824
1.219,8,4,3,10511
1.22,6,5,3,12964
1.22,6,3,3,1925
1.22,8,7,3,14453
1.22,8,6,3,24176
1.22,8,5,3,11824
1.22,8,4,3,10511
1.221,6,5,3,12964
1.221,6,3,3,1925
1.221,8,7,3,14453
1.221,8,6,3,24176
1.221,8,5,3,24176
1.221,8,4,3,10511
1.222,6,5,3,12964
1.222,6,3,3,1925
1.222,8,7,3,14453
1.222,8,6,3,24176
1.222,8,5,3,24176
1.222,8,4,3,10511
1.223,6,5,3,10801
1.223,6,3,3,1925
1.224,6,5,3,12964
1.224,6,3,3,1925
1.224,8,7,3,3851
1.224,8,6,3,15524
1.224,8,5,3,19709
1.224,8,4,3,14014
1.225,6,5,3,12964
1.225,6,3,3,1925
1.226,6,5,3,12964
1.226,6,3,3,1925
1.227,6,5,3,12964
1.227,6,3,3,1925
1.228,6,5,3,12964
1.228,6,3,3,1925
1.228,8,7,3,5255
1.228,8,5,3,19269
1.228,8,4,3,14014
1.229,6,5,3,12964
1.229,6,3,3,1925
1.23,6,5,3,12964
1.23,6,3,3,1925
1.23,8,7,3,7005
1.23,8,5,3,19269
1.23,8,4,3,14014
1.231,6,5,3,12964
1.231,6,3,3,1925
1.231,8,7,3,22775
1.231,8,5,3,19269
1.231,8,4,3,14014
1.232,6,5,3,12964
1.232,6,3,3,1925
1.233,8,7,3,5138
1.233,8,5,3,26278
1.233,8,4,3,14014
1.234,6,5,3,8758
1.234,6,3,3,1925
1.234,8,7,3,8641
1.234,8,5,3,19269
1.234,8,4,3,14014
1.235,8,7,3,8641
1.235,8,5,3,32234
1.235,8,4,3,14014
1.237,6,5,3,7706
1.237,6,3,3,1925
1.237,8,7,3,6480
1.237,8,5,3,19269
1.237,8,4,3,14014
1.238,6,5,3,12964
1.238,6,3,3,1925
1.239,6,5,3,16819
1.239,6,3,3,1925
1.239,8,7,3,8641
1.239,8,5,3,19269
1.239,8,4,3,14014
1.24,6,5,3,10511
1.24,6,3,3,1925
1.241,6,5,3,16819
1.241,6,3,3,1925
1.241,8,7,3,8641
1.241,8,5,3,19269
1.241,8,4,3,14014
1.242,6,5,3,16819
1.242,6,3,3,1925
1.242,8,7,3,19269
1.242,8,5,3,19269
1.242,8,4,3,14014
1.243,6,5,3,12964
1.243,6,3,3,1925
1.243,8,7,3,8641
1.243,8,5,3,19269
1.243,8,4,3,14014
1.244,8,7,3,8641
1.244,8,5,3,23869
1.244,8,4,3,14014
1.245,6,5,3,12964
1.245,6,3,3,1925
1.245,8,7,3,12964
1.245,8,4,3,21022
1.246,8,7,3,12964
1.246,8,4,3,21022
1.248,6,5,3,12964
1.248,6,3,3,1925
1.248,8,7,3,12964
1.248,8,4,3,21022
1.249,6,5,3,12964
1.249,6,3,3,1925
1.25,8,7,3,10801
1.25,8,4,3,21022
1.251,6,5,3,10511
1.251,6,3,3,1925
1.251,8,7,3,12964
1.251,8,4,3,21022
1.252,6,5,3,16819
1.252,6,3,3,1925
1.252,8,7,3,12964
1.252,8,4,3,21022
1.253,8,7,3,28907
1.253,8,4,3,21022
1.254,6,5,3,10511
1.254,6,3,3,1925
1.254,8,7,3,12964
1.254,8,4,3,21022
1.255,6,5,3,12964
1.255,6,3,3,1925
1.255,8,7,3,12964
1.255,8,4,3,21022
1.256,6,5,3,16819
1.256,6,3,3,1925
1.256,8,7,3,12964
1.256,8,4,3,21022
1.257,8,7,3,12964
1.257,8,4,3,21022
1.258,6,5,3,10511
1.258,6,3,3,1925
1.259,6,5,3,21022
1.259,6,3,3,1925
1.259,8,7,3,17285
1.259,8,4,3,7038
1.26,8,7,3,25929
1.261,8,7,3,25929
1.262,6,5,3,10511
1.262,6,3,3,1925
1.262,8,7,3,25929
1.263,6,5,3,21022
1.263,6,3,3,1925
1.263,8,7,3,25929
1.265,6,5,3,12964
1.265,6,3,3,1925
1.265,8,7,3,25929
1.266,6,5,3,16819
1.266,6,3,3,1925
1.266,8,7,3,25929
1.269,6,5,3,10511
1.269,6,3,3,1401
1.269,8,7,3,21022
1.272,6,5,3,6068
1.272,6,3,3,1867
1.272,8,7,3,21022
1.273,6,3,3,2802
1.273,8,7,3,25929
1.274,6,3,3,3851
1.274,8,7,3,21022
1.275,6,3,3,2802
1.275,8,7,3,21022
1.276,6,3,3,2567
1.276,8,7,3,25929
1.277,6,3,3,2802
1.277,8,7,3,25929
1.278,6,3,3,2802
1.279,8,7,3,21022
1.28,6,3,3,2802
1.28,8,7,3,19269
1.281,6,3,3,3851
1.281,8,7,3,21022
1.282,6,3,3,3851
1.283,6,3,3,3851
1.283,8,7,3,21022
1.284,6,3,3,3851
1.284,8,7,3,25929
1.285,6,3,3,3851
1.285,8,7,3,25929
1.286,6,3,3,3851
1.286,8,7,3,25929
1.287,6,3,3,3851
1.287,8,7,3,25929
1.288,6,3,3,3851
1.288,8,7,3,23766
1.289,6,3,3,3851
1.289,8,7,3,25929
1.29,6,3,3,3851
1.29,8,7,3,25929
1.291,6,3,3,3851
1.291,8,7,3,25929
1.292,6,3,3,3851
1.292,8,7,3,25929
1.293,6,3,3,3851
1.294,6,3,3,3851
1.295,6,3,3,3851
1.296,6,3,3,3851
1.297,6,3,3,3851
1.298,6,3,3,3851
1.298,8,7,3,19269
1.299,6,3,3,3532
1.299,8,7,3,25929
1.3,6,3,3,3851
1.3,8,7,3,21022
1.301,6,3,3,3851
1.301,8,7,3,21022
1.302,6,3,3,3851
1.302,8,7,3,21022
1.303,6,3,3,3532
1.303,8,7,3,21022
1.304,6,3,3,3851
1.304,8,7,3,13705
1.305,6,3,3,3851
1.306,6,3,3,3851
1.307,6,3,3,3851
1.308,6,3,3,3851
1.309,6,3,3,3851
1.31,6,3,3,3851
1.311,6,3,3,6656
1.312,6,3,3,6656
1.313,6,3,3,6656
1.314,6,3,3,6102
1.315,6,3,3,3851
1.316,6,3,3,6656
1.317,6,3,3,6655
1.318,6,3,3,6656
1.319,6,3,3,6656
1.32,6,3,3,6656
1.321,6,3,3,6656
1.323,6,3,3,6656
1.324,6,3,3,6656
1.325,6,3,3,6656
1.326,6,3,3,6656
1.327,6,3,3,6656
1.328,6,3,3,6656
1.333,6,3,3,6656
1.334,6,3,3,6656
1.335,6,3,3,6656
1.336,6,3,3,6656
1.337,6,3,3,6656
1.338,6,3,3,6656
1.339,6,3,3,6656
1.34,6,3,3,6656
1.341,6,3,3,6102
1.342,6,3,3,6656
1.343,6,3,3,6656
1.344,6,3,3,6656
1.345,6,3,3,6656
1.346,6,3,3,6656
1.347,6,3,3,6656
1.348,6,3,3,6656
1.349,6,3,3,6656
1.35,6,3,3,6656
1.351,6,3,3,6656
1.352,6,3,3,6656
1.353,6,3,3,6656
1.354,6,3,3,6656
1.355,6,3,3,6656
1.356,6,3,3,6102
1.357,6,3,3,6656
1.358,6,3,3,6656
1.359,6,3,3,6656
1.36,6,3,3,6656
1.361,6,3,3,6656
1.362,6,3,3,6656
1.363,6,3,3,6656
1.364,6,3,3,6656
1.365,6,3,3,6656
1.366,6,3,3,6656
1.367,6,3,3,6656
1.368,6,3,3,6656
1.369,6,3,3,6656
1.37,6,3,3,6656
1.371,6,3,3,6656
1.372,6,3,3,6656
1.373,6,3,3,6656
1.374,6,3,3,6656
1.375,6,3,3,6656
1.376,6,3,3,6656
1.377,6,3,3,6656
1.378,6,3,3,6656
1.379,6,3,3,6102
1.38,6,3,3,6656
1.381,6,3,3,6656
1.382,6,3,3,6656
1.383,6,3,3,6102
1.384,6,3,3,6656
1.385,6,3,3,6656
1.386,6,3,3,6656
1.387,6,3,3,6656
1.388,6,3,3,6656
1.389,6,3,3,6656
1.39,6,3,3,6656
1.391,6,3,3,6656
1.392,6,3,3,6656
1.393,6,3,3,6656
1.394,6,3,3,6102
1.395,6,3,3,6656
1.396,6,3,3,6656
1.397,6,3,3,6656
1.398,6,3,3,6656
1.399,6,3,3,6656
1.4,6,3,3,6656
1.401,6,3,3,6656
1.402,6,3,3,6656
1.403,6,3,3,6656
1.404,6,3,3,6656
1.405,6,3,3,6656
1.406,6,3,3,6656
1.407,6,3,3,6656
1.408,6,3,3,6656
1.409,6,3,3,6656
1.41,6,3,3,6656
1.411,6,3,3,6656
1.412,6,3,3,6656
1.413,6,3,3,6656
1.414,6,3,3,6656
1.415,6,3,3,6656
1.416,6,3,3,6656
1.417,6,3,3,6656
1.418,6,3,3,6656
1.419,6,3,3,6656
1.42,6,3,3,6656
1.421,6,3,3,6102
1.422,6,3,3,6656
1.423,6,3,3,6656
1.424,6,3,3,6656
1.425,6,3,3,6656
1.426,6,3,3,6656
1.427,6,3,3,6656
1.428,6,3,3,6656
1.429,6,3,3,6656
1.43,6,3,3,6656
1.431,6,3,3,6656
1.432,6,3,3,6656
1.433,6,3,3,6656
1.434,6,3,3,6656
1.435,6,3,3,6656
1.436,6,3,3,6102
1.437,6,3,3,6656
1.438,6,3,3,6656
1.439,6,3,3,6656
1.44,6,3,3,6656
1.441,6,3,3,6656
1.442,6,3,3,6656
1.443,6,3,3,6656
1.444,6,3,3,6656
1.445,6,3,3,6656
1.446,6,3,3,6656
1.447,6,3,3,6656
1.448,6,3,3,6656
1.449,6,3,3,6656
1.45,6,3,3,6656
1.451,6,3,3,6656
1.452,6,3,3,6656
1.453,6,3,3,6656
1.454,6,3,3,6656
1.455,6,3,3,6656
1.456,6,3,3,6656
1.457,6,3,3,6656
1.458,6,3,3,6656
1.459,6,3,3,6102
1.46,6,3,3,6656
1.461,6,3,3,6656
1.462,6,3,3,6656
1.463,6,3,3,6102
1.464,6,3,3,6656
1.465,6,3,3,6656
1.466,6,3,3,6656
1.467,6,3,3,6656
1.468,6,3,3,6656
1.469,6,3,3,6656
1.47,6,3,3,6656
1.471,6,3,3,6656
1.472,6,3,3,4446
