Time,CellId,RNTI,BWPId,SINR(dB)
1.04529,2,5,0,34.2603
1.04536,4,3,0,51.2538
1.04536,8,5,0,21.6982
1.0455,2,4,0,31.5218
1.0455,8,4,0,22.9668
1.04564,4,2,0,26.2639
1.04564,2,3,0,35.4287
1.04564,8,3,0,60.1998
1.04579,2,2,0,44.7075
1.04579,8,2,0,67.4284
1.04593,6,5,0,20.5684
1.04593,4,1,0,33.9967
1.04593,2,1,0,37.1943
1.04593,8,1,0,61.3143
1.04614,8,7,0,15.6016
1.04621,8,6,0,69.905
1.04629,2,5,0,36.0498
1.04636,8,5,0,21.414
1.0465,2,4,0,32.2033
1.0465,8,4,0,23.1116
1.04664,2,3,0,35.5397
1.04664,8,3,0,61.3726
1.04679,2,2,0,44.7478
1.04679,8,2,0,67.1726
1.04693,4,1,0,16.2246
1.04693,6,5,0,20.18
1.04693,6,2,0,24.9581
1.04693,2,1,0,37.52
1.04693,8,1,0,62.7722
1.04729,2,5,0,34.4624
1.04729,6,5,0,19.2304
1.04736,4,3,0,52.7092
1.0475,2,4,0,31.9063
1.0475,6,4,0,71.545
1.04764,4,2,0,26.0998
1.04764,2,3,0,35.1403
1.04764,6,3,0,8.13913
1.04779,2,2,0,44.633
1.04779,6,2,0,25.4183
1.04793,8,5,0,24.3839
1.04793,4,1,0,23.3744
1.04793,2,1,0,37.5944
1.04793,6,1,0,31.0113
1.04814,8,7,0,17.4312
1.04821,8,6,0,70.114
1.04829,2,5,0,34.5439
1.04829,6,5,0,18.8061
1.04836,4,3,0,51.2767
1.04836,8,5,0,21.8186
1.0485,2,4,0,31.5742
1.0485,6,4,0,71.6702
1.0485,8,4,0,23.4009
1.04864,4,2,0,26.0492
1.04864,2,3,0,35.4457
1.04864,6,3,0,7.88322
1.04864,8,3,0,60.1807
1.04879,2,2,0,44.9177
1.04879,6,2,0,25.8145
1.04879,8,2,0,66.8749
1.04893,4,1,0,23.0305
1.04893,2,1,0,37.5847
1.04893,6,1,0,29.831
1.04893,8,1,0,60.9684
1.04914,8,7,0,17.0837
1.04921,8,6,0,70.0341
1.04929,2,5,0,36.2373
1.04929,6,5,0,18.7011
1.04936,8,5,0,22.1202
1.0495,2,4,0,32.4775
1.0495,6,4,0,71.676
1.0495,8,4,0,23.6791
1.04964,2,3,0,35.4118
1.04964,6,3,0,8.33559
1.04964,8,3,0,61.3717
1.04979,2,2,0,44.7812
1.04979,6,2,0,30.151
1.04979,8,2,0,66.9164
1.04993,4,1,0,24.1571
1.04993,2,1,0,37.5463
1.04993,6,1,0,29.7018
1.04993,8,1,0,62.3482
1.05029,2,5,0,36.33
1.05029,6,5,0,19.1925
1.0505,2,4,0,32.7251
1.0505,6,4,0,71.7695
1.05064,2,3,0,35.2656
1.05064,6,3,0,8.63927
1.05079,2,2,0,44.4798
1.05079,6,2,0,30.1669
1.05086,8,4,0,20.394
1.05093,4,1,0,24.2512
1.05093,2,1,0,37.5739
1.05093,6,1,0,31.068
1.05129,6,5,0,18.9975
1.05136,4,3,0,64.3637
1.0515,6,4,0,71.1329
1.05164,4,2,0,29.9944
1.05164,6,3,0,8.95033
1.05179,6,2,0,25.2421
1.05193,2,3,0,33.3163
1.05193,8,7,0,20.0963
1.05193,8,4,0,15.1855
1.05193,4,1,0,22.9361
1.05193,6,1,0,29.8462
1.05214,8,7,0,17.6922
1.05221,8,6,0,70.0428
1.05229,2,5,0,34.6351
1.05229,6,5,0,18.6466
1.05236,4,3,0,50.8213
1.05236,8,5,0,21.9805
1.0525,2,4,0,31.4131
1.0525,6,4,0,71.8146
1.0525,8,4,0,23.2867
1.05264,4,2,0,26.1479
1.05264,2,3,0,35.5996
1.05264,6,3,0,7.66827
1.05264,8,3,0,60.1001
1.05279,2,2,0,44.8142
1.05279,6,2,0,25.6167
1.05279,8,2,0,66.8348
1.05293,4,1,0,22.6499
1.05293,2,1,0,37.5261
1.05293,6,1,0,29.7997
1.05293,8,1,0,61.0256
1.05314,8,7,0,18.4741
1.05321,8,6,0,69.9517
1.05329,2,5,0,34.5336
1.05336,4,3,0,50.7579
1.05336,8,5,0,21.6036
1.0535,2,4,0,31.0398
1.0535,8,4,0,22.9874
1.05364,4,2,0,26.2736
1.05364,2,3,0,35.7136
1.05364,8,3,0,60.1699
1.05379,2,2,0,44.858
1.05379,8,2,0,67.2322
1.05393,6,1,0,32.5239
1.05393,4,1,0,34.308
1.05393,2,1,0,37.4779
1.05393,8,1,0,61.4622
1.05414,8,7,0,20.5344
1.05421,8,6,0,69.9432
1.05436,4,3,0,63.4127
1.05436,8,5,0,25.0954
1.0545,8,4,0,23.8864
1.05464,4,2,0,30.013
1.05464,8,3,0,60.1736
1.05479,8,2,0,67.2435
1.05493,2,5,0,35.2402
1.05493,6,1,0,30.1743
1.05493,4,1,0,34.534
1.05493,8,1,0,62.0551
1.05514,8,7,0,17.6228
1.05521,8,6,0,69.9622
1.05529,2,5,0,34.5371
1.05529,6,5,0,18.4075
1.05536,4,3,0,50.93
1.05536,8,5,0,21.9289
1.0555,2,4,0,31.4841
1.0555,6,4,0,71.8607
1.0555,8,4,0,23.2744
1.05564,4,2,0,26.2006
1.05564,2,3,0,35.6072
1.05564,6,3,0,7.77067
1.05564,8,3,0,60.2092
1.05579,2,2,0,44.8073
1.05579,6,2,0,25.4695
1.05579,8,2,0,66.8241
1.05593,4,1,0,22.6112
1.05593,2,1,0,37.4539
1.05593,6,1,0,29.7938
1.05593,8,1,0,60.9455
1.05614,8,7,0,17.8509
1.05621,8,6,0,69.8985
1.05629,2,5,0,36.2475
1.05636,8,5,0,21.9999
1.0565,2,4,0,32.4454
1.0565,8,4,0,23.1271
1.05664,2,3,0,35.6714
1.05664,8,3,0,61.4422
1.05679,2,2,0,44.7716
1.05679,8,2,0,67.4302
1.05693,4,1,0,20.8353
1.05693,6,5,0,18.7393
1.05693,2,1,0,37.2484
1.05693,8,1,0,63.1387
1.05714,8,7,0,15.9382
1.05721,8,6,0,69.8284
1.05729,2,5,0,34.5251
1.05736,4,3,0,51.8137
1.05736,8,5,0,21.1623
1.05743,2,4,0,30.6087
1.0575,8,4,0,21.9436
1.05757,2,3,0,35.5919
1.05764,4,2,0,26.8181
1.05764,8,3,0,59.978
1.05771,2,2,0,44.5899
1.05779,8,2,0,67.2016
1.05786,2,1,0,37.5518
1.05793,6,5,0,20.2493
1.05793,6,2,0,27.8866
1.05793,4,1,0,34.0341
1.05793,8,1,0,61.453
1.05829,2,5,0,34.722
1.05829,6,5,0,19.0204
1.05836,4,3,0,51.859
1.0585,2,4,0,31.6094
1.0585,6,4,0,71.7028
1.05864,4,2,0,25.9616
1.05864,2,3,0,35.2463
1.05864,6,3,0,8.22231
1.05879,2,2,0,44.492
1.05879,6,2,0,24.7122
1.05893,8,5,0,24.3117
1.05893,4,1,0,22.8109
1.05893,2,1,0,37.6434
1.05893,6,1,0,30.6392
1.05929,2,5,0,34.5946
1.05929,6,5,0,19.4267
1.05936,4,3,0,52.0486
1.05943,2,4,0,31.0826
1.0595,6,4,0,71.747
1.05957,2,3,0,35.4181
1.05964,4,2,0,26.6634
1.05964,6,3,0,8.59422
1.05971,2,2,0,44.522
1.05979,6,2,0,24.7893
1.05986,2,1,0,37.6083
1.05993,8,4,0,20.3048
1.05993,4,1,0,22.5788
1.05993,6,1,0,31.1245
1.06014,8,7,0,17.57
1.06021,8,6,0,69.7297
1.06029,2,5,0,36.2446
1.06029,8,5,0,20.4919
1.06043,8,4,0,23.2742
1.0605,2,4,0,32.0078
1.06057,8,3,0,61.4576
1.06064,2,3,0,35.7261
1.06071,8,2,0,67.5124
1.06079,2,2,0,44.8174
1.06086,8,1,0,62.8831
1.06093,4,1,0,27.894
1.06093,6,2,0,23.827
1.06093,2,1,0,37.534
1.06129,6,5,0,19.4559
1.06136,4,3,0,64.3601
1.06143,6,4,0,71.7414
1.06157,6,3,0,9.25803
1.06164,4,2,0,29.9298
1.06171,6,2,0,23.6296
1.06186,6,1,0,31.1059
1.06193,2,1,0,37.1246
1.06193,8,4,0,13.0403
1.06193,4,1,0,29.7842
1.06229,6,5,0,18.9004
1.0625,6,4,0,71.3436
1.06264,6,3,0,9.89136
1.06279,6,2,0,29.7687
1.06293,2,3,0,33.7689
1.06293,4,2,0,25.7753
1.06293,8,7,0,18.3116
1.06293,8,5,0,26.14
