Time,CellId,RNTI,BWPId,SINR(dB)
1.05214,8,7,0,31.8012
1.05221,8,6,0,78.6804
1.05236,8,5,0,33.8021
1.0525,8,4,0,31.7171
1.05264,8,3,0,70.4231
1.05279,8,2,0,76.0546
1.05293,2,4,0,34.4588
1.05293,4,1,0,28.542
1.05293,6,1,0,23.1777
1.05293,8,1,0,74.2746
1.05314,8,7,0,23.8507
1.05321,8,6,0,78.3644
1.05329,2,5,0,42.532
1.05336,8,5,0,23.7287
1.0535,2,4,0,36.5356
1.0535,8,4,0,28.0144
1.05364,2,3,0,46.0886
1.05364,8,3,0,69.8918
1.05379,2,2,0,52.9808
1.05379,8,2,0,75.7903
1.05393,4,1,0,28.4514
1.05393,6,2,0,26.5572
1.05393,2,1,0,43.0139
1.05393,8,1,0,69.4889
1.05414,8,7,0,19.9292
1.05421,8,6,0,78.7336
1.05429,2,5,0,39.1856
1.05429,6,5,0,26.7352
1.05436,4,3,0,55.3831
1.05436,8,5,0,25.2648
1.0545,2,4,0,34.4077
1.0545,6,4,0,82.1816
1.0545,8,4,0,26.4051
1.05464,4,2,0,29.2673
1.05464,2,3,0,45.7509
1.05464,6,3,0,11.0893
1.05464,8,3,0,67.1344
1.05479,2,2,0,52.8623
1.05479,6,2,0,28.6553
1.05479,8,2,0,74.4458
1.05493,4,1,0,24.9041
1.05493,2,1,0,42.3227
1.05493,6,1,0,32.0819
1.05493,8,1,0,66.4615
1.05529,6,5,0,27.9278
1.05536,4,3,0,73.2224
1.0555,6,4,0,82.2298
1.05564,4,2,0,35.8845
1.05564,6,3,0,14.0066
1.05579,6,2,0,28.1231
1.05593,2,5,0,40.6217
1.05593,8,5,0,20.0316
1.05593,4,1,0,25.1759
1.05593,6,1,0,37.6265
1.05614,8,7,0,22.0216
1.05621,8,6,0,78.4492
1.05629,6,5,0,25.7846
1.05636,8,5,0,30.9604
1.0565,6,4,0,82.2425
1.0565,8,4,0,30.7215
1.05664,6,3,0,17.7496
1.05664,8,3,0,70.2793
1.05679,6,2,0,40.3192
1.05679,8,2,0,74.7682
1.05693,2,4,0,35.3802
1.05693,2,5,0,41.8402
1.05693,4,2,0,22.9457
1.05693,6,1,0,31.081
1.05693,8,1,0,70.9092
1.05714,8,7,0,19.7284
1.05721,8,6,0,78.8246
1.05729,2,5,0,39.2763
1.05729,6,5,0,26.8488
1.05736,4,3,0,54.496
1.05736,8,5,0,25.1566
1.05743,2,4,0,34.0304
1.0575,6,4,0,82.0954
1.0575,8,4,0,25.9243
1.05757,2,3,0,45.5292
1.05764,4,2,0,30.0732
1.05764,6,3,0,12.2355
1.05764,8,3,0,66.5253
1.05771,2,2,0,52.5326
1.05779,6,2,0,28.7582
1.05779,8,2,0,74.4976
1.05786,2,1,0,42.1621
1.05793,4,1,0,24.6708
1.05793,6,1,0,32.3162
1.05793,8,1,0,67.5982
1.05814,8,7,0,19.6971
1.05821,8,6,0,78.8324
1.05829,2,5,0,39.3105
1.05829,6,5,0,26.8183
1.05836,4,3,0,54.9433
1.05836,8,5,0,25.1514
1.0585,2,4,0,34.607
1.0585,6,4,0,82.0831
1.0585,8,4,0,26.6917
1.05864,4,2,0,29.1308
1.05864,2,3,0,45.6556
1.05864,6,3,0,11.3533
1.05864,8,3,0,67.1357
1.05879,2,2,0,52.8068
1.05879,6,2,0,28.839
1.05879,8,2,0,74.4828
1.05893,4,1,0,24.5312
1.05893,2,1,0,42.1956
1.05893,6,1,0,32.2547
1.05893,8,1,0,66.7042
1.05986,2,5,0,40.3026
1.05993,4,2,0,26.5045
1.05993,6,5,0,24.8843
1.05993,6,3,0,8.14113
1.05993,8,5,0,24.6039
1.06014,8,7,0,23.7292
1.06021,8,6,0,78.4623
1.06029,2,5,0,42.5587
1.06029,8,5,0,22.2768
1.06043,8,4,0,28.3633
1.0605,2,4,0,36.7123
1.06057,8,3,0,70.1888
1.06064,2,3,0,45.886
1.06071,8,2,0,76.0015
1.06079,2,2,0,52.5989
1.06086,8,1,0,69.0078
1.06093,4,1,0,28.4855
1.06093,6,2,0,26.6468
1.06093,2,1,0,42.8542
1.06114,8,7,0,22.3295
1.06121,8,6,0,78.5739
1.06129,2,5,0,37.45
1.06136,4,3,0,54.4953
1.06136,8,5,0,24.5441
1.0615,2,4,0,33.6712
1.0615,8,4,0,26.1989
1.06164,4,2,0,29.1328
1.06164,2,3,0,46.0977
1.06164,8,3,0,67.1641
1.06179,2,2,0,52.9137
1.06179,8,2,0,74.9854
1.06186,6,5,0,23.9813
1.06186,6,1,0,35.7955
1.06186,6,2,0,31.3063
1.06193,4,1,0,36.8563
1.06193,2,1,0,42.2731
1.06193,8,1,0,67.2049
1.06229,2,5,0,37.4434
1.06236,4,3,0,55.2663
1.0625,2,4,0,35.159
1.06264,4,2,0,29.4975
1.06264,2,3,0,44.711
1.06279,2,2,0,52.3428
1.06293,6,5,0,22.7592
1.06293,6,1,0,35.3754
1.06293,8,7,0,16.0176
1.06293,8,4,0,17.4469
1.06293,4,1,0,37.9573
1.06293,2,1,0,42.1505
1.06393,2,4,0,34.0918
1.06393,4,1,0,27.9475
1.06393,6,5,0,27.6241
1.06393,8,7,0,29.2743
1.06393,8,5,0,34.8339
1.06393,8,4,0,22.443
1.06414,8,7,0,19.5101
1.06421,8,6,0,78.7345
1.06429,2,5,0,39.4156
1.06429,6,5,0,26.9622
1.06436,4,3,0,53.7333
1.06436,8,5,0,25.1871
1.0645,2,4,0,34.5399
1.0645,6,4,0,82.1955
1.0645,8,4,0,26.8195
1.06464,4,2,0,28.9954
1.06464,2,3,0,45.5488
1.06464,6,3,0,11.2918
1.06464,8,3,0,67.0282
1.06479,2,2,0,52.9666
1.06479,6,2,0,28.4535
1.06479,8,2,0,74.6727
1.06493,4,1,0,24.661
1.06493,2,1,0,41.881
1.06493,6,1,0,32.3733
1.06493,8,1,0,66.6206
1.06529,2,5,0,39.0864
1.06529,6,5,0,27.8305
1.06536,4,3,0,53.286
1.06543,6,4,0,82.2197
1.0655,2,4,0,36.204
1.06557,6,3,0,12.4709
1.06564,4,2,0,29.1691
1.06564,2,3,0,45.3356
1.06571,6,2,0,26.5889
1.06579,2,2,0,52.6383
1.06586,6,1,0,37.5198
1.06593,8,5,0,28.9143
1.06593,4,1,0,32.353
1.06593,2,1,0,42.0351
1.06629,6,5,0,27.4466
1.0665,6,4,0,82.3365
1.06664,6,3,0,18.7451
1.06679,6,2,0,39.9989
1.06693,2,5,0,39.9092
1.06693,4,2,0,25.712
1.06693,8,5,0,31.1039
1.06693,8,4,0,20.6718
1.06693,6,1,0,38.2497
1.06714,8,7,0,22.1999
1.06721,8,6,0,78.5282
1.06729,6,5,0,28.6298
1.06736,4,3,0,69.8264
1.06736,8,5,0,30.5527
1.0675,6,4,0,82.0144
1.0675,8,4,0,28.3884
1.06764,4,2,0,34.0435
1.06764,6,3,0,13.8553
1.06764,8,3,0,67.0128
1.06779,6,2,0,28.2705
1.06779,8,2,0,74.5867
1.06793,2,4,0,34.3373
1.06793,2,5,0,41.1136
1.06793,4,1,0,24.4731
1.06793,6,1,0,31.0371
1.06793,8,1,0,67.8004
1.06814,8,7,0,19.5358
1.06821,8,6,0,78.7078
1.06829,2,5,0,39.238
1.06829,6,5,0,27.0511
1.06836,4,3,0,54.4133
1.06836,8,5,0,25.2316
1.0685,2,4,0,34.505
1.0685,6,4,0,81.9443
1.0685,8,4,0,26.9804
1.06864,4,2,0,28.637
1.06864,2,3,0,45.5822
1.06864,6,3,0,11.2407
1.06864,8,3,0,66.9865
1.06879,2,2,0,53.0148
1.06879,6,2,0,28.3093
1.06879,8,2,0,74.6893
1.06893,4,1,0,24.3611
1.06893,2,1,0,41.7298
1.06893,6,1,0,32.4754
1.06893,8,1,0,66.5647
1.06914,8,7,0,19.4988
1.06921,8,6,0,78.7051
1.06929,2,5,0,39.2906
1.06929,6,5,0,27.0617
1.06936,4,3,0,53.6333
1.06936,8,5,0,25.3098
