Time(sec),CellId,BwpId,IMSI,pathLoss(dB)
0.741857,5,0,12,-118.724
0.745857,5,0,15,-123.467
0.750857,7,0,4,-91.6236
0.754857,1,0,19,-110.152
0.756857,5,0,8,-135.377
0.759857,7,0,9,-127.366
0.772857,7,0,13,-98.6852
0.773857,3,0,5,-96.8202
0.773857,1,0,16,-118.596
0.781857,7,0,6,-122.387
0.781857,1,0,20,-118.092
0.783857,5,0,2,-86.8357
0.783857,3,0,11,-119.33
0.790857,3,0,7,-122.456
0.798857,5,0,1,-122.065
0.802857,7,0,14,-92.2067
0.810857,7,0,3,-128.861
0.817857,1,0,17,-120.049
0.819857,1,0,10,-122.02
0.820857,7,0,18,-94.315
0.821857,5,0,12,-117.978
0.825857,5,0,15,-122.679
0.830857,7,0,4,-91.5657
0.834857,1,0,19,-110.383
0.836857,5,0,8,-135.744
0.839857,7,0,9,-126.497
0.852857,7,0,13,-98.2661
0.853857,3,0,5,-96.3823
0.853857,1,0,16,-119.092
0.861857,7,0,6,-122.013
0.861857,1,0,20,-117.663
0.863857,5,0,2,-86.4784
0.863857,3,0,11,-119.482
0.870857,3,0,7,-122.545
0.878857,5,0,1,-122.068
0.882857,7,0,14,-92.4016
0.890857,7,0,3,-129.098
0.897857,1,0,17,-119.7
0.899857,1,0,10,-121.736
0.900857,7,0,18,-94.1545
0.901857,5,0,12,-118.915
0.905857,5,0,15,-122.992
0.910857,7,0,4,-91.2532
0.914857,1,0,19,-109.536
0.916857,5,0,8,-136.013
0.919857,7,0,9,-126.269
0.932857,7,0,13,-98.3112
0.933857,3,0,5,-96.5335
0.933857,1,0,16,-118.839
0.941857,7,0,6,-122.671
0.941857,1,0,20,-117.891
0.943857,5,0,2,-85.937
0.943857,3,0,11,-120.263
0.950857,3,0,7,-122.836
0.958857,5,0,1,-122.027
0.962857,7,0,14,-92.3712
0.970857,7,0,3,-129.341
0.977857,1,0,17,-119.281
0.979857,1,0,10,-121.428
0.980857,7,0,18,-94.0537
0.981857,5,0,12,-118.852
0.985857,5,0,15,-123.188
0.990857,7,0,4,-90.5094
0.994857,1,0,19,-109.607
0.996857,5,0,8,-136.153
0.999857,7,0,9,-126.004
1.01286,7,0,13,-98.247
1.01386,3,0,5,-96.182
1.01386,1,0,16,-119.77
1.01593,7,0,3,-129.264
1.01593,7,0,4,-90.7525
1.01593,5,0,1,-121.479
1.01593,1,0,10,-121.009
1.01593,3,0,5,-96.1713
1.01593,7,0,6,-122.577
1.01593,5,0,2,-86.1314
1.01593,1,0,16,-119.831
1.01593,7,0,9,-125.775
1.01593,3,0,7,-122.613
1.01593,1,0,17,-119.534
1.01593,5,0,8,-135.977
1.01593,7,0,13,-98.2822
1.01593,1,0,19,-109.8
1.01593,7,0,14,-93.2507
1.01593,5,0,12,-118.238
1.01593,3,0,11,-120.685
1.01593,1,0,20,-116.933
1.01593,7,0,18,-94.2358
1.01593,5,0,15,-122.825
1.01693,7,0,3,-129.268
1.01693,7,0,4,-90.6879
1.01693,5,0,1,-121.426
1.01693,1,0,10,-120.955
1.01693,3,0,5,-96.1577
1.01693,7,0,6,-122.6
1.01693,5,0,2,-86.103
1.01693,1,0,16,-119.908
1.01693,7,0,9,-125.805
1.01693,3,0,7,-122.612
1.01693,1,0,17,-119.491
1.01693,5,0,8,-136.024
1.01693,7,0,13,-98.2821
1.01693,1,0,19,-109.849
1.01693,7,0,14,-93.2434
1.01693,5,0,12,-118.309
1.01693,3,0,11,-120.738
1.01693,1,0,20,-116.927
1.01693,7,0,18,-94.2344
1.01693,5,0,15,-122.82
1.01793,7,0,3,-129.333
1.01793,7,0,4,-90.7097
1.01793,5,0,1,-121.456
1.01793,1,0,10,-120.926
1.01793,3,0,5,-96.1628
1.01793,7,0,6,-122.655
1.01793,5,0,2,-86.0799
1.01793,1,0,16,-119.942
1.01793,7,0,9,-125.796
1.01793,3,0,7,-122.582
1.01793,1,0,17,-119.503
1.01793,5,0,8,-136.061
1.01793,7,0,13,-98.3418
1.01793,1,0,19,-109.949
1.01793,7,0,14,-93.2731
1.01793,5,0,12,-118.474
1.01793,3,0,11,-120.682
1.01793,1,0,20,-116.991
1.01793,7,0,18,-94.3292
1.01793,5,0,15,-122.727
1.01893,7,0,3,-129.28
1.01893,7,0,4,-90.7288
1.01893,5,0,1,-121.471
1.01893,1,0,10,-120.923
1.01893,3,0,5,-96.1629
1.01893,7,0,6,-122.735
1.01893,5,0,2,-86.1401
1.01893,1,0,16,-119.961
1.01893,7,0,9,-125.786
1.01893,3,0,7,-122.664
1.01893,1,0,17,-119.557
1.01893,5,0,8,-136
1.01893,7,0,13,-98.3369
1.01893,1,0,19,-109.953
1.01893,7,0,14,-93.2809
1.01893,5,0,12,-118.409
1.01893,3,0,11,-120.621
1.01893,1,0,20,-116.968
1.01893,7,0,18,-94.287
1.01893,5,0,15,-122.641
1.01993,7,0,3,-129.319
1.01993,7,0,4,-90.754
1.01993,5,0,1,-121.428
1.01993,1,0,10,-120.873
1.01993,3,0,5,-96.1446
1.01993,7,0,6,-122.755
1.01993,5,0,2,-86.1106
1.01993,1,0,16,-120.08
1.01993,7,0,9,-125.84
1.01993,3,0,7,-122.688
1.01993,1,0,17,-119.511
1.01993,5,0,8,-136.011
1.01993,7,0,13,-98.2709
1.01993,1,0,19,-109.871
1.01993,7,0,14,-93.2475
1.01993,5,0,12,-118.372
1.01993,3,0,11,-120.557
1.01993,1,0,20,-116.988
1.01993,7,0,18,-94.2801
1.01993,5,0,15,-122.659
1.02093,7,0,3,-129.284
1.02093,7,0,4,-90.7552
1.02093,5,0,1,-121.387
1.02093,1,0,10,-120.835
1.02093,3,0,5,-96.0422
1.02093,7,0,6,-122.791
1.02093,5,0,2,-86.141
1.02093,1,0,16,-120.065
1.02093,7,0,9,-125.84
1.02093,3,0,7,-122.669
1.02093,1,0,17,-119.466
1.02093,5,0,8,-136.016
1.02093,7,0,13,-98.2893
1.02093,1,0,19,-109.884
1.02093,7,0,14,-93.2266
1.02093,5,0,12,-118.35
1.02093,3,0,11,-120.588
1.02093,1,0,20,-116.986
1.02093,7,0,18,-94.3631
1.02093,5,0,15,-122.606
1.02186,7,0,6,-122.747
1.02186,1,0,20,-117.003
1.02193,7,0,3,-129.366
1.02193,7,0,4,-90.726
1.02193,5,0,1,-121.358
1.02193,1,0,10,-120.785
1.02193,3,0,5,-96.0784
1.02193,1,0,16,-120.109
1.02193,7,0,9,-125.849
1.02193,5,0,2,-86.1838
1.02193,1,0,17,-119.48
1.02193,7,0,13,-98.303
1.02193,3,0,7,-122.675
1.02193,5,0,8,-135.981
1.02193,1,0,19,-109.779
1.02193,7,0,14,-93.2869
1.02193,5,0,12,-118.465
1.02193,7,0,18,-94.3236
1.02193,3,0,11,-120.505
1.02193,5,0,15,-122.63
1.02193,7,0,6,-122.779
1.02193,1,0,20,-117.021
1.02293,7,0,3,-129.353
1.02293,7,0,4,-90.7311
1.02293,5,0,1,-121.307
1.02293,1,0,10,-120.775
1.02293,3,0,5,-96.018
1.02293,7,0,6,-122.828
1.02293,1,0,16,-120.145
1.02293,5,0,2,-86.2165
1.02293,7,0,9,-125.954
1.02293,3,0,7,-122.706
1.02293,1,0,17,-119.449
1.02293,7,0,13,-98.3406
1.02293,5,0,8,-136.038
1.02293,1,0,19,-109.857
1.02293,7,0,14,-93.2736
1.02293,5,0,12,-118.47
1.02293,3,0,11,-120.592
1.02293,7,0,18,-94.3559
1.02293,5,0,15,-122.557
1.02293,1,0,20,-117.022
1.02386,5,0,2,-86.2715
1.02386,3,0,11,-120.592
1.02393,7,0,3,-129.384
1.02393,7,0,4,-90.7414
1.02393,5,0,1,-121.368
1.02393,1,0,10,-120.683
1.02393,3,0,5,-96.013
1.02393,7,0,6,-122.827
1.02393,1,0,16,-120.093
1.02393,7,0,9,-125.956
1.02393,3,0,7,-122.728
1.02393,5,0,8,-136.006
1.02393,1,0,17,-119.36
1.02393,7,0,13,-98.2833
1.02393,5,0,12,-118.411
1.02393,1,0,19,-109.766
1.02393,7,0,14,-93.3026
1.02393,5,0,15,-122.572
1.02393,7,0,18,-94.3029
1.02393,1,0,20,-117.061
1.02393,5,0,2,-86.2739
1.02393,3,0,11,-120.596
1.02493,1,0,10,-120.595
1.02493,1,0,17,-119.436
1.02493,1,0,19,-109.729
1.02493,1,0,20,-117.08
1.02493,7,0,3,-129.427
1.02493,7,0,4,-90.6984
1.02493,5,0,1,-121.341
1.02493,3,0,5,-95.9086
1.02493,7,0,6,-122.759
1.02493,5,0,2,-86.2322
1.02493,7,0,9,-125.931
1.02493,3,0,7,-122.787
1.02493,5,0,8,-136.033
1.02493,7,0,13,-98.2704
1.02493,5,0,12,-118.446
1.02493,7,0,14,-93.3477
1.02493,1,0,16,-120.097
1.02493,3,0,11,-120.562
1.02493,5,0,15,-122.53
1.02493,7,0,18,-94.2641
1.02593,7,0,3,-129.435
1.02593,7,0,4,-90.7134
1.02593,1,0,10,-120.593
1.02593,5,0,1,-121.51
1.02593,3,0,5,-95.8628
1.02593,7,0,6,-122.761
1.02593,5,0,2,-86.2951
1.02593,1,0,16,-120.036
1.02593,7,0,9,-126.004
1.02593,3,0,7,-122.705
1.02593,1,0,17,-119.427
1.02593,5,0,8,-136.004
1.02593,7,0,13,-98.3157
1.02593,1,0,19,-109.788
1.02593,5,0,12,-118.322
1.02593,7,0,14,-93.405
1.02593,3,0,11,-120.539
1.02593,1,0,20,-117.12
1.02593,5,0,15,-122.578
1.02593,7,0,18,-94.2033
1.02693,7,0,3,-129.485
1.02693,7,0,4,-90.6848
1.02693,5,0,1,-121.561
1.02693,5,0,2,-86.3601
1.02693,7,0,9,-126.01
1.02693,5,0,8,-136.004
1.02693,7,0,13,-98.2764
1.02693,7,0,14,-93.3135
1.02693,5,0,15,-122.506
1.02693,7,0,18,-94.1602
1.02693,1,0,10,-120.659
1.02693,3,0,5,-95.8963
1.02693,1,0,16,-120.091
1.02693,3,0,7,-122.601
1.02693,1,0,17,-119.354
1.02693,1,0,19,-109.899
1.02693,7,0,6,-122.825
1.02693,5,0,12,-118.258
1.02693,3,0,11,-120.651
1.02693,1,0,20,-117.069
1.02793,7,0,3,-129.429
1.02793,7,0,4,-90.7259
1.02793,5,0,1,-121.587
1.02793,1,0,10,-120.647
1.02793,3,0,5,-95.8605
1.02793,7,0,6,-122.783
1.02793,5,0,2,-86.3406
1.02793,1,0,16,-120.082
1.02793,7,0,9,-125.976
1.02793,3,0,7,-122.678
1.02793,5,0,8,-135.981
1.02793,7,0,13,-98.2231
1.02793,1,0,17,-119.364
1.02793,7,0,14,-93.2925
1.02793,1,0,19,-109.853
1.02793,5,0,12,-118.39
1.02793,3,0,11,-120.644
1.02793,5,0,15,-122.475
1.02793,7,0,18,-94.1522
1.02793,1,0,20,-117.124
1.02893,7,0,3,-129.424
1.02893,7,0,4,-90.7164
1.02893,7,0,6,-122.725
1.02893,7,0,13,-98.221
1.02893,7,0,14,-93.2478
1.02893,7,0,18,-94.1085
1.02893,5,0,1,-121.587
1.02893,1,0,10,-120.579
1.02893,3,0,5,-95.8945
1.02893,5,0,2,-86.3436
1.02893,1,0,16,-120.065
1.02893,3,0,7,-122.698
1.02893,5,0,8,-135.996
1.02893,1,0,17,-119.357
1.02893,1,0,19,-109.839
1.02893,5,0,12,-118.426
1.02893,7,0,9,-126.012
1.02893,3,0,11,-120.748
1.02893,5,0,15,-122.479
1.02893,1,0,20,-117.162
1.02993,7,0,3,-129.429
1.02993,7,0,4,-90.7699
1.02993,5,0,1,-121.548
1.02993,1,0,10,-120.637
1.02993,3,0,5,-95.9339
1.02993,7,0,6,-122.812
1.02993,5,0,2,-86.3222
1.02993,1,0,16,-120.011
1.02993,7,0,9,-126.091
1.02993,3,0,7,-122.809
1.02993,7,0,13,-98.1736
1.02993,5,0,8,-135.936
1.02993,1,0,17,-119.305
1.02993,7,0,14,-93.2255
1.02993,1,0,19,-109.843
1.02993,5,0,12,-118.371
1.02993,3,0,11,-120.703
1.02993,7,0,18,-94.108
1.02993,5,0,15,-122.427
1.02993,1,0,20,-117.214
1.03086,3,0,7,-122.862
1.03093,5,0,1,-121.52
1.03093,5,0,2,-86.3299
1.03093,5,0,12,-118.329
1.03093,5,0,15,-122.311
1.03093,7,0,3,-129.43
1.03093,7,0,4,-90.7772
1.03093,1,0,10,-120.767
1.03093,3,0,5,-95.9466
1.03093,7,0,6,-122.843
1.03093,1,0,16,-120.003
1.03093,7,0,9,-126.116
1.03093,7,0,13,-98.2058
1.03093,1,0,17,-119.296
1.03093,7,0,14,-93.1733
1.03093,1,0,19,-109.858
1.03093,3,0,11,-120.782
1.03093,5,0,8,-136.049
1.03093,7,0,18,-94.1648
1.03093,1,0,20,-117.215
1.03093,3,0,7,-122.866
1.03193,1,0,16,-119.956
1.03193,1,0,17,-119.359
1.03193,1,0,19,-109.878
1.03193,1,0,20,-117.122
1.03193,7,0,3,-129.384
1.03193,7,0,4,-90.8381
1.03193,5,0,1,-121.493
1.03193,3,0,5,-95.8604
1.03193,7,0,6,-122.842
1.03193,5,0,2,-86.3734
1.03193,7,0,9,-126.114
1.03193,3,0,7,-122.807
1.03193,7,0,13,-98.1392
1.03193,5,0,8,-136.045
1.03193,5,0,12,-118.294
1.03193,7,0,14,-93.2291
1.03193,1,0,10,-120.712
1.03193,3,0,11,-120.78
1.03193,5,0,15,-122.258
1.03193,7,0,18,-94.1798
1.03293,5,0,1,-121.417
1.03293,3,0,5,-95.8556
1.03293,5,0,2,-86.339
1.03293,5,0,12,-118.148
1.03293,3,0,11,-120.817
1.03293,7,0,3,-129.418
1.03293,7,0,4,-90.8266
1.03293,1,0,10,-120.613
1.03293,7,0,6,-122.892
1.03293,1,0,16,-119.96
1.03293,7,0,9,-126.107
1.03293,1,0,17,-119.295
1.03293,7,0,13,-98.0846
1.03293,1,0,19,-109.801
1.03293,7,0,14,-93.202
1.03293,3,0,7,-122.883
1.03293,5,0,8,-136.083
1.03293,5,0,15,-122.16
1.03293,1,0,20,-117.096
1.03293,7,0,18,-94.1796
1.03393,5,0,1,-121.478
1.03393,5,0,2,-86.3947
1.03393,5,0,8,-135.955
1.03393,5,0,15,-122.203
1.03393,7,0,3,-129.314
1.03393,7,0,4,-90.8545
1.03393,1,0,10,-120.644
1.03393,3,0,5,-95.8925
1.03393,7,0,6,-122.859
1.03393,1,0,16,-119.931
1.03393,7,0,9,-126.172
1.03393,3,0,7,-122.881
1.03393,1,0,17,-119.265
1.03393,7,0,13,-98.1231
1.03393,1,0,19,-109.69
1.03393,7,0,14,-93.1558
1.03393,5,0,12,-118.123
1.03393,3,0,11,-120.899
1.03393,1,0,20,-117.107
1.03393,7,0,18,-94.2361
1.03493,5,0,1,-121.606
1.03493,5,0,2,-86.4093
1.03493,1,0,10,-120.694
1.03493,1,0,17,-119.33
1.03493,1,0,19,-109.818
1.03493,5,0,12,-118.066
1.03493,1,0,20,-117.043
1.03493,7,0,3,-129.359
1.03493,7,0,4,-90.8815
1.03493,3,0,5,-95.8634
1.03493,7,0,6,-122.922
1.03493,7,0,9,-126.207
1.03493,3,0,7,-122.896
1.03493,7,0,13,-98.177
1.03493,7,0,14,-93.1843
1.03493,5,0,8,-135.923
1.03493,5,0,15,-122.256
1.03493,1,0,16,-120.006
1.03493,3,0,11,-120.868
1.03493,7,0,18,-94.2936
1.03593,1,0,10,-120.644
1.03593,1,0,17,-119.377
1.03593,1,0,19,-109.807
1.03593,1,0,20,-117.118
1.03593,7,0,3,-129.34
1.03593,7,0,4,-90.9125
1.03593,3,0,5,-95.794
1.03593,7,0,13,-98.1913
1.03593,7,0,14,-93.2533
1.03593,3,0,11,-120.923
1.03593,7,0,18,-94.3375
1.03593,5,0,8,-135.964
1.03593,5,0,12,-117.999
1.03593,7,0,6,-122.927
1.03593,7,0,9,-126.24
1.03593,3,0,7,-122.954
1.03593,1,0,16,-119.907
1.03593,5,0,15,-122.214
1.03693,7,0,3,-129.347
1.03693,7,0,4,-90.9614
1.03693,1,0,10,-120.703
1.03693,3,0,5,-95.7802
1.03693,7,0,6,-122.967
1.03693,1,0,16,-119.906
1.03693,7,0,9,-126.29
1.03693,3,0,7,-122.901
1.03693,1,0,17,-119.386
1.03693,7,0,13,-98.2172
1.03693,5,0,8,-136.032
1.03693,1,0,19,-109.757
1.03693,7,0,14,-93.223
1.03693,5,0,12,-118.123
1.03693,3,0,11,-120.898
1.03693,1,0,20,-117.122
1.03693,7,0,18,-94.3557
1.03693,5,0,15,-122.15
1.03793,7,0,3,-129.285
1.03793,7,0,4,-90.9659
1.03793,7,0,9,-126.359
1.03793,7,0,13,-98.1931
1.03793,7,0,14,-93.2296
1.03793,7,0,18,-94.3568
1.03793,5,0,1,-121.735
1.03793,3,0,5,-95.6991
1.03793,5,0,2,-86.3578
1.03793,1,0,16,-119.999
1.03793,3,0,7,-122.883
1.03793,5,0,8,-135.964
1.03793,5,0,12,-118.106
1.03793,7,0,6,-123.003
1.03793,3,0,11,-121.017
1.03793,5,0,15,-122.087
1.03886,5,0,1,-121.706
1.03893,7,0,3,-129.323
1.03893,7,0,4,-90.9623
1.03893,7,0,13,-98.0871
1.03893,7,0,14,-93.1909
1.03893,7,0,18,-94.3731
1.03893,1,0,16,-119.995
1.03893,1,0,17,-119.194
1.03893,1,0,19,-109.762
1.03893,7,0,6,-123.016
1.03893,1,0,20,-117.069
1.03893,3,0,5,-95.7436
1.03893,5,0,2,-86.352
1.03893,5,0,8,-136.049
1.03893,3,0,7,-122.875
1.03893,5,0,12,-117.98
1.03893,5,0,15,-122.076
1.03893,7,0,9,-126.453
1.03893,1,0,10,-120.73
1.03893,3,0,11,-121.048
1.03893,5,0,1,-121.716
1.03993,7,0,3,-129.341
1.03993,7,0,4,-90.8599
1.03993,7,0,13,-98.0918
1.03993,7,0,14,-93.2463
1.03993,7,0,18,-94.361
1.03993,7,0,6,-123.021
1.03993,1,0,10,-120.763
1.03993,5,0,1,-121.739
1.03993,3,0,5,-95.7497
1.03993,1,0,16,-120.062
1.03993,5,0,2,-86.3439
1.03993,3,0,7,-122.889
1.03993,1,0,17,-119.131
1.03993,5,0,8,-136.092
1.03993,1,0,19,-109.818
1.03993,5,0,12,-117.96
1.03993,7,0,9,-126.493
1.03993,3,0,11,-120.972
1.03993,1,0,20,-117.155
1.03993,5,0,15,-122.09
1.04093,1,0,10,-120.821
1.04093,5,0,1,-121.743
1.04093,3,0,5,-95.6899
1.04093,7,0,6,-123.021
1.04093,1,0,16,-120.037
1.04093,5,0,2,-86.4517
1.04093,7,0,9,-126.441
1.04093,3,0,7,-122.905
1.04093,1,0,17,-119.132
1.04093,5,0,8,-135.984
1.04093,1,0,19,-109.739
1.04093,5,0,12,-117.956
1.04093,3,0,11,-120.927
1.04093,1,0,20,-117.169
1.04093,5,0,15,-122.07
1.04193,1,0,10,-120.708
1.04193,5,0,1,-121.761
1.04193,3,0,5,-95.7982
1.04193,5,0,2,-86.4754
1.04193,7,0,9,-126.503
1.04193,3,0,7,-122.977
1.04193,1,0,17,-119.133
1.04193,1,0,19,-109.785
1.04193,5,0,12,-118.041
1.04193,1,0,20,-117.231
1.04193,5,0,15,-122.077
1.04193,1,0,16,-119.993
1.04193,5,0,8,-135.982
1.04193,3,0,11,-120.867
1.04286,7,0,14,-93.1387
1.04293,5,0,1,-121.811
1.04293,3,0,5,-95.7915
1.04293,5,0,2,-86.4664
1.04293,1,0,17,-119.091
1.04293,1,0,19,-109.821
1.04293,1,0,20,-117.169
1.04293,5,0,15,-122.085
1.04293,3,0,11,-120.762
1.04293,7,0,3,-129.362
1.04293,7,0,4,-90.8209
1.04293,7,0,6,-122.914
1.04293,7,0,9,-126.539
1.04293,7,0,13,-98.1544
1.04293,7,0,18,-94.3504
1.04293,1,0,10,-120.711
1.04293,3,0,7,-122.932
1.04293,5,0,12,-117.994
1.04293,1,0,16,-119.86
1.04293,5,0,8,-136.031
1.04393,5,0,1,-121.694
1.04393,5,0,2,-86.4958
1.04393,5,0,15,-122.203
1.04393,5,0,8,-136.051
1.04393,7,0,3,-129.333
1.04393,7,0,4,-90.8244
1.04393,1,0,10,-120.701
1.04393,3,0,5,-95.817
1.04393,7,0,6,-122.929
1.04393,1,0,16,-119.897
1.04393,7,0,9,-126.485
1.04393,3,0,7,-122.946
1.04393,1,0,17,-118.996
1.04393,7,0,13,-98.1304
1.04393,1,0,19,-109.789
1.04393,7,0,14,-93.1629
1.04393,5,0,12,-117.959
1.04393,3,0,11,-120.757
1.04393,1,0,20,-117.199
1.04393,7,0,18,-94.3376
1.04493,3,0,7,-122.96
1.04493,7,0,3,-129.391
1.04493,7,0,4,-90.8315
1.04493,1,0,10,-120.754
1.04493,7,0,6,-122.808
1.04493,1,0,16,-119.878
1.04493,7,0,9,-126.512
1.04493,7,0,13,-98.1372
1.04493,7,0,14,-93.0953
1.04493,5,0,8,-135.995
1.04493,5,0,12,-118.005
1.04493,3,0,11,-120.698
1.04493,7,0,18,-94.3366
1.04593,3,0,5,-95.7783
1.04593,7,0,4,-90.8583
1.04593,1,0,10,-120.685
1.04593,7,0,9,-126.543
1.04593,1,0,17,-118.884
1.04593,7,0,13,-98.1538
