Time,Entity,Frame,SF,Slot,nodeId,RNTI,bwpId,MsgType
0,ENB,PHY,Txed,0,0,0,2,0
0,ENB,PHY,Txed,0,0,0,4,0
0,ENB,PHY,Txed,0,0,0,6,0
0,ENB,PHY,Txed,0,0,0,8,0
0.005,ENB,PHY,Txed,0,5,0,2,0
0.005,ENB,PHY,Txed,0,5,0,4,0
0.005,ENB,PHY,Txed,0,5,0,6,0
0.005,ENB,PHY,Txed,0,5,0,8,0
0.01,ENB,PHY,Txed,1,0,0,2,0
0.01,ENB,PHY,Txed,1,0,0,4,0
0.01,ENB,PHY,Txed,1,0,0,6,0
0.01,ENB,PHY,Txed,1,0,0,8,0
0.015,ENB,PHY,Txed,1,5,0,2,0
0.015,ENB,PHY,Txed,1,5,0,4,0
0.015,ENB,PHY,Txed,1,5,0,6,0
0.015,ENB,PHY,Txed,1,5,0,8,0
0.02,ENB,PHY,Txed,2,0,0,2,0
0.02,ENB,PHY,Txed,2,0,0,2,0
0.02,ENB,PHY,Txed,2,0,0,4,0
0.02,ENB,PHY,Txed,2,0,0,4,0
0.02,ENB,PHY,Txed,2,0,0,6,0
0.02,ENB,PHY,Txed,2,0,0,6,0
0.02,ENB,PHY,Txed,2,0,0,8,0
0.02,ENB,PHY,Txed,2,0,0,8,0
0.023,ENB,PHY,Txed,2,3,0,6,0
0.025,ENB,PHY,Txed,2,5,0,2,0
0.025,ENB,PHY,Txed,2,5,0,4,0
0.025,ENB,PHY,Txed,2,5,0,6,0
0.025,ENB,PHY,Txed,2,5,0,8,0
0.028,ENB,PHY,Txed,2,8,0,8,0
0.03,ENB,PHY,Txed,3,0,0,2,0
0.03,ENB,PHY,Txed,3,0,0,4,0
0.03,ENB,PHY,Txed,3,0,0,6,0
0.03,ENB,PHY,Txed,3,0,0,8,0
0.032,ENB,PHY,Txed,3,2,0,2,0
0.034,ENB,PHY,Txed,3,4,0,6,0
0.035,ENB,PHY,Txed,3,5,0,2,0
0.035,ENB,PHY,Txed,3,5,0,4,0
0.035,ENB,PHY,Txed,3,5,0,6,0
0.035,ENB,PHY,Txed,3,5,0,8,0
0.037,ENB,PHY,Txed,3,7,0,8,0
0.04,ENB,PHY,Txed,4,0,0,2,0
0.04,ENB,PHY,Txed,4,0,0,4,0
0.04,ENB,PHY,Txed,4,0,0,6,0
0.04,ENB,PHY,Txed,4,0,0,8,0
0.045,ENB,PHY,Txed,4,5,0,2,0
0.045,ENB,PHY,Txed,4,5,0,4,0
0.045,ENB,PHY,Txed,4,5,0,6,0
0.045,ENB,PHY,Txed,4,5,0,8,0
0.05,ENB,PHY,Txed,5,0,0,2,0
0.05,ENB,PHY,Txed,5,0,0,4,0
0.05,ENB,PHY,Txed,5,0,0,6,0
0.05,ENB,PHY,Txed,5,0,0,8,0
0.05,ENB,PHY,Txed,5,0,0,8,0
0.051,ENB,PHY,Txed,5,1,0,2,0
0.051,ENB,PHY,Txed,5,1,0,4,0
0.055,ENB,PHY,Txed,5,5,0,2,0
0.055,ENB,PHY,Txed,5,5,0,4,0
0.055,ENB,PHY,Txed,5,5,0,6,0
0.055,ENB,PHY,Txed,5,5,0,8,0
0.059,ENB,PHY,Txed,5,9,0,2,0
0.059,ENB,PHY,Txed,5,9,0,8,0
0.06,ENB,PHY,Txed,6,0,0,2,0
0.06,ENB,PHY,Txed,6,0,0,4,0
0.06,ENB,PHY,Txed,6,0,0,6,0
0.06,ENB,PHY,Txed,6,0,0,8,0
0.061,ENB,PHY,Txed,6,1,0,4,0
0.061,ENB,PHY,Txed,6,1,0,6,0
0.065,ENB,PHY,Txed,6,5,0,2,0
0.065,ENB,PHY,Txed,6,5,0,4,0
0.065,ENB,PHY,Txed,6,5,0,6,0
0.065,ENB,PHY,Txed,6,5,0,8,0
0.068,ENB,PHY,Txed,6,8,0,4,0
0.07,ENB,PHY,Txed,7,0,0,2,0
0.07,ENB,PHY,Txed,7,0,0,4,0
0.07,ENB,PHY,Txed,7,0,0,6,0
0.07,ENB,PHY,Txed,7,0,0,8,0
0.075,ENB,PHY,Txed,7,5,0,2,0
0.075,ENB,PHY,Txed,7,5,0,4,0
0.075,ENB,PHY,Txed,7,5,0,6,0
0.075,ENB,PHY,Txed,7,5,0,8,0
0.076,ENB,PHY,Txed,7,6,0,6,0
0.08,ENB,PHY,Txed,8,0,0,2,0
0.08,ENB,PHY,Txed,8,0,0,4,0
0.08,ENB,PHY,Txed,8,0,0,6,0
0.08,ENB,PHY,Txed,8,0,0,8,0
0.08,ENB,PHY,Txed,8,0,0,8,0
0.085,ENB,PHY,Txed,8,5,0,2,0
0.085,ENB,PHY,Txed,8,5,0,4,0
0.085,ENB,PHY,Txed,8,5,0,6,0
0.085,ENB,PHY,Txed,8,5,0,8,0
0.088,ENB,PHY,Txed,8,8,0,8,0
0.09,ENB,PHY,Txed,9,0,0,2,0
0.09,ENB,PHY,Txed,9,0,0,4,0
0.09,ENB,PHY,Txed,9,0,0,6,0
0.09,ENB,PHY,Txed,9,0,0,8,0
0.095,ENB,PHY,Txed,9,5,0,2,0
0.095,ENB,PHY,Txed,9,5,0,2,0
0.095,ENB,PHY,Txed,9,5,0,4,0
0.095,ENB,PHY,Txed,9,5,0,6,0
0.095,ENB,PHY,Txed,9,5,0,8,0
0.097,ENB,PHY,Txed,9,7,0,2,0
0.098,ENB,PHY,Txed,9,8,0,8,0
0.099,ENB,PHY,Txed,9,9,0,6,0
0.1,ENB,PHY,Txed,10,0,0,2,0
0.1,ENB,PHY,Txed,10,0,0,4,0
0.1,ENB,PHY,Txed,10,0,0,6,0
0.1,ENB,PHY,Txed,10,0,0,8,0
0.103,ENB,PHY,Txed,10,3,0,6,0
0.105,ENB,PHY,Txed,10,5,0,2,0
0.105,ENB,PHY,Txed,10,5,0,4,0
0.105,ENB,PHY,Txed,10,5,0,6,0
0.105,ENB,PHY,Txed,10,5,0,8,0
0.108,ENB,PHY,Txed,10,8,0,8,0
0.11,ENB,PHY,Txed,11,0,0,2,0
0.11,ENB,PHY,Txed,11,0,0,4,0
0.11,ENB,PHY,Txed,11,0,0,6,0
0.11,ENB,PHY,Txed,11,0,0,8,0
0.112,ENB,PHY,Txed,11,2,0,2,0
0.114,ENB,PHY,Txed,11,4,0,6,0
0.115,ENB,PHY,Txed,11,5,0,2,0
0.115,ENB,PHY,Txed,11,5,0,4,0
0.115,ENB,PHY,Txed,11,5,0,6,0
0.115,ENB,PHY,Txed,11,5,0,8,0
0.117,ENB,PHY,Txed,11,7,0,8,0
0.12,ENB,PHY,Txed,12,0,0,2,0
0.12,ENB,PHY,Txed,12,0,0,4,0
0.12,ENB,PHY,Txed,12,0,0,6,0
0.12,ENB,PHY,Txed,12,0,0,8,0
0.125,ENB,PHY,Txed,12,5,0,2,0
0.125,ENB,PHY,Txed,12,5,0,4,0
0.125,ENB,PHY,Txed,12,5,0,6,0
0.125,ENB,PHY,Txed,12,5,0,8,0
0.13,ENB,PHY,Txed,13,0,0,2,0
0.13,ENB,PHY,Txed,13,0,0,4,0
0.13,ENB,PHY,Txed,13,0,0,6,0
0.13,ENB,PHY,Txed,13,0,0,8,0
0.13,ENB,PHY,Txed,13,0,0,8,0
0.131,ENB,PHY,Txed,13,1,0,2,0
0.131,ENB,PHY,Txed,13,1,0,4,0
0.135,ENB,PHY,Txed,13,5,0,2,0
0.135,ENB,PHY,Txed,13,5,0,4,0
0.135,ENB,PHY,Txed,13,5,0,6,0
0.135,ENB,PHY,Txed,13,5,0,8,0
0.139,ENB,PHY,Txed,13,9,0,2,0
0.139,ENB,PHY,Txed,13,9,0,8,0
0.14,ENB,PHY,Txed,14,0,0,2,0
0.14,ENB,PHY,Txed,14,0,0,4,0
0.14,ENB,PHY,Txed,14,0,0,6,0
0.14,ENB,PHY,Txed,14,0,0,8,0
0.141,ENB,PHY,Txed,14,1,0,4,0
0.141,ENB,PHY,Txed,14,1,0,6,0
0.145,ENB,PHY,Txed,14,5,0,2,0
0.145,ENB,PHY,Txed,14,5,0,4,0
0.145,ENB,PHY,Txed,14,5,0,6,0
0.145,ENB,PHY,Txed,14,5,0,8,0
0.148,ENB,PHY,Txed,14,8,0,4,0
0.15,ENB,PHY,Txed,15,0,0,2,0
0.15,ENB,PHY,Txed,15,0,0,4,0
0.15,ENB,PHY,Txed,15,0,0,6,0
0.15,ENB,PHY,Txed,15,0,0,8,0
0.155,ENB,PHY,Txed,15,5,0,2,0
0.155,ENB,PHY,Txed,15,5,0,4,0
0.155,ENB,PHY,Txed,15,5,0,6,0
0.155,ENB,PHY,Txed,15,5,0,8,0
0.156,ENB,PHY,Txed,15,6,0,6,0
0.16,ENB,PHY,Txed,16,0,0,2,0
0.16,ENB,PHY,Txed,16,0,0,4,0
0.16,ENB,PHY,Txed,16,0,0,6,0
0.16,ENB,PHY,Txed,16,0,0,8,0
0.16,ENB,PHY,Txed,16,0,0,8,0
0.165,ENB,PHY,Txed,16,5,0,2,0
0.165,ENB,PHY,Txed,16,5,0,4,0
0.165,ENB,PHY,Txed,16,5,0,6,0
0.165,ENB,PHY,Txed,16,5,0,8,0
0.168,ENB,PHY,Txed,16,8,0,8,0
0.17,ENB,PHY,Txed,17,0,0,2,0
0.17,ENB,PHY,Txed,17,0,0,4,0
0.17,ENB,PHY,Txed,17,0,0,6,0
0.17,ENB,PHY,Txed,17,0,0,8,0
0.175,ENB,PHY,Txed,17,5,0,2,0
0.175,ENB,PHY,Txed,17,5,0,2,0
0.175,ENB,PHY,Txed,17,5,0,4,0
0.175,ENB,PHY,Txed,17,5,0,6,0
0.175,ENB,PHY,Txed,17,5,0,8,0
0.177,ENB,PHY,Txed,17,7,0,2,0
0.178,ENB,PHY,Txed,17,8,0,8,0
0.179,ENB,PHY,Txed,17,9,0,6,0
0.18,ENB,PHY,Txed,18,0,0,2,0
0.18,ENB,PHY,Txed,18,0,0,4,0
0.18,ENB,PHY,Txed,18,0,0,6,0
0.18,ENB,PHY,Txed,18,0,0,8,0
0.183,ENB,PHY,Txed,18,3,0,6,0
0.185,ENB,PHY,Txed,18,5,0,2,0
0.185,ENB,PHY,Txed,18,5,0,4,0
0.185,ENB,PHY,Txed,18,5,0,6,0
0.185,ENB,PHY,Txed,18,5,0,8,0
0.188,ENB,PHY,Txed,18,8,0,8,0
0.19,ENB,PHY,Txed,19,0,0,2,0
0.19,ENB,PHY,Txed,19,0,0,4,0
0.19,ENB,PHY,Txed,19,0,0,6,0
0.19,ENB,PHY,Txed,19,0,0,8,0
0.192,ENB,PHY,Txed,19,2,0,2,0
0.194,ENB,PHY,Txed,19,4,0,6,0
0.195,ENB,PHY,Txed,19,5,0,2,0
0.195,ENB,PHY,Txed,19,5,0,4,0
0.195,ENB,PHY,Txed,19,5,0,6,0
0.195,ENB,PHY,Txed,19,5,0,8,0
0.197,ENB,PHY,Txed,19,7,0,8,0
0.2,ENB,PHY,Txed,20,0,0,2,0
0.2,ENB,PHY,Txed,20,0,0,4,0
0.2,ENB,PHY,Txed,20,0,0,6,0
0.2,ENB,PHY,Txed,20,0,0,8,0
0.205,ENB,PHY,Txed,20,5,0,2,0
0.205,ENB,PHY,Txed,20,5,0,4,0
0.205,ENB,PHY,Txed,20,5,0,6,0
0.205,ENB,PHY,Txed,20,5,0,8,0
0.21,ENB,PHY,Txed,21,0,0,2,0
0.21,ENB,PHY,Txed,21,0,0,4,0
0.21,ENB,PHY,Txed,21,0,0,6,0
0.21,ENB,PHY,Txed,21,0,0,8,0
0.21,ENB,PHY,Txed,21,0,0,8,0
0.211,ENB,PHY,Txed,21,1,0,2,0
0.211,ENB,PHY,Txed,21,1,0,4,0
0.215,ENB,PHY,Txed,21,5,0,2,0
0.215,ENB,PHY,Txed,21,5,0,4,0
0.215,ENB,PHY,Txed,21,5,0,6,0
0.215,ENB,PHY,Txed,21,5,0,8,0
0.219,ENB,PHY,Txed,21,9,0,2,0
0.219,ENB,PHY,Txed,21,9,0,8,0
0.22,ENB,PHY,Txed,22,0,0,2,0
0.22,ENB,PHY,Txed,22,0,0,4,0
0.22,ENB,PHY,Txed,22,0,0,6,0
0.22,ENB,PHY,Txed,22,0,0,8,0
0.221,ENB,PHY,Txed,22,1,0,4,0
0.221,ENB,PHY,Txed,22,1,0,6,0
0.225,ENB,PHY,Txed,22,5,0,2,0
0.225,ENB,PHY,Txed,22,5,0,4,0
0.225,ENB,PHY,Txed,22,5,0,6,0
0.225,ENB,PHY,Txed,22,5,0,8,0
0.228,ENB,PHY,Txed,22,8,0,4,0
0.23,ENB,PHY,Txed,23,0,0,2,0
0.23,ENB,PHY,Txed,23,0,0,4,0
0.23,ENB,PHY,Txed,23,0,0,6,0
0.23,ENB,PHY,Txed,23,0,0,8,0
0.235,ENB,PHY,Txed,23,5,0,2,0
0.235,ENB,PHY,Txed,23,5,0,4,0
0.235,ENB,PHY,Txed,23,5,0,6,0
0.235,ENB,PHY,Txed,23,5,0,8,0
0.236,ENB,PHY,Txed,23,6,0,6,0
0.24,ENB,PHY,Txed,24,0,0,2,0
0.24,ENB,PHY,Txed,24,0,0,4,0
0.24,ENB,PHY,Txed,24,0,0,6,0
0.24,ENB,PHY,Txed,24,0,0,8,0
0.24,ENB,PHY,Txed,24,0,0,8,0
0.245,ENB,PHY,Txed,24,5,0,2,0
0.245,ENB,PHY,Txed,24,5,0,4,0
0.245,ENB,PHY,Txed,24,5,0,6,0
0.245,ENB,PHY,Txed,24,5,0,8,0
0.248,ENB,PHY,Txed,24,8,0,8,0
0.25,ENB,PHY,Txed,25,0,0,2,0
0.25,ENB,PHY,Txed,25,0,0,4,0
0.25,ENB,PHY,Txed,25,0,0,6,0
0.25,ENB,PHY,Txed,25,0,0,8,0
0.255,ENB,PHY,Txed,25,5,0,2,0
0.255,ENB,PHY,Txed,25,5,0,2,0
0.255,ENB,PHY,Txed,25,5,0,4,0
0.255,ENB,PHY,Txed,25,5,0,6,0
0.255,ENB,PHY,Txed,25,5,0,8,0
0.257,ENB,PHY,Txed,25,7,0,2,0
0.258,ENB,PHY,Txed,25,8,0,8,0
0.259,ENB,PHY,Txed,25,9,0,6,0
0.26,ENB,PHY,Txed,26,0,0,2,0
0.26,ENB,PHY,Txed,26,0,0,4,0
0.26,ENB,PHY,Txed,26,0,0,6,0
0.26,ENB,PHY,Txed,26,0,0,8,0
0.263,ENB,PHY,Txed,26,3,0,6,0
0.265,ENB,PHY,Txed,26,5,0,2,0
0.265,ENB,PHY,Txed,26,5,0,4,0
0.265,ENB,PHY,Txed,26,5,0,6,0
0.265,ENB,PHY,Txed,26,5,0,8,0
0.268,ENB,PHY,Txed,26,8,0,8,0
0.27,ENB,PHY,Txed,27,0,0,2,0
0.27,ENB,PHY,Txed,27,0,0,4,0
0.27,ENB,PHY,Txed,27,0,0,6,0
0.27,ENB,PHY,Txed,27,0,0,8,0
0.272,ENB,PHY,Txed,27,2,0,2,0
0.274,ENB,PHY,Txed,27,4,0,6,0
0.275,ENB,PHY,Txed,27,5,0,2,0
0.275,ENB,PHY,Txed,27,5,0,4,0
0.275,ENB,PHY,Txed,27,5,0,6,0
0.275,ENB,PHY,Txed,27,5,0,8,0
0.277,ENB,PHY,Txed,27,7,0,8,0
0.28,ENB,PHY,Txed,28,0,0,2,0
0.28,ENB,PHY,Txed,28,0,0,4,0
0.28,ENB,PHY,Txed,28,0,0,6,0
0.28,ENB,PHY,Txed,28,0,0,8,0
0.285,ENB,PHY,Txed,28,5,0,2,0
0.285,ENB,PHY,Txed,28,5,0,4,0
0.285,ENB,PHY,Txed,28,5,0,6,0
0.285,ENB,PHY,Txed,28,5,0,8,0
0.29,ENB,PHY,Txed,29,0,0,2,0
0.29,ENB,PHY,Txed,29,0,0,4,0
0.29,ENB,PHY,Txed,29,0,0,6,0
0.29,ENB,PHY,Txed,29,0,0,8,0
0.29,ENB,PHY,Txed,29,0,0,8,0
0.291,ENB,PHY,Txed,29,1,0,2,0
0.291,ENB,PHY,Txed,29,1,0,4,0
0.295,ENB,PHY,Txed,29,5,0,2,0
0.295,ENB,PHY,Txed,29,5,0,4,0
0.295,ENB,PHY,Txed,29,5,0,6,0
0.295,ENB,PHY,Txed,29,5,0,8,0
0.299,ENB,PHY,Txed,29,9,0,2,0
0.299,ENB,PHY,Txed,29,9,0,8,0
0.3,ENB,PHY,Txed,30,0,0,2,0
0.3,ENB,PHY,Txed,30,0,0,4,0
0.3,ENB,PHY,Txed,30,0,0,6,0
0.3,ENB,PHY,Txed,30,0,0,8,0
0.301,ENB,PHY,Txed,30,1,0,4,0
0.301,ENB,PHY,Txed,30,1,0,6,0
0.305,ENB,PHY,Txed,30,5,0,2,0
0.305,ENB,PHY,Txed,30,5,0,4,0
0.305,ENB,PHY,Txed,30,5,0,6,0
0.305,ENB,PHY,Txed,30,5,0,8,0
0.308,ENB,PHY,Txed,30,8,0,4,0
0.31,ENB,PHY,Txed,31,0,0,2,0
0.31,ENB,PHY,Txed,31,0,0,4,0
0.31,ENB,PHY,Txed,31,0,0,6,0
0.31,ENB,PHY,Txed,31,0,0,8,0
0.315,ENB,PHY,Txed,31,5,0,2,0
0.315,ENB,PHY,Txed,31,5,0,4,0
0.315,ENB,PHY,Txed,31,5,0,6,0
0.315,ENB,PHY,Txed,31,5,0,8,0
0.316,ENB,PHY,Txed,31,6,0,6,0
0.32,ENB,PHY,Txed,32,0,0,2,0
0.32,ENB,PHY,Txed,32,0,0,4,0
0.32,ENB,PHY,Txed,32,0,0,6,0
0.32,ENB,PHY,Txed,32,0,0,8,0
0.32,ENB,PHY,Txed,32,0,0,8,0
0.325,ENB,PHY,Txed,32,5,0,2,0
0.325,ENB,PHY,Txed,32,5,0,4,0
0.325,ENB,PHY,Txed,32,5,0,6,0
0.325,ENB,PHY,Txed,32,5,0,8,0
0.328,ENB,PHY,Txed,32,8,0,8,0
0.33,ENB,PHY,Txed,33,0,0,2,0
0.33,ENB,PHY,Txed,33,0,0,4,0
0.33,ENB,PHY,Txed,33,0,0,6,0
0.33,ENB,PHY,Txed,33,0,0,8,0
0.335,ENB,PHY,Txed,33,5,0,2,0
0.335,ENB,PHY,Txed,33,5,0,2,0
0.335,ENB,PHY,Txed,33,5,0,4,0
0.335,ENB,PHY,Txed,33,5,0,6,0
0.335,ENB,PHY,Txed,33,5,0,8,0
0.337,ENB,PHY,Txed,33,7,0,2,0
0.338,ENB,PHY,Txed,33,8,0,8,0
0.339,ENB,PHY,Txed,33,9,0,6,0
0.34,ENB,PHY,Txed,34,0,0,2,0
0.34,ENB,PHY,Txed,34,0,0,4,0
0.34,ENB,PHY,Txed,34,0,0,6,0
0.34,ENB,PHY,Txed,34,0,0,8,0
0.343,ENB,PHY,Txed,34,3,0,6,0
0.345,ENB,PHY,Txed,34,5,0,2,0
0.345,ENB,PHY,Txed,34,5,0,4,0
0.345,ENB,PHY,Txed,34,5,0,6,0
0.345,ENB,PHY,Txed,34,5,0,8,0
0.348,ENB,PHY,Txed,34,8,0,8,0
0.35,ENB,PHY,Txed,35,0,0,2,0
0.35,ENB,PHY,Txed,35,0,0,4,0
0.35,ENB,PHY,Txed,35,0,0,6,0
0.35,ENB,PHY,Txed,35,0,0,8,0
0.352,ENB,PHY,Txed,35,2,0,2,0
0.354,ENB,PHY,Txed,35,4,0,6,0
0.355,ENB,PHY,Txed,35,5,0,2,0
0.355,ENB,PHY,Txed,35,5,0,4,0
0.355,ENB,PHY,Txed,35,5,0,6,0
0.355,ENB,PHY,Txed,35,5,0,8,0
0.357,ENB,PHY,Txed,35,7,0,8,0
0.36,ENB,PHY,Txed,36,0,0,2,0
0.36,ENB,PHY,Txed,36,0,0,4,0
0.36,ENB,PHY,Txed,36,0,0,6,0
0.36,ENB,PHY,Txed,36,0,0,8,0
0.365,ENB,PHY,Txed,36,5,0,2,0
0.365,ENB,PHY,Txed,36,5,0,4,0
0.365,ENB,PHY,Txed,36,5,0,6,0
0.365,ENB,PHY,Txed,36,5,0,8,0
0.37,ENB,PHY,Txed,37,0,0,2,0
0.37,ENB,PHY,Txed,37,0,0,4,0
0.37,ENB,PHY,Txed,37,0,0,6,0
0.37,ENB,PHY,Txed,37,0,0,8,0
0.37,ENB,PHY,Txed,37,0,0,8,0
0.371,ENB,PHY,Txed,37,1,0,2,0
0.371,ENB,PHY,Txed,37,1,0,4,0
0.375,ENB,PHY,Txed,37,5,0,2,0
0.375,ENB,PHY,Txed,37,5,0,4,0
0.375,ENB,PHY,Txed,37,5,0,6,0
0.375,ENB,PHY,Txed,37,5,0,8,0
0.379,ENB,PHY,Txed,37,9,0,2,0
0.379,ENB,PHY,Txed,37,9,0,8,0
0.38,ENB,PHY,Txed,38,0,0,2,0
0.38,ENB,PHY,Txed,38,0,0,4,0
0.38,ENB,PHY,Txed,38,0,0,6,0
0.38,ENB,PHY,Txed,38,0,0,8,0
0.381,ENB,PHY,Txed,38,1,0,4,0
0.381,ENB,PHY,Txed,38,1,0,6,0
0.385,ENB,PHY,Txed,38,5,0,2,0
0.385,ENB,PHY,Txed,38,5,0,4,0
0.385,ENB,PHY,Txed,38,5,0,6,0
0.385,ENB,PHY,Txed,38,5,0,8,0
0.388,ENB,PHY,Txed,38,8,0,4,0
0.39,ENB,PHY,Txed,39,0,0,2,0
0.39,ENB,PHY,Txed,39,0,0,4,0
0.39,ENB,PHY,Txed,39,0,0,6,0
0.39,ENB,PHY,Txed,39,0,0,8,0
0.395,ENB,PHY,Txed,39,5,0,2,0
0.395,ENB,PHY,Txed,39,5,0,4,0
0.395,ENB,PHY,Txed,39,5,0,6,0
0.395,ENB,PHY,Txed,39,5,0,8,0
0.396,ENB,PHY,Txed,39,6,0,6,0
0.4,ENB,PHY,Txed,40,0,0,2,0
0.4,ENB,PHY,Txed,40,0,0,4,0
0.4,ENB,PHY,Txed,40,0,0,6,0
0.4,ENB,PHY,Txed,40,0,0,8,0
0.4,ENB,PHY,Txed,40,0,0,8,0
0.405,ENB,PHY,Txed,40,5,0,2,0
0.405,ENB,PHY,Txed,40,5,0,4,0
0.405,ENB,PHY,Txed,40,5,0,6,0
0.405,ENB,PHY,Txed,40,5,0,8,0
0.408,ENB,PHY,Txed,40,8,0,8,0
0.41,ENB,PHY,Txed,41,0,0,2,0
0.41,ENB,PHY,Txed,41,0,0,4,0
0.41,ENB,PHY,Txed,41,0,0,6,0
0.41,ENB,PHY,Txed,41,0,0,8,0
0.415,ENB,PHY,Txed,41,5,0,2,0
0.415,ENB,PHY,Txed,41,5,0,2,0
0.415,ENB,PHY,Txed,41,5,0,4,0
0.415,ENB,PHY,Txed,41,5,0,6,0
0.415,ENB,PHY,Txed,41,5,0,8,0
0.417,ENB,PHY,Txed,41,7,0,2,0
0.418,ENB,PHY,Txed,41,8,0,8,0
0.419,ENB,PHY,Txed,41,9,0,6,0
0.42,ENB,PHY,Txed,42,0,0,2,0
0.42,ENB,PHY,Txed,42,0,0,4,0
0.42,ENB,PHY,Txed,42,0,0,6,0
0.42,ENB,PHY,Txed,42,0,0,8,0
0.423,ENB,PHY,Txed,42,3,0,6,0
0.425,ENB,PHY,Txed,42,5,0,2,0
0.425,ENB,PHY,Txed,42,5,0,4,0
0.425,ENB,PHY,Txed,42,5,0,6,0
0.425,ENB,PHY,Txed,42,5,0,8,0
0.428,ENB,PHY,Txed,42,8,0,8,0
0.43,ENB,PHY,Txed,43,0,0,2,0
0.43,ENB,PHY,Txed,43,0,0,4,0
0.43,ENB,PHY,Txed,43,0,0,6,0
0.43,ENB,PHY,Txed,43,0,0,8,0
0.432,ENB,PHY,Txed,43,2,0,2,0
0.434,ENB,PHY,Txed,43,4,0,6,0
0.435,ENB,PHY,Txed,43,5,0,2,0
0.435,ENB,PHY,Txed,43,5,0,4,0
0.435,ENB,PHY,Txed,43,5,0,6,0
0.435,ENB,PHY,Txed,43,5,0,8,0
0.437,ENB,PHY,Txed,43,7,0,8,0
0.44,ENB,PHY,Txed,44,0,0,2,0
0.44,ENB,PHY,Txed,44,0,0,4,0
0.44,ENB,PHY,Txed,44,0,0,6,0
0.44,ENB,PHY,Txed,44,0,0,8,0
0.445,ENB,PHY,Txed,44,5,0,2,0
0.445,ENB,PHY,Txed,44,5,0,4,0
0.445,ENB,PHY,Txed,44,5,0,6,0
0.445,ENB,PHY,Txed,44,5,0,8,0
0.45,ENB,PHY,Txed,45,0,0,2,0
0.45,ENB,PHY,Txed,45,0,0,4,0
0.45,ENB,PHY,Txed,45,0,0,6,0
0.45,ENB,PHY,Txed,45,0,0,8,0
0.45,ENB,PHY,Txed,45,0,0,8,0
0.451,ENB,PHY,Txed,45,1,0,2,0
0.451,ENB,PHY,Txed,45,1,0,4,0
0.455,ENB,PHY,Txed,45,5,0,2,0
0.455,ENB,PHY,Txed,45,5,0,4,0
0.455,ENB,PHY,Txed,45,5,0,6,0
0.455,ENB,PHY,Txed,45,5,0,8,0
0.459,ENB,PHY,Txed,45,9,0,2,0
0.459,ENB,PHY,Txed,45,9,0,8,0
0.46,ENB,PHY,Txed,46,0,0,2,0
0.46,ENB,PHY,Txed,46,0,0,4,0
0.46,ENB,PHY,Txed,46,0,0,6,0
0.46,ENB,PHY,Txed,46,0,0,8,0
0.461,ENB,PHY,Txed,46,1,0,4,0
0.461,ENB,PHY,Txed,46,1,0,6,0
0.465,ENB,PHY,Txed,46,5,0,2,0
0.465,ENB,PHY,Txed,46,5,0,4,0
0.465,ENB,PHY,Txed,46,5,0,6,0
0.465,ENB,PHY,Txed,46,5,0,8,0
0.468,ENB,PHY,Txed,46,8,0,4,0
0.47,ENB,PHY,Txed,47,0,0,2,0
0.47,ENB,PHY,Txed,47,0,0,4,0
0.47,ENB,PHY,Txed,47,0,0,6,0
0.47,ENB,PHY,Txed,47,0,0,8,0
0.475,ENB,PHY,Txed,47,5,0,2,0
0.475,ENB,PHY,Txed,47,5,0,4,0
0.475,ENB,PHY,Txed,47,5,0,6,0
0.475,ENB,PHY,Txed,47,5,0,8,0
0.476,ENB,PHY,Txed,47,6,0,6,0
0.48,ENB,PHY,Txed,48,0,0,2,0
0.48,ENB,PHY,Txed,48,0,0,4,0
0.48,ENB,PHY,Txed,48,0,0,6,0
0.48,ENB,PHY,Txed,48,0,0,8,0
0.48,ENB,PHY,Txed,48,0,0,8,0
0.485,ENB,PHY,Txed,48,5,0,2,0
0.485,ENB,PHY,Txed,48,5,0,4,0
0.485,ENB,PHY,Txed,48,5,0,6,0
0.485,ENB,PHY,Txed,48,5,0,8,0
0.488,ENB,PHY,Txed,48,8,0,8,0
0.49,ENB,PHY,Txed,49,0,0,2,0
0.49,ENB,PHY,Txed,49,0,0,4,0
0.49,ENB,PHY,Txed,49,0,0,6,0
0.49,ENB,PHY,Txed,49,0,0,8,0
0.495,ENB,PHY,Txed,49,5,0,2,0
0.495,ENB,PHY,Txed,49,5,0,2,0
0.495,ENB,PHY,Txed,49,5,0,4,0
0.495,ENB,PHY,Txed,49,5,0,6,0
0.495,ENB,PHY,Txed,49,5,0,8,0
0.497,ENB,PHY,Txed,49,7,0,2,0
0.498,ENB,PHY,Txed,49,8,0,8,0
0.499,ENB,PHY,Txed,49,9,0,6,0
0.5,ENB,PHY,Txed,50,0,0,2,0
0.5,ENB,PHY,Txed,50,0,0,4,0
0.5,ENB,PHY,Txed,50,0,0,6,0
0.5,ENB,PHY,Txed,50,0,0,8,0
0.503,ENB,PHY,Txed,50,3,0,6,0
0.505,ENB,PHY,Txed,50,5,0,2,0
0.505,ENB,PHY,Txed,50,5,0,4,0
0.505,ENB,PHY,Txed,50,5,0,6,0
0.505,ENB,PHY,Txed,50,5,0,8,0
0.508,ENB,PHY,Txed,50,8,0,8,0
0.51,ENB,PHY,Txed,51,0,0,2,0
0.51,ENB,PHY,Txed,51,0,0,4,0
0.51,ENB,PHY,Txed,51,0,0,6,0
