Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.02171,DL,102,1,0,8,2,1,0,2,2,16118,28,1,0,38.6527,0,0
1.02171,DL,102,1,0,8,2,7,0,2,2,16118,28,1,0,59.8392,0,0
1.02179,DL,102,1,0,9,2,5,0,2,2,9637,20,1,0,13.9806,1,0.957703
1.02186,DL,102,1,0,10,2,1,0,1,1,16118,28,1,0,28.9723,0,0.0427783
1.02186,DL,102,1,0,10,2,7,0,1,1,16118,28,1,0,51.8011,0,0
1.02193,DL,102,1,0,9,4,3,0,1,1,8644,12,1,0,10.8488,0,5.32907e-15
1.02193,DL,102,1,0,11,2,5,0,1,1,9637,20,1,0,21.3941,0,0
1.02214,DL,102,2,0,1,1,7,0,7,7,1752,10,1,0,6.09892,0,3.23773e-08
1.02221,DL,102,2,0,2,1,7,0,6,6,8060,28,1,0,64.6754,0,0
1.02229,DL,102,2,0,1,3,1,0,5,5,22338,26,1,0,24.3683,0,0.000593986
1.02229,DL,102,2,0,1,3,5,0,5,5,10514,16,1,0,12.9444,0,0
1.02236,DL,102,2,0,1,4,3,0,3,3,32237,28,1,0,41.5327,0,0
1.02236,DL,102,2,0,3,2,7,0,5,5,7008,16,1,0,10.8747,0,0.710796
1.0225,DL,102,2,0,4,3,1,0,4,4,19712,24,1,0,20.4414,0,4.88498e-15
1.0225,DL,102,2,0,4,3,5,0,4,4,24179,28,1,0,68.2386,0,0
1.0225,DL,102,2,0,5,2,7,0,4,4,7885,18,1,0,12.8225,0,5.97541e-07
1.02264,DL,102,2,0,5,4,3,0,2,2,19272,20,1,0,16.2425,0,0
1.02264,DL,102,2,0,7,2,1,0,3,3,16118,28,1,0,31.2056,0,3.2363e-12
1.02264,DL,102,2,0,7,2,5,0,3,3,641,2,1,0,-1.93785,0,0
1.02264,DL,102,2,0,7,2,7,0,3,3,16118,28,1,0,52.74,0,0
1.02279,DL,102,2,0,9,2,1,0,2,2,16118,28,1,0,38.7536,0,0
1.02279,DL,102,2,0,9,2,5,0,2,2,9637,20,1,0,14.6828,0,0.000517863
1.02279,DL,102,2,0,9,2,7,0,2,2,16118,28,1,0,59.4945,0,0
1.02293,DL,102,2,0,9,4,3,0,1,1,8644,12,1,0,10.498,0,1.02585e-12
1.02293,DL,102,2,0,11,2,1,0,1,1,16118,28,1,0,29.1201,0,0.0182257
1.02293,DL,102,2,0,11,2,5,0,1,1,9637,20,1,0,17.2584,0,0
1.02293,DL,102,2,0,11,2,7,0,1,1,16118,28,1,0,52.7909,0,0
1.02314,DL,102,3,0,1,1,7,0,7,7,1752,10,1,0,6.05776,0,6.05447e-08
1.02321,DL,102,3,0,2,1,7,0,6,6,8060,28,1,0,64.6863,0,0
1.02329,DL,102,3,0,1,3,1,0,5,5,22338,26,1,0,24.3576,0,0.000447319
1.02329,DL,102,3,0,1,3,3,0,3,3,24179,28,1,0,41.4733,0,0
1.02329,DL,102,3,0,1,3,5,0,5,5,10514,16,1,0,13.0048,0,0
1.02336,DL,102,3,0,3,2,7,0,5,5,5607,14,1,0,10.5012,0,0
1.02343,DL,102,3,0,4,2,5,0,4,4,16118,28,1,0,68.1084,0,0
1.0235,DL,102,3,0,4,3,1,0,4,4,19712,24,1,0,21.4962,0,0
1.0235,DL,102,3,0,5,2,7,0,4,4,7885,18,1,0,11.4435,1,1
1.02357,DL,102,3,0,4,4,3,0,2,2,19272,20,1,0,15.7039,0,0
1.02357,DL,102,3,0,6,2,5,0,3,3,641,2,1,0,-1.44464,0,0
1.02364,DL,102,3,0,7,2,1,0,3,3,16118,28,1,0,31.5862,0,1.67555e-12
1.02364,DL,102,3,0,7,2,7,0,3,3,16118,28,1,0,53.124,0,0
1.02371,DL,102,3,0,8,2,5,0,2,2,9637,20,1,0,14.4679,0,0.0219432
1.02379,DL,102,3,0,9,2,1,0,2,2,16118,28,1,0,38.7765,0,0
1.02379,DL,102,3,0,9,2,7,0,2,2,16118,28,1,0,59.572,0,0
1.02386,DL,102,3,0,8,4,3,0,1,1,8644,12,1,0,10.7458,0,1.19904e-12
1.02386,DL,102,3,0,10,2,5,0,1,1,9637,20,1,0,21.0944,0,0
1.02393,DL,102,3,0,11,2,1,0,1,1,16118,28,1,0,29.9411,0,0.000591932
1.02393,DL,102,3,0,11,2,7,0,1,1,16118,28,1,0,55.5663,0,0
1.02414,DL,102,4,0,1,1,7,0,7,7,1752,10,1,0,9.58283,0,0
1.02421,DL,102,4,0,2,1,7,0,6,6,8060,28,1,0,64.6153,0,0
1.02429,DL,102,4,0,1,3,5,0,5,5,10514,16,1,0,14.2197,0,0
1.02436,DL,102,4,0,1,4,3,0,3,3,32237,28,1,0,56.972,0,0
1.02436,DL,102,4,0,3,2,7,0,5,5,5607,14,1,0,19.281,0,0
1.0245,DL,102,4,0,4,3,5,0,4,4,24179,28,1,0,68.2217,0,0
1.0245,DL,102,4,0,5,2,7,0,4,4,7885,18,1,0,14.6849,0,0
1.02464,DL,102,4,0,5,4,3,0,2,2,19272,20,1,0,21.6291,0,0
1.02464,DL,102,4,0,7,2,5,0,3,3,1110,4,1,0,0.600417,0,0
1.02464,DL,102,4,0,7,2,7,0,3,3,16118,28,1,0,52.9196,0,0
1.02479,DL,102,4,0,9,2,5,0,2,2,9637,20,1,0,14.5981,0,0.00356792
1.02479,DL,102,4,0,9,2,7,0,2,2,16118,28,1,0,59.3461,0,0
1.02493,DL,102,4,0,1,12,1,0,4,4,22338,26,1,1,26.9539,0,0
1.02493,DL,102,4,0,9,4,3,0,1,1,8644,12,1,0,10.5628,0,7.23271e-08
1.02493,DL,102,4,0,11,2,5,0,1,1,9637,20,1,0,17.1661,0,2.88658e-15
1.02493,DL,102,4,0,11,2,7,0,1,1,16118,28,1,0,54.38,0,0
1.02514,DL,102,5,0,1,1,7,0,7,7,1752,10,1,0,6.0418,0,2.41846e-08
1.02521,DL,102,5,0,2,1,7,0,6,6,8060,28,1,0,64.6965,0,0
1.02529,DL,102,5,0,1,3,1,0,5,5,22338,26,1,0,24.592,0,2.16678e-05
1.02529,DL,102,5,0,1,3,5,0,5,5,10514,16,1,0,12.8379,0,0
1.02536,DL,102,5,0,1,4,3,0,3,3,32237,28,1,0,41.1895,0,0
1.02536,DL,102,5,0,3,2,7,0,5,5,5607,14,1,0,11.1017,0,0
1.0255,DL,102,5,0,4,3,1,0,4,4,19712,24,1,0,20.4359,0,2.44249e-15
1.0255,DL,102,5,0,4,3,5,0,4,4,24179,28,1,0,68.1722,0,0
1.0255,DL,102,5,0,5,2,7,0,4,4,7885,18,1,0,12.7696,0,2.16894e-06
1.02564,DL,102,5,0,5,4,3,0,2,2,19272,20,1,0,16.1386,0,0
1.02564,DL,102,5,0,7,2,1,0,3,3,16118,28,1,0,31.2849,0,2.32525e-12
1.02564,DL,102,5,0,7,2,5,0,3,3,1110,4,1,0,-1.93272,1,0.483871
1.02564,DL,102,5,0,7,2,7,0,3,3,16118,28,1,0,52.8293,0,0
1.02579,DL,102,5,0,9,2,1,0,2,2,16118,28,1,0,38.7524,0,0
1.02579,DL,102,5,0,9,2,5,0,2,2,9637,20,1,0,14.7369,0,0.000167614
1.02579,DL,102,5,0,9,2,7,0,2,2,16118,28,1,0,59.3674,0,0
1.02593,DL,102,5,0,9,4,3,0,1,1,8644,12,1,0,10.6343,0,3.19744e-14
1.02593,DL,102,5,0,11,2,1,0,1,1,16118,28,1,0,28.9901,0,0.00567169
1.02593,DL,102,5,0,11,2,5,0,1,1,9637,20,1,0,17.3408,0,0
1.02593,DL,102,5,0,11,2,7,0,1,1,16118,28,1,0,52.9578,0,0
1.02629,DL,102,6,0,1,3,1,0,5,5,22338,26,1,0,23.6377,1,0.999999
1.02636,DL,102,6,0,1,4,3,0,3,3,32237,28,1,0,41.4034,0,0
1.0265,DL,102,6,0,4,3,1,0,4,4,19712,24,1,0,21.5351,0,2.93099e-14
1.02664,DL,102,6,0,5,4,3,0,2,2,19272,20,1,0,16.8411,0,0
1.02664,DL,102,6,0,7,2,1,0,3,3,16118,28,1,0,31.2964,0,7.57172e-13
1.02679,DL,102,6,0,9,2,1,0,2,2,16118,28,1,0,38.4689,0,0
1.02693,DL,102,6,0,1,12,5,0,2,2,9637,20,1,1,30.5158,0,0
1.02693,DL,102,6,0,1,12,7,0,5,5,3505,16,1,1,19.9828,0,0
1.02693,DL,102,6,0,9,4,3,0,1,1,8644,12,1,0,24.2811,0,0
1.02693,DL,102,6,0,11,2,1,0,1,1,16118,28,1,0,29.1144,0,0.0016987
1.02714,DL,102,7,0,1,1,7,0,7,7,1752,10,1,0,5.90699,0,8.21769e-07
1.02721,DL,102,7,0,2,1,7,0,6,6,8060,28,1,0,64.7062,0,0
1.02729,DL,102,7,0,1,3,1,0,5,5,22338,26,1,0,24.4443,0,0.000124557
1.02729,DL,102,7,0,1,3,5,0,5,5,10514,16,1,0,12.6944,0,0
1.02736,DL,102,7,0,1,4,3,0,3,3,32237,28,1,0,40.6376,0,0
1.02736,DL,102,7,0,3,2,7,0,5,5,5607,14,1,0,10.9773,0,0
